STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994823,0.000116,4.7e-05,0.000331,0.000117,0.000262,0.0,9.8e-05,6.5e-05,0.0001,7.1e-05,0.001896,8.2e-05,0.000754,7e-05,4.9e-05,7.4e-05,6.5e-05,8.1e-05,3.8e-05,2.6e-05,3.6e-05,5.7e-05,0.000158,4.5e-05,5e-05,0.000804,9.3e-05,0.000266,0.000127,2.4e-05,1.8e-05,9.3e-05,0.000268,1.4e-05,3.8e-05,9e-05,0.00045,3.2e-05,8.8e-05,6.8e-05,0.000226,5e-05,8.4e-05,0.000375,3.1e-05,0.0,0.001449,0.000103,2.8e-05,0.000182
AL,0.001816,0.977707,0.016476,0.003554,0.000996,0.003992,0.001399,0.004922,0.002531,0.035409,0.080804,0.001149,0.00454,0.002589,0.006697,0.008187,0.004808,0.014856,0.040574,0.000856,0.002557,0.001475,0.003112,0.001937,0.008759,0.146885,0.00381,0.008664,0.002314,0.003632,0.00121,0.001169,0.012217,0.002899,0.00095,0.004062,0.006823,0.001074,0.00209,0.001239,0.012399,0.002647,0.066652,0.008151,0.002955,0.006009,0.000616,0.001048,0.003195,0.004352,0.011159
AR,0.001271,0.008442,0.975645,0.004975,0.00129,0.004412,0.000723,0.002855,0.001233,0.002533,0.004408,0.000632,0.00533,0.002454,0.007116,0.006401,0.014773,0.008439,0.034788,0.000586,0.001731,0.001043,0.002294,0.002058,0.051921,0.039658,0.002964,0.002475,0.003073,0.005834,0.000617,0.000881,0.01945,0.00312,0.000694,0.003212,0.073024,0.001084,0.001846,0.000487,0.002755,0.00297,0.029672,0.019262,0.003262,0.003377,0.00077,0.000647,0.002755,0.003462,0.0131
AZ,0.006085,0.002037,0.004726,0.983506,0.024016,0.016135,0.000956,0.004233,0.001201,0.002391,0.002348,0.00698,0.00658,0.014201,0.005217,0.003892,0.006802,0.002421,0.003182,0.000811,0.001471,0.001079,0.00278,0.007085,0.005556,0.002787,0.013167,0.001718,0.013278,0.009822,0.000665,0.001223,0.079375,0.064403,0.000945,0.002599,0.008889,0.009258,0.001525,0.000929,0.001456,0.009072,0.003525,0.006844,0.036482,0.002042,0.000847,0.007804,0.004102,0.00113,0.02905
CA,0.010444,0.002316,0.004251,0.07107,0.996712,0.014889,0.001621,0.009254,0.001752,0.003343,0.002835,0.042829,0.003901,0.032267,0.004763,0.003159,0.005083,0.002448,0.003225,0.002133,0.002284,0.001223,0.002425,0.004039,0.00434,0.002632,0.019052,0.002091,0.005349,0.007228,0.001282,0.001935,0.04087,0.165955,0.001746,0.00231,0.007012,0.046404,0.001849,0.002301,0.001913,0.00536,0.003628,0.005963,0.035754,0.003057,0.00131,0.017878,0.00238,0.001272,0.032567
CO,0.006721,0.003753,0.007992,0.015068,0.004809,0.983576,0.001213,0.005414,0.001915,0.00641,0.003913,0.006722,0.010632,0.0188,0.00551,0.003945,0.026383,0.003522,0.006972,0.001337,0.002551,0.001223,0.0027,0.005761,0.010231,0.004368,0.030823,0.002447,0.016275,0.041353,0.001448,0.001615,0.060343,0.013074,0.001186,0.002536,0.01366,0.007171,0.001628,0.000973,0.002196,0.020663,0.00454,0.014053,0.028685,0.002725,0.001233,0.005744,0.003923,0.001328,0.208017
CT,0.000817,0.000613,0.000677,0.000789,0.000291,0.000778,0.970934,0.009844,0.006458,0.002433,0.001085,0.000632,0.000508,0.000754,0.001078,0.001331,0.000439,0.001079,0.00047,0.08465,0.004503,0.018056,0.000651,0.000418,0.000684,0.000509,0.001185,0.001965,0.000531,0.000599,0.027411,0.015684,0.001692,0.000524,0.043789,0.001519,0.000611,0.000338,0.005825,0.164056,0.00223,0.000387,0.001078,0.000402,0.000886,0.003814,0.077581,0.000246,0.000619,0.001441,0.00279
DC,0.000636,0.000792,0.000511,0.000555,0.000393,0.000826,0.002227,0.842489,0.011294,0.001926,0.001289,0.000574,0.000282,0.000425,0.000695,0.000869,0.000335,0.000981,0.000645,0.001585,0.120153,0.001295,0.000852,0.000374,0.000522,0.000614,0.000466,0.002743,0.000266,0.000392,0.00121,0.003021,0.000649,0.000536,0.002264,0.001212,0.000417,0.000276,0.003832,0.001681,0.00212,0.000517,0.001109,0.000574,0.000807,0.049521,0.001541,0.000293,0.000407,0.005623,0.000667
DE,0.000182,0.000377,0.000315,0.000367,0.000117,0.000379,0.003824,0.026974,0.939281,0.001394,0.000759,0.000259,0.000309,0.000251,0.000409,0.000628,0.000223,0.00054,0.000204,0.001893,0.08813,0.001942,0.000268,0.000196,0.000294,0.00031,0.00072,0.002223,0.000417,0.0003,0.001495,0.021794,0.000672,0.000279,0.003698,0.000721,0.000242,0.000113,0.040925,0.002301,0.001845,0.000323,0.000655,0.000195,0.000307,0.009569,0.004931,0.000132,0.00025,0.002685,0.001092
FL,0.006721,0.085228,0.012759,0.007735,0.003787,0.0182,0.019739,0.029435,0.021906,0.989421,0.084933,0.003418,0.015158,0.005874,0.031348,0.032485,0.010963,0.030197,0.023998,0.019897,0.021676,0.011258,0.033026,0.020215,0.017169,0.028999,0.009569,0.028636,0.010357,0.010756,0.012341,0.023308,0.011637,0.009185,0.019206,0.025647,0.008604,0.003969,0.016417,0.018671,0.035643,0.011365,0.032959,0.011278,0.01041,0.022988,0.009168,0.005157,0.019641,0.015344,0.019407
