STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994741,4.3e-05,6.4e-05,0.000357,0.000139,0.000241,6.2e-05,0.000133,4.6e-05,7.4e-05,8.1e-05,0.000318,0.000115,0.000697,6.1e-05,7.8e-05,0.000103,9.6e-05,0.000114,0.000107,4.9e-05,6.6e-05,8.3e-05,0.000181,0.0001,6.2e-05,0.000768,6.1e-05,0.00036,0.000253,5e-05,3.3e-05,0.00016,0.000395,3.8e-05,4.5e-05,9.8e-05,0.000914,6e-05,2.9e-05,6.1e-05,0.000233,0.000109,0.000101,0.000414,7.6e-05,4.9e-05,0.001798,0.000219,4.4e-05,0.000479
AL,0.001532,0.979944,0.014796,0.003197,0.00103,0.002807,0.001739,0.002661,0.002291,0.035313,0.082548,0.00034,0.002937,0.00262,0.004303,0.007027,0.003213,0.01654,0.030352,0.00114,0.003095,0.002061,0.002094,0.001623,0.006124,0.119173,0.004484,0.00759,0.001542,0.003331,0.00172,0.001536,0.009815,0.002551,0.00119,0.00436,0.005592,0.00128,0.00295,0.001047,0.011381,0.002467,0.059759,0.005187,0.003009,0.005479,0.001504,0.001163,0.002425,0.004979,0.010475
AR,0.000817,0.007372,0.977777,0.004974,0.001423,0.003939,0.001366,0.001242,0.00206,0.00219,0.004456,0.00017,0.005645,0.003975,0.007266,0.007434,0.014377,0.010063,0.027322,0.000842,0.002299,0.001469,0.002155,0.00243,0.046208,0.03451,0.004286,0.002977,0.003109,0.006348,0.001323,0.001368,0.017943,0.003729,0.000982,0.003981,0.064757,0.001923,0.002799,0.000756,0.003409,0.00498,0.028654,0.014789,0.004044,0.003738,0.001941,0.001096,0.00287,0.004052,0.016634
AZ,0.002502,0.001929,0.005064,0.984863,0.022651,0.012419,0.001048,0.001996,0.001551,0.001857,0.00215,0.001359,0.003724,0.010324,0.003991,0.003519,0.00462,0.002434,0.00271,0.000935,0.001601,0.001074,0.001711,0.003014,0.00449,0.003013,0.009091,0.001703,0.00388,0.006924,0.001207,0.001264,0.063163,0.052296,0.000939,0.002194,0.008084,0.007149,0.001861,0.00093,0.001804,0.005167,0.00324,0.005021,0.032383,0.001839,0.00131,0.005933,0.002153,0.001811,0.024416
CA,0.006842,0.002465,0.005024,0.066952,0.994848,0.013158,0.002313,0.004835,0.002338,0.002851,0.003149,0.013863,0.004322,0.024752,0.004706,0.004285,0.00569,0.003425,0.003642,0.002295,0.003127,0.002236,0.002328,0.003431,0.00459,0.003071,0.015185,0.002708,0.003803,0.009296,0.00301,0.00242,0.037441,0.141762,0.002131,0.002756,0.007166,0.039611,0.002698,0.002151,0.002334,0.004841,0.004513,0.005482,0.031484,0.003262,0.00296,0.015717,0.002882,0.002064,0.038874
CO,0.00291,0.00204,0.006058,0.012236,0.004719,0.979846,0.001591,0.00275,0.001435,0.002317,0.002403,0.001507,0.008718,0.016518,0.004964,0.003941,0.021446,0.003534,0.00344,0.00142,0.002102,0.001491,0.002472,0.005239,0.009264,0.002398,0.023261,0.001964,0.009866,0.033687,0.001654,0.00133,0.061128,0.012816,0.001004,0.002996,0.009697,0.006929,0.002428,0.000959,0.001672,0.017524,0.003169,0.006214,0.029382,0.002211,0.002232,0.004819,0.003697,0.002109,0.180873
CT,0.000306,0.000692,0.000841,0.000691,0.000424,0.000815,0.974875,0.004702,0.008888,0.001215,0.001209,2.1e-05,0.00101,0.000684,0.001292,0.002208,0.000706,0.001669,0.000592,0.085302,0.005238,0.023149,0.000904,0.000647,0.000889,0.000702,0.001189,0.00177,0.000694,0.000916,0.031633,0.019277,0.001788,0.000783,0.043085,0.002457,0.000647,0.00046,0.007791,0.163541,0.001801,0.001233,0.001504,0.000403,0.000693,0.003744,0.043388,0.000462,0.000918,0.00319,0.003098
DC,0.000204,0.000488,0.000514,0.000323,0.000271,0.000477,0.001475,0.892127,0.011411,0.000735,0.000911,6.4e-05,0.000255,0.000284,0.000449,0.000615,0.000228,0.000826,0.000387,0.001136,0.132661,0.000701,0.000565,0.000311,0.000297,0.000529,0.00052,0.002346,0.00018,0.00027,0.000761,0.002898,0.000553,0.000481,0.00153,0.000885,0.000334,0.000265,0.004458,0.001541,0.001345,0.000279,0.000809,0.000348,0.000573,0.053793,0.001116,0.000308,0.00023,0.00733,0.000516
DE,0.000153,0.000407,0.000613,0.000286,0.000165,0.000419,0.004129,0.021956,0.954079,0.00086,0.00071,6.4e-05,0.000339,0.000323,0.000533,0.001023,0.000308,0.0008,0.000241,0.002108,0.082414,0.002806,0.000357,0.000185,0.00037,0.000533,0.000446,0.002412,0.000257,0.00034,0.002795,0.022983,0.000727,0.000372,0.003787,0.001364,0.00033,0.000132,0.040429,0.00314,0.001446,0.000256,0.000853,0.000219,0.000271,0.009791,0.003009,0.000173,0.000329,0.003489,0.00118
FL,0.003217,0.073229,0.009089,0.004591,0.002341,0.00684,0.004867,0.009137,0.009999,0.989209,0.076645,0.000786,0.004749,0.003265,0.007759,0.009628,0.004973,0.01657,0.019514,0.005203,0.009076,0.006598,0.005361,0.004049,0.007002,0.024192,0.004781,0.015313,0.002415,0.004221,0.006036,0.00689,0.008041,0.006195,0.004985,0.008452,0.005149,0.002188,0.00727,0.006425,0.019634,0.00398,0.021858,0.005621,0.004482,0.011036,0.006697,0.002586,0.00466,0.007949,0.011175
