STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.991641,0.000131,0.000145,0.000407,0.000218,0.000488,3.6e-05,0.000155,9e-05,0.00011,0.000157,0.000536,0.000143,0.001326,0.000139,0.000135,0.000154,0.000155,0.000181,9.4e-05,4.8e-05,0.000125,0.000152,0.000548,0.000156,9.5e-05,0.001278,7.4e-05,0.000446,0.000414,0.000109,3.5e-05,0.000231,0.000492,3.3e-05,7.9e-05,0.00025,0.000901,8.3e-05,2.4e-05,0.000118,0.000392,0.000101,0.000153,0.000918,0.000126,8.4e-05,0.002196,0.000283,5.2e-05,0.000789
AL,0.00209,0.978707,0.036789,0.00321,0.001083,0.003407,0.001648,0.003222,0.002865,0.034646,0.08542,0.000314,0.004612,0.002382,0.008146,0.011674,0.005278,0.023632,0.071905,0.001155,0.003208,0.001426,0.002486,0.001627,0.014971,0.167665,0.003956,0.008553,0.002068,0.003887,0.001484,0.001614,0.009843,0.002706,0.001261,0.006849,0.012204,0.001315,0.003067,0.000969,0.014287,0.004052,0.07136,0.0099,0.002753,0.006528,0.001723,0.000955,0.002673,0.007747,0.009291
AR,0.001567,0.012587,0.974922,0.004556,0.001433,0.00524,0.001434,0.001397,0.00154,0.004178,0.004289,0.000111,0.006877,0.003405,0.008007,0.007403,0.018465,0.009279,0.034372,0.000865,0.001981,0.001284,0.002507,0.00214,0.054633,0.042415,0.005234,0.002759,0.003148,0.008009,0.000981,0.001397,0.016226,0.003581,0.000991,0.003913,0.072946,0.001654,0.00278,0.000709,0.003143,0.006499,0.03174,0.016837,0.003692,0.003755,0.001597,0.001037,0.003177,0.004899,0.016157
AZ,0.003396,0.002077,0.00517,0.987093,0.020923,0.010868,0.001163,0.001397,0.001361,0.001493,0.001949,0.001258,0.003973,0.011945,0.003422,0.003304,0.004778,0.00235,0.002886,0.000955,0.001423,0.000838,0.001567,0.002383,0.004728,0.002973,0.010324,0.001584,0.003289,0.006737,0.000872,0.001018,0.060398,0.052764,0.000795,0.001993,0.00859,0.007177,0.001787,0.000875,0.00166,0.006656,0.003316,0.005191,0.033162,0.001858,0.001051,0.004923,0.002013,0.00173,0.025565
CA,0.009839,0.002562,0.005441,0.071862,0.995899,0.015025,0.002448,0.004658,0.002811,0.002564,0.003252,0.014835,0.005237,0.032396,0.004831,0.005024,0.005365,0.003576,0.003797,0.002568,0.003052,0.002353,0.002386,0.004115,0.005287,0.003177,0.025655,0.002613,0.004723,0.009609,0.002615,0.002475,0.037472,0.173751,0.002031,0.003206,0.007735,0.052688,0.002805,0.002294,0.002254,0.009435,0.004364,0.005776,0.041926,0.003302,0.001849,0.01845,0.002943,0.002465,0.049172
CO,0.005703,0.002432,0.008366,0.01462,0.005293,0.978368,0.001741,0.002601,0.001844,0.002563,0.00245,0.001332,0.014541,0.020754,0.006543,0.005147,0.036914,0.003633,0.004581,0.001531,0.002343,0.001587,0.002834,0.006435,0.014976,0.003146,0.037132,0.002145,0.012969,0.047837,0.001444,0.001487,0.067378,0.015199,0.001245,0.003264,0.01771,0.007946,0.002598,0.001348,0.001994,0.030381,0.004055,0.010382,0.034759,0.002759,0.002102,0.005917,0.00478,0.001875,0.197563
CT,0.000392,0.000751,0.000997,0.000605,0.000372,0.000887,0.973061,0.007103,0.009632,0.001149,0.00127,7.4e-05,0.000916,0.000652,0.001409,0.001906,0.00085,0.001476,0.000624,0.098051,0.006212,0.046617,0.00105,0.000671,0.001114,0.000864,0.000948,0.0025,0.000775,0.00096,0.044303,0.02205,0.001632,0.000868,0.049003,0.002288,0.000791,0.000448,0.00899,0.2007,0.002047,0.001175,0.001494,0.000464,0.000932,0.004904,0.056156,0.000428,0.001096,0.003211,0.003623
DC,0.000392,0.00031,0.000323,0.000268,0.000241,0.000451,0.001506,0.89792,0.011995,0.000628,0.000799,7.4e-05,0.000262,0.000326,0.000512,0.00048,0.000252,0.000605,0.000298,0.001292,0.120062,0.00164,0.000497,0.000288,0.000263,0.000268,0.000433,0.002099,0.000258,0.000445,0.000967,0.002096,0.000341,0.000383,0.001443,0.000706,0.000348,0.000186,0.003016,0.001442,0.001391,0.000333,0.000556,0.000258,0.00035,0.046474,0.000967,0.000286,0.000302,0.005158,0.000438
DE,0.000218,0.00053,0.000421,0.000337,0.000235,0.000599,0.006529,0.031711,0.940669,0.000929,0.000996,3.7e-05,0.000444,0.000393,0.000734,0.001087,0.000335,0.001147,0.000378,0.003014,0.106008,0.004225,0.000586,0.000302,0.000417,0.000495,0.000804,0.004616,0.000117,0.000515,0.002778,0.027035,0.000731,0.000663,0.005423,0.001745,0.000383,0.000207,0.052915,0.003168,0.002201,0.000372,0.000918,0.000242,0.000532,0.014698,0.004077,0.000247,0.000413,0.006255,0.001519
FL,0.00357,0.115326,0.026327,0.004506,0.002376,0.008462,0.006123,0.010674,0.008719,0.991726,0.091475,0.001054,0.007025,0.003686,0.012669,0.016703,0.00655,0.026966,0.049987,0.006416,0.010466,0.006792,0.005591,0.003739,0.016371,0.052893,0.005996,0.02085,0.003454,0.006034,0.00651,0.006936,0.007772,0.007025,0.005374,0.014928,0.012454,0.002712,0.008573,0.006384,0.030095,0.007302,0.037982,0.011481,0.004988,0.014167,0.00559,0.002704,0.00502,0.016519,0.012008
GA,0.00566,0.121919,0.014209,0.004235,0.002171,0.005561,0.00548,0.010169,0.008594,0.049727,0.982679,0.001332,0.006448,0.004169,0.009463,0.013986,0.006272,0.028525,0.017877,0.003805,0.009719,0.005829,0.006189,0.003757,0.010594,0.032606,0.007562,0.039812,0.003783,0.006237,0.004549,0.005013,0.01033,0.005576,0.004103,0.011694,0.007384,0.00292,0.007535,0.003736,0.117391,0.006949,0.083089,0.005301,0.006326,0.017828,0.00496,0.002601,0.005063,0.016736,0.016595
HI,0.00061,5.2e-05,8e-05,0.000202,0.000305,0.000248,3.6e-05,0.000155,3.6e-05,5.2e-05,3.1e-05,0.997207,3.8e-05,0.000146,5.8e-05,4.2e-05,7.2e-05,4.2e-05,7.6e-05,5.5e-05,5.2e-05,7.1e-05,3e-05,3.2e-05,5e-05,7.3e-05,0.000103,3.4e-05,0.0,7e-05,0.000136,3e-05,0.000146,0.000499,4.7e-05,3.6e-05,6.3e-05,0.000251,2.9e-05,9.5e-05,3.2e-05,5.9e-05,2.4e-05,7.4e-05,0.000322,6.5e-05,0.0,0.000359,3.6e-05,0.0,5.8e-05
IA,0.001567,0.002385,0.00662,0.003825,0.001657,0.01402,0.001691,0.000893,0.001468,0.001435,0.002131,9.2e-05,0.97553,0.008989,0.042922,0.009919,0.023424,0.005271,0.001768,0.001433,0.001667,0.002228,0.004446,0.048401,0.030636,0.002946,0.018195,0.002133,0.024247,0.220057,0.001539,0.001307,0.008308,0.006875,0.001173,0.004441,0.008259,0.003269,0.002816,0.001324,0.001911,0.153982,0.00468,0.00211,0.009702,0.002295,0.001723,0.002338,0.032063,0.003832,0.055599
ID,0.004005,0.00071,0.001708,0.005333,0.004326,0.00745,0.000364,0.000582,0.000394,0.000532,0.000744,0.000499,0.00321,0.965031,0.001645,0.001669,0.002791,0.001169,0.000875,0.000388,0.000643,0.000695,0.000705,0.002323,0.002294,0.001045,0.104824,0.000727,0.01062,0.006643,0.00049,0.000448,0.006127,0.015335,0.000332,0.000967,0.002303,0.037958,0.000841,0.000284,0.0007,0.011765,0.00113,0.001213,0.090226,0.000748,0.000504,0.074516,0.001499,0.000818,0.105911
IL,0.007619,0.008963,0.019384,0.008897,0.003753,0.017634,0.005951,0.007413,0.005962,0.00709,0.008055,0.000906,0.1229,0.011102,0.983183,0.122924,0.023429,0.040233,0.005655,0.005167,0.006729,0.006382,0.029392,0.022935,0.121135,0.009578,0.023553,0.006984,0.017715,0.028649,0.005829,0.005389,0.017652,0.0117,0.004857,0.020007,0.013445,0.005545,0.011057,0.005628,0.008142,0.036254,0.021207,0.005735,0.012378,0.008715,0.00786,0.004692,0.129746,0.013215,0.059719
IN,0.002351,0.007147,0.012474,0.005287,0.002025,0.008078,0.005423,0.004696,0.005532,0.004742,0.007007,0.00024,0.020288,0.00672,0.11709,0.97656,0.010854,0.153772,0.004033,0.003977,0.006474,0.005901,0.056493,0.00971,0.021708,0.006409,0.012384,0.006775,0.009445,0.013879,0.004167,0.00483,0.013303,0.006909,0.004307,0.065023,0.008628,0.00346,0.011087,0.003618,0.007711,0.018068,0.021739,0.003321,0.00753,0.008428,0.006263,0.002509,0.026347,0.018404,0.034885
KS,0.001437,0.002922,0.015819,0.004265,0.0014,0.029277,0.000992,0.000776,0.00102,0.001461,0.001952,0.000166,0.019568,0.006079,0.006927,0.005269,0.973822,0.00434,0.002918,0.0009,0.001179,0.000945,0.001697,0.006463,0.162521,0.00375,0.010963,0.00166,0.007495,0.0559,0.000518,0.000854,0.013376,0.004654,0.000686,0.002585,0.048893,0.002325,0.001686,0.000567,0.00166,0.025272,0.004316,0.005217,0.00641,0.00187,0.001093,0.001535,0.004448,0.002838,0.034154
KY,0.002046,0.013528,0.011833,0.00241,0.001005,0.004623,0.002576,0.002562,0.002811,0.007604,0.01161,0.000573,0.009252,0.003719,0.027079,0.107643,0.007106,0.969148,0.005256,0.00184,0.004294,0.002442,0.01234,0.003592,0.019251,0.010478,0.007212,0.00863,0.003548,0.00715,0.001893,0.002491,0.007175,0.003205,0.002094,0.082785,0.004863,0.001741,0.006367,0.002246,0.011814,0.008574,0.084671,0.002706,0.003545,0.011259,0.003152,0.0014,0.008187,0.072103,0.017209
