STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990329,9.2e-05,8.7e-05,0.000342,0.000218,0.000404,0.0001,0.000135,9.1e-05,0.000103,0.000134,0.00039,0.000179,0.001039,0.000121,9.3e-05,0.000124,0.000124,0.000187,0.000321,7.2e-05,0.000193,0.000174,0.000377,0.000127,9.3e-05,0.001152,0.000104,0.000366,0.000611,0.000131,5.5e-05,0.000167,0.0003,7.4e-05,0.00011,0.000126,0.000952,0.000138,0.0,9.6e-05,0.000178,0.00017,0.000135,0.000735,0.000136,0.000257,0.002003,0.000458,3e-05,0.000606
AL,0.001996,0.968658,0.020794,0.003253,0.001522,0.003099,0.002496,0.005066,0.002421,0.027319,0.072145,0.000722,0.004386,0.002913,0.005809,0.00754,0.004426,0.01537,0.042257,0.00194,0.003311,0.002906,0.003171,0.002582,0.01072,0.120066,0.00448,0.00737,0.002147,0.004963,0.002174,0.002077,0.009459,0.002803,0.002185,0.005769,0.007077,0.001728,0.003275,0.00153,0.010702,0.003488,0.05658,0.007271,0.002846,0.005889,0.002019,0.001489,0.003401,0.004944,0.010815
AR,0.001242,0.007713,0.968101,0.004405,0.001367,0.003922,0.001051,0.002018,0.001474,0.002022,0.00391,0.000117,0.005617,0.003545,0.006556,0.005929,0.015463,0.008076,0.030745,0.000915,0.002105,0.00126,0.002138,0.002111,0.050898,0.035401,0.003904,0.002537,0.002928,0.006607,0.001113,0.001282,0.015937,0.003157,0.001074,0.003131,0.064168,0.0015,0.002433,0.000947,0.003061,0.005173,0.02899,0.01525,0.003552,0.003426,0.001835,0.001029,0.002632,0.003419,0.016111
AZ,0.003283,0.00213,0.005171,0.984606,0.020982,0.011277,0.001198,0.002152,0.001547,0.00167,0.002054,0.001503,0.004157,0.013524,0.003742,0.003152,0.004555,0.002384,0.002886,0.001537,0.001712,0.001383,0.001816,0.003078,0.004697,0.003341,0.008832,0.001787,0.003538,0.006998,0.001074,0.001417,0.0584,0.05337,0.001233,0.002189,0.008184,0.007215,0.002042,0.001481,0.001851,0.005272,0.003168,0.005115,0.031352,0.00199,0.001138,0.006037,0.002394,0.002223,0.024341
CA,0.009006,0.003558,0.006237,0.071035,0.993659,0.015426,0.004677,0.010447,0.002967,0.003332,0.003952,0.014992,0.006866,0.031226,0.006064,0.005835,0.005681,0.005031,0.004531,0.004693,0.004672,0.003781,0.003834,0.005171,0.006334,0.004655,0.018667,0.003867,0.005442,0.011116,0.003732,0.003816,0.039597,0.182416,0.003835,0.004306,0.008016,0.051963,0.00403,0.004566,0.003145,0.00662,0.005543,0.006574,0.045508,0.004793,0.004295,0.020474,0.004374,0.003399,0.042685
CO,0.005457,0.001857,0.00603,0.012027,0.005423,0.976624,0.002483,0.005649,0.00233,0.002477,0.002042,0.002186,0.010619,0.017464,0.006173,0.004253,0.027135,0.003861,0.003615,0.002444,0.003088,0.001505,0.003026,0.007438,0.012287,0.002818,0.028544,0.002248,0.011542,0.03759,0.002724,0.002067,0.059994,0.013605,0.001814,0.003214,0.009827,0.007391,0.003002,0.001627,0.002019,0.02319,0.00323,0.007742,0.031073,0.002808,0.002423,0.006503,0.005182,0.002223,0.195687
CT,0.000976,0.00105,0.001235,0.000645,0.000686,0.001371,0.953105,0.009909,0.010157,0.001431,0.001582,0.000137,0.001621,0.000655,0.001816,0.002642,0.001245,0.002113,0.00087,0.102982,0.006584,0.043079,0.001649,0.001202,0.001443,0.001047,0.001344,0.002411,0.001049,0.001566,0.051884,0.025567,0.001671,0.000812,0.049837,0.002664,0.000932,0.00089,0.009598,0.196377,0.002073,0.002676,0.00193,0.000655,0.001013,0.005039,0.076206,0.000725,0.002146,0.004166,0.004721
DC,0.000222,0.000406,0.000257,0.000346,0.00032,0.00056,0.002048,0.855228,0.015017,0.000738,0.000876,0.000195,0.000312,0.000429,0.000589,0.000574,0.000315,0.000598,0.000336,0.001765,0.123245,0.00147,0.000657,0.000351,0.000356,0.000413,0.000619,0.00236,0.000464,0.00036,0.0011,0.003248,0.000308,0.000552,0.002088,0.000813,0.000249,0.000274,0.004212,0.001603,0.00159,0.000456,0.000771,0.000313,0.000556,0.048396,0.001505,0.000332,0.000442,0.006399,0.000829
DE,0.000311,0.000458,0.00062,0.000302,0.000194,0.000462,0.006063,0.032595,0.911848,0.001073,0.000843,3.9e-05,0.000533,0.000361,0.000631,0.000876,0.000325,0.000696,0.000386,0.003131,0.100302,0.002818,0.000521,0.000366,0.000483,0.000475,0.000597,0.004062,0.000317,0.000485,0.003798,0.029937,0.000823,0.000443,0.006229,0.00134,0.000291,0.000194,0.045567,0.003546,0.002055,0.000258,0.000758,0.000244,0.000399,0.014371,0.004442,0.000245,0.000369,0.005432,0.001499
FL,0.005457,0.084553,0.014719,0.004795,0.003778,0.008025,0.008304,0.017799,0.012796,0.989239,0.063314,0.00205,0.007551,0.004369,0.009621,0.010322,0.006611,0.015035,0.030478,0.009032,0.012413,0.00877,0.007353,0.007036,0.011789,0.029096,0.006464,0.016504,0.005539,0.006505,0.007582,0.01041,0.008457,0.007924,0.008742,0.010523,0.007595,0.003331,0.010504,0.009496,0.024021,0.005589,0.021104,0.008964,0.005648,0.013937,0.008626,0.003623,0.006787,0.010386,0.012984
GA,0.00559,0.112425,0.013598,0.004607,0.003025,0.005247,0.006678,0.02049,0.008391,0.043757,0.976087,0.001542,0.007335,0.004798,0.008629,0.011153,0.006208,0.019964,0.015871,0.005384,0.010417,0.007597,0.007297,0.005337,0.009546,0.025084,0.007787,0.033979,0.004978,0.007186,0.006574,0.006209,0.012132,0.006254,0.006017,0.010123,0.006919,0.003707,0.007878,0.004469,0.108552,0.005233,0.07082,0.005852,0.006775,0.01647,0.005323,0.003205,0.005531,0.010735,0.01812
HI,0.000799,8.9e-05,6.9e-05,0.000218,0.000383,0.000219,0.000114,0.000314,0.000127,7.2e-05,9.7e-05,0.997989,9.2e-05,0.000169,7.4e-05,9.3e-05,7.7e-05,6e-05,0.000107,0.000126,6.4e-05,0.000123,6e-05,9.4e-05,5.5e-05,0.000164,6.4e-05,6.1e-05,0.000244,8.6e-05,0.000118,8.9e-05,0.000129,0.000525,0.000101,6.2e-05,0.00014,0.000616,6.2e-05,0.000121,0.000102,9.9e-05,6.8e-05,9.4e-05,0.000335,0.000105,0.000184,0.000663,1.9e-05,0.0001,6.4e-05
IA,0.000976,0.002142,0.005777,0.00373,0.001541,0.00909,0.002181,0.002062,0.001511,0.001336,0.002091,0.000273,0.961538,0.008309,0.041807,0.008156,0.021826,0.004929,0.002248,0.001818,0.001803,0.002748,0.004177,0.046505,0.028616,0.003248,0.013312,0.002408,0.022743,0.201123,0.002318,0.001595,0.008161,0.005558,0.001552,0.004175,0.008317,0.00312,0.00287,0.001433,0.001647,0.137792,0.005043,0.002241,0.008558,0.002623,0.002276,0.00248,0.032638,0.003798,0.04546
ID,0.005057,0.000508,0.001786,0.004643,0.003205,0.005881,0.000315,0.000852,0.000473,0.000431,0.000562,0.000488,0.002944,0.955837,0.001491,0.001354,0.002267,0.001098,0.000668,0.000435,0.000586,0.001033,0.000705,0.002328,0.001889,0.00126,0.087829,0.000567,0.008565,0.006435,0.000419,0.000504,0.005526,0.012882,0.000427,0.000748,0.002046,0.035537,0.000672,0.000437,0.000554,0.009157,0.000954,0.001016,0.072916,0.000706,0.000954,0.073393,0.001539,0.000618,0.089868
