STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990958,5.3e-05,2.3e-05,0.000245,0.00014,0.000219,7e-06,0.0,7.1e-05,6.7e-05,8.1e-05,0.000223,5.6e-05,0.000799,6.2e-05,8.7e-05,9.7e-05,0.000105,7.9e-05,0.0001,4e-05,0.000111,0.00011,0.000252,0.000114,0.0001,0.000842,5.5e-05,0.000136,0.000227,8.2e-05,1.6e-05,7e-05,0.000282,3.2e-05,4.1e-05,0.00012,0.000724,3.2e-05,2.4e-05,4.8e-05,0.000158,6.6e-05,0.000109,0.000355,7e-05,0.0,0.001702,0.000166,8.1e-05,0.000498
AL,0.001174,0.971723,0.034216,0.003386,0.001177,0.00366,0.00181,0.002854,0.002375,0.044138,0.093319,0.000167,0.003779,0.002709,0.007394,0.013009,0.005173,0.031126,0.066608,0.001303,0.00305,0.002295,0.002911,0.001592,0.011846,0.169348,0.005553,0.009387,0.001992,0.003581,0.001604,0.001586,0.00959,0.00273,0.0013,0.007022,0.01081,0.001356,0.003289,0.001412,0.014624,0.003815,0.080699,0.00934,0.003206,0.006453,0.001902,0.001098,0.003,0.007439,0.010397
AR,0.000979,0.011479,0.969676,0.004867,0.001471,0.005452,0.001222,0.001642,0.001861,0.004085,0.004859,0.000112,0.006613,0.003842,0.008339,0.007509,0.016358,0.009915,0.032573,0.000929,0.002021,0.001314,0.002673,0.002291,0.05353,0.040559,0.005072,0.002937,0.003237,0.007624,0.001047,0.001208,0.016316,0.003382,0.001075,0.00408,0.069756,0.001839,0.002874,0.000742,0.003615,0.006226,0.032376,0.016037,0.003915,0.003683,0.00131,0.00104,0.003443,0.004949,0.015844
AZ,0.003875,0.001887,0.005417,0.983599,0.024605,0.013729,0.001249,0.001954,0.001418,0.001525,0.001921,0.000874,0.004691,0.014354,0.004111,0.003621,0.004953,0.002537,0.002807,0.001052,0.00154,0.001369,0.001725,0.002801,0.005164,0.002869,0.013472,0.001523,0.00489,0.007843,0.001278,0.001152,0.064852,0.062371,0.00088,0.002305,0.008706,0.007988,0.00211,0.001125,0.001459,0.007808,0.003316,0.005383,0.036836,0.001942,0.001395,0.006341,0.002751,0.002024,0.02788
CA,0.008416,0.002109,0.004791,0.067259,0.994,0.014538,0.002931,0.004183,0.002535,0.002252,0.002882,0.010785,0.004836,0.034244,0.004539,0.004361,0.005199,0.003379,0.003124,0.002379,0.002861,0.002739,0.002326,0.003628,0.005198,0.003065,0.02558,0.002513,0.004641,0.008953,0.002243,0.002443,0.034286,0.177964,0.002326,0.003135,0.007338,0.052038,0.002847,0.001986,0.002094,0.007966,0.004506,0.005155,0.038714,0.00293,0.002156,0.018471,0.002984,0.002115,0.043841
CO,0.003601,0.001842,0.006467,0.012437,0.004884,0.974748,0.001603,0.001954,0.001524,0.002058,0.00206,0.000874,0.011426,0.021833,0.005531,0.00475,0.027102,0.003337,0.003447,0.001483,0.002058,0.001925,0.002351,0.006089,0.011227,0.002605,0.036566,0.001849,0.012519,0.043008,0.002107,0.001187,0.070486,0.01389,0.00111,0.00295,0.011598,0.007206,0.002304,0.001101,0.001641,0.02965,0.003446,0.006897,0.033091,0.002072,0.002156,0.00533,0.004305,0.002227,0.217771
CT,0.000313,0.000704,0.000857,0.00069,0.000401,0.000868,0.971454,0.006059,0.009748,0.00142,0.001444,7.4e-05,0.001058,0.000755,0.001518,0.002335,0.000751,0.001725,0.000539,0.093885,0.005827,0.032923,0.001043,0.000644,0.001101,0.000724,0.001143,0.002388,0.000657,0.000985,0.039368,0.018285,0.00162,0.000726,0.04497,0.002803,0.000742,0.000445,0.008258,0.185784,0.002353,0.001285,0.0016,0.000407,0.000795,0.004911,0.053813,0.000468,0.000996,0.00337,0.003456
DC,0.000274,0.00027,0.000332,0.000245,0.000213,0.000386,0.001562,0.888164,0.011769,0.000601,0.000699,5.6e-05,0.000385,0.000194,0.000406,0.00048,0.000281,0.000509,0.000241,0.001339,0.121625,0.001129,0.00039,0.000255,0.000241,0.000219,0.000421,0.001926,0.000362,0.000289,0.000924,0.00227,0.000188,0.000417,0.001504,0.000605,0.000225,0.000161,0.003305,0.001556,0.001339,0.000336,0.000535,0.000207,0.000328,0.044843,0.00148,0.000312,0.000313,0.005385,0.000205
DE,0.000196,0.00047,0.000636,0.000314,0.000145,0.000527,0.006243,0.028848,0.931373,0.000919,0.001051,1.9e-05,0.00047,0.000335,0.000682,0.00108,0.000373,0.000838,0.000323,0.003212,0.100735,0.003553,0.00039,0.000283,0.000443,0.000419,0.000501,0.004003,0.000249,0.000375,0.003779,0.029059,0.00054,0.000249,0.005278,0.001661,0.00038,0.000172,0.053929,0.004212,0.002222,0.000395,0.001063,0.000208,0.000322,0.013633,0.003297,0.000169,0.000396,0.00581,0.001142
FL,0.003836,0.125535,0.025446,0.004694,0.002247,0.009145,0.009228,0.012509,0.010422,0.98719,0.107258,0.000632,0.007017,0.003626,0.014231,0.020931,0.007939,0.039361,0.039884,0.009286,0.012468,0.010567,0.008734,0.004748,0.014908,0.054622,0.007257,0.023365,0.004211,0.005794,0.009434,0.008966,0.007911,0.005553,0.007924,0.017689,0.010771,0.002338,0.011549,0.011463,0.031872,0.006068,0.050114,0.009944,0.004388,0.015712,0.009638,0.002514,0.007075,0.017672,0.013208
