STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.976385,0.000143,0.000199,0.000622,0.000259,0.000403,1.8e-05,0.000417,0.000127,0.00016,0.000201,0.001286,0.000114,0.001212,0.000115,7.8e-05,0.000236,0.000171,0.00016,9.8e-05,7.8e-05,0.000133,0.000211,0.000562,0.00015,0.000137,0.001102,0.000131,0.000478,0.000331,8.3e-05,5.5e-05,0.00021,0.000567,6.8e-05,0.000129,0.000246,0.000868,6.6e-05,0.000133,9e-05,0.000426,0.000212,0.000226,0.000653,0.000106,0.0,0.00195,0.000233,7e-05,0.000804
AL,0.005421,0.977639,0.033023,0.004681,0.001611,0.005412,0.001943,0.006047,0.003399,0.053809,0.103115,0.003836,0.00458,0.003457,0.007932,0.010753,0.007734,0.025447,0.07425,0.001867,0.003867,0.004229,0.002738,0.002002,0.016356,0.197306,0.008186,0.009358,0.002935,0.005481,0.00192,0.001982,0.01247,0.005721,0.001637,0.00659,0.015627,0.001836,0.003468,0.002093,0.014975,0.005588,0.090584,0.010432,0.004086,0.007506,0.003384,0.001541,0.002922,0.006519,0.01922
AR,0.003267,0.011976,0.978454,0.005972,0.001819,0.006665,0.001338,0.004275,0.001801,0.005538,0.004754,0.002136,0.007122,0.003958,0.009255,0.007858,0.0249,0.009932,0.034535,0.001089,0.00263,0.002101,0.002787,0.002784,0.065472,0.040173,0.007777,0.002769,0.004434,0.008894,0.000991,0.001464,0.018233,0.005058,0.001232,0.003947,0.084574,0.002009,0.002842,0.000565,0.003438,0.00761,0.030007,0.019291,0.004608,0.004138,0.001624,0.001367,0.003773,0.004369,0.01922
AZ,0.017154,0.002527,0.005422,0.981467,0.027819,0.018775,0.001705,0.004483,0.001852,0.002941,0.002996,0.026257,0.005932,0.016285,0.005481,0.004439,0.007012,0.003395,0.003709,0.001804,0.002656,0.002155,0.00232,0.005298,0.006654,0.00335,0.017978,0.002151,0.007751,0.010028,0.001796,0.002142,0.082066,0.074394,0.001838,0.003157,0.010416,0.011726,0.002621,0.001362,0.002171,0.012,0.004115,0.007174,0.046145,0.002845,0.002775,0.009841,0.003795,0.002173,0.031667
CA,0.021833,0.00289,0.004747,0.086408,0.994056,0.021741,0.003125,0.012198,0.002993,0.004568,0.004653,0.124991,0.005211,0.033313,0.006554,0.004467,0.006546,0.003752,0.004676,0.004472,0.004438,0.003325,0.003085,0.005644,0.006192,0.003441,0.027644,0.003204,0.00606,0.010299,0.002993,0.003863,0.035505,0.196702,0.003909,0.003358,0.008439,0.059504,0.003488,0.002857,0.002821,0.009206,0.005348,0.007966,0.043173,0.00473,0.002707,0.025145,0.003603,0.002208,0.045002
CO,0.012624,0.002733,0.006018,0.015423,0.00639,0.973916,0.00187,0.005526,0.001852,0.00386,0.002784,0.019664,0.011564,0.02244,0.005655,0.004351,0.029779,0.003807,0.004275,0.002172,0.003009,0.002527,0.00237,0.007064,0.010431,0.003111,0.04663,0.002099,0.017001,0.051675,0.002167,0.001722,0.082101,0.020298,0.001478,0.003143,0.013265,0.010493,0.002447,0.00186,0.002258,0.036985,0.003932,0.008098,0.03988,0.00316,0.003858,0.007906,0.004578,0.002336,0.226705
CT,0.000743,0.000537,0.000759,0.000832,0.000574,0.001164,0.978646,0.009175,0.008928,0.001999,0.001327,0.000827,0.000817,0.000662,0.001337,0.001618,0.000619,0.001272,0.000488,0.110532,0.00645,0.036814,0.000731,0.000667,0.000918,0.000676,0.001196,0.002026,0.000351,0.000723,0.042605,0.02223,0.001257,0.001096,0.054144,0.002005,0.000574,0.000537,0.008434,0.196764,0.002141,0.000798,0.00138,0.000554,0.000944,0.004624,0.041012,0.000489,0.000806,0.002324,0.002328
DC,0.001114,0.000603,0.000387,0.000744,0.000538,0.001013,0.002768,0.896054,0.01537,0.001253,0.001168,0.000712,0.000871,0.000372,0.000928,0.001013,0.00069,0.000726,0.000705,0.002259,0.143067,0.001995,0.00066,0.000637,0.000703,0.000529,0.000409,0.002589,0.001021,0.001355,0.001486,0.004228,0.000629,0.000644,0.003372,0.001332,0.000699,0.000455,0.004215,0.002159,0.001575,0.00322,0.000881,0.000622,0.000733,0.060691,0.002369,0.000514,0.00051,0.005078,0.001101
DE,0.000446,0.000432,0.000387,0.000393,0.000235,0.00056,0.007176,0.043841,0.94557,0.001134,0.001009,0.000436,0.000535,0.00021,0.000705,0.000944,0.000319,0.000888,0.000373,0.003907,0.118235,0.004017,0.00035,0.000261,0.000488,0.000427,0.000472,0.003196,0.000128,0.000462,0.002972,0.03231,0.000489,0.000654,0.008369,0.001287,0.000363,0.000232,0.053668,0.005847,0.002195,0.000479,0.000817,0.000261,0.000382,0.015417,0.004534,0.0002,0.000389,0.005334,0.001312
FL,0.015743,0.137975,0.026214,0.010555,0.004797,0.018311,0.017193,0.027681,0.015776,0.985255,0.12151,0.013048,0.010734,0.006688,0.021262,0.022607,0.017479,0.035022,0.05813,0.018382,0.019889,0.018274,0.012671,0.010305,0.024293,0.06685,0.014641,0.025834,0.010111,0.016773,0.015647,0.019838,0.012609,0.01349,0.019836,0.02224,0.01965,0.004804,0.016863,0.022557,0.033227,0.015406,0.055937,0.015206,0.012018,0.019696,0.015633,0.004988,0.010356,0.017849,0.023454
