STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994887,0.000101,4.2e-05,0.000374,9.9e-05,0.000229,2.4e-05,0.000134,3.4e-05,9.3e-05,7.1e-05,0.001431,3.5e-05,0.000668,6.3e-05,5e-05,6e-05,5.5e-05,7.6e-05,3e-05,3.3e-05,3.6e-05,5e-05,0.000138,4.6e-05,5.7e-05,0.000794,8.8e-05,0.000113,0.000151,5.2e-05,7e-06,9.2e-05,0.000218,2.9e-05,3.2e-05,7.2e-05,0.00031,1.2e-05,4.6e-05,6.9e-05,0.0001,6.7e-05,7.6e-05,0.000374,3.1e-05,0.0,0.001315,8.9e-05,2.9e-05,0.000119
AL,0.001704,0.989002,0.016238,0.00334,0.000984,0.004547,0.001441,0.017155,0.002557,0.03555,0.083468,0.001001,0.00452,0.002693,0.006905,0.008999,0.004836,0.015823,0.041504,0.00091,0.002827,0.001348,0.003302,0.002023,0.008565,0.144455,0.004348,0.008551,0.001814,0.00274,0.001501,0.001347,0.010428,0.002703,0.001074,0.004504,0.006993,0.001208,0.002418,0.001292,0.013435,0.002273,0.063479,0.008197,0.002711,0.007183,0.001672,0.001118,0.003644,0.004799,0.011159
AR,0.000718,0.008602,0.98506,0.004795,0.001289,0.005563,0.000953,0.01233,0.001432,0.00268,0.004442,0.000458,0.005482,0.002555,0.007477,0.007107,0.015154,0.009118,0.03388,0.000789,0.002233,0.000729,0.002375,0.0024,0.049339,0.038509,0.003637,0.002484,0.002759,0.005643,0.000828,0.001124,0.018983,0.002836,0.000811,0.003509,0.072093,0.001125,0.002201,0.000554,0.002918,0.003476,0.030483,0.019184,0.003335,0.003782,0.000836,0.000648,0.003193,0.003646,0.013486
AZ,0.005383,0.001835,0.004317,0.987335,0.023912,0.016096,0.000929,0.00717,0.001125,0.002344,0.002342,0.007353,0.005565,0.014328,0.005074,0.003644,0.006331,0.002474,0.002809,0.000857,0.001631,0.001093,0.002811,0.00659,0.004953,0.002499,0.01179,0.001716,0.012625,0.008499,0.000802,0.001265,0.075609,0.060995,0.000994,0.002422,0.008039,0.009438,0.001561,0.001154,0.001502,0.00849,0.003346,0.006676,0.035388,0.002241,0.000418,0.007906,0.004011,0.00134,0.025361
CA,0.010496,0.002142,0.003841,0.064407,0.997228,0.014596,0.001774,0.016083,0.001705,0.003458,0.002899,0.040913,0.002932,0.031662,0.004387,0.003106,0.004337,0.00254,0.002993,0.00201,0.002596,0.00153,0.002469,0.003794,0.003679,0.002482,0.016389,0.001999,0.004158,0.005678,0.001294,0.001981,0.037111,0.14724,0.001866,0.002211,0.00625,0.046248,0.001967,0.001154,0.002048,0.005047,0.003469,0.005779,0.035536,0.003365,0.00117,0.018424,0.002359,0.001614,0.028762
CO,0.006369,0.003612,0.007693,0.013751,0.004829,0.983635,0.001096,0.013134,0.002012,0.006406,0.003877,0.006294,0.009521,0.018022,0.005325,0.003947,0.025963,0.003421,0.006595,0.001373,0.002536,0.000984,0.002794,0.005723,0.010203,0.004169,0.028347,0.002334,0.015989,0.038919,0.001216,0.00151,0.057805,0.011491,0.001245,0.002597,0.013783,0.007073,0.001723,0.001108,0.002246,0.018986,0.004575,0.014677,0.02611,0.002945,0.001254,0.005432,0.003995,0.001398,0.204678
CT,0.000718,0.000526,0.000578,0.000592,0.000289,0.000962,0.984662,0.010923,0.007195,0.002488,0.000984,0.000801,0.000411,0.000747,0.000993,0.001517,0.000461,0.001091,0.00033,0.085705,0.00502,0.017704,0.000732,0.000452,0.000603,0.000454,0.000836,0.001636,0.000416,0.000581,0.027609,0.01591,0.001133,0.000485,0.045384,0.001696,0.00054,0.000351,0.005918,0.167344,0.001997,0.000334,0.001087,0.000387,0.000726,0.003939,0.045561,0.000226,0.00064,0.001801,0.002566
DC,0.000359,0.000488,0.000238,0.000343,0.000265,0.000552,0.001965,0.735442,0.0104,0.001685,0.000934,0.000629,0.000139,0.000354,0.000424,0.000422,0.000201,0.00038,0.000425,0.001403,0.122558,0.001056,0.000356,0.000163,0.000231,0.000352,0.000293,0.002069,0.000151,0.000104,0.00088,0.002745,0.000301,0.000352,0.001876,0.000561,0.000193,9.3e-05,0.002911,0.001523,0.001364,0.000267,0.000589,0.000339,0.000533,0.05107,0.00117,0.000196,0.000306,0.005,0.000358
DE,9e-05,0.00039,0.00031,0.00027,0.000122,0.000336,0.004204,0.025866,0.964742,0.001423,0.000803,0.000315,0.000258,0.000275,0.000402,0.00068,0.000156,0.000617,0.000288,0.002063,0.087366,0.001676,0.000289,0.000201,0.000309,0.000312,0.000544,0.002015,0.000227,0.000255,0.001371,0.022394,0.000416,0.000206,0.003936,0.000796,0.000217,0.000103,0.041585,0.002215,0.001674,0.000201,0.000605,0.000192,0.000295,0.009624,0.003846,0.000119,0.000345,0.002536,0.001193
FL,0.00619,0.082775,0.012279,0.006982,0.003645,0.018451,0.01847,0.048516,0.021959,0.992837,0.08313,0.003204,0.014028,0.005365,0.030081,0.031456,0.010623,0.028654,0.023419,0.018728,0.02078,0.009908,0.032021,0.01867,0.016317,0.027541,0.008404,0.028063,0.009979,0.00995,0.010816,0.0214,0.009966,0.008279,0.017506,0.025175,0.008652,0.003531,0.015101,0.018091,0.034986,0.010095,0.03202,0.011391,0.010855,0.022917,0.006855,0.004944,0.018187,0.013661,0.017663
