STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.980219,0.000214,0.000269,0.000845,0.000488,0.000884,0.000164,0.0003,6.8e-05,0.000263,0.000327,0.000949,0.000249,0.002039,0.000341,0.000228,0.000261,0.000216,0.000233,0.000193,0.000138,0.000314,0.000326,0.001207,0.000238,0.000178,0.001838,0.000257,0.000786,0.000341,0.000324,0.000189,0.000702,0.00065,0.000127,0.000221,0.000323,0.001251,0.000244,0.000245,0.000258,0.000577,0.000297,0.000362,0.001378,0.000229,0.000484,0.002769,0.000543,0.000224,0.001285
AL,0.006297,0.976122,0.045777,0.00469,0.001807,0.006136,0.002449,0.009362,0.003225,0.063079,0.113197,0.002588,0.005046,0.003035,0.009243,0.015482,0.008214,0.0383,0.077198,0.001962,0.0045,0.00404,0.003774,0.002384,0.016468,0.196982,0.008576,0.011501,0.002799,0.00389,0.001774,0.002536,0.011404,0.005432,0.002143,0.009552,0.017369,0.001681,0.003809,0.001805,0.017566,0.004713,0.097314,0.015456,0.00397,0.008764,0.004117,0.001662,0.003577,0.009348,0.014961
AR,0.003696,0.013596,0.974301,0.005563,0.00207,0.00766,0.001608,0.003204,0.001635,0.006672,0.005293,0.002049,0.007708,0.003307,0.009723,0.008432,0.025904,0.010616,0.038114,0.001202,0.002597,0.002693,0.003449,0.003126,0.06707,0.047897,0.00877,0.003174,0.004088,0.008385,0.001355,0.001671,0.016608,0.0048,0.001464,0.004235,0.087154,0.001657,0.002971,0.001254,0.003549,0.008147,0.032556,0.02264,0.004711,0.004076,0.002361,0.001399,0.004417,0.00478,0.017568
AZ,0.014716,0.002564,0.005853,0.979322,0.034345,0.019444,0.002486,0.004606,0.002475,0.003296,0.003405,0.025945,0.006071,0.016219,0.005721,0.00523,0.006656,0.003895,0.003953,0.002722,0.003229,0.002693,0.003238,0.004877,0.006402,0.003292,0.020771,0.002683,0.006572,0.008512,0.002499,0.003084,0.079925,0.072772,0.002027,0.003375,0.009815,0.011978,0.003196,0.002355,0.002413,0.010579,0.004612,0.008182,0.04405,0.003052,0.00333,0.010748,0.004606,0.002608,0.030337
CA,0.026146,0.003214,0.006302,0.108336,0.992789,0.026406,0.005519,0.013617,0.00511,0.006056,0.005998,0.140272,0.006204,0.047389,0.008195,0.00565,0.007252,0.004626,0.004867,0.007849,0.006107,0.006105,0.005158,0.007731,0.007571,0.004368,0.038005,0.00477,0.007013,0.010023,0.005151,0.005901,0.03984,0.228777,0.005156,0.004525,0.008623,0.07777,0.004911,0.005842,0.004178,0.011306,0.006481,0.010106,0.051026,0.006077,0.006841,0.036602,0.005201,0.002732,0.050096
CO,0.014716,0.003717,0.009567,0.02171,0.009977,0.968444,0.002897,0.007059,0.004383,0.004878,0.004469,0.018461,0.015614,0.027123,0.008459,0.00656,0.036055,0.005057,0.00544,0.003176,0.00428,0.004152,0.004428,0.009715,0.014231,0.003946,0.054349,0.003277,0.018396,0.05223,0.003663,0.002868,0.089779,0.022453,0.002285,0.00447,0.018324,0.01188,0.003604,0.002202,0.003042,0.036348,0.005379,0.012778,0.047364,0.004255,0.005328,0.010213,0.007088,0.002944,0.235747
CT,0.001027,0.000763,0.000883,0.001443,0.000932,0.001789,0.96904,0.014768,0.015761,0.003431,0.002195,0.001963,0.00081,0.001253,0.001504,0.002088,0.000745,0.002047,0.000738,0.138415,0.010708,0.064817,0.001244,0.001143,0.000856,0.000813,0.001893,0.003699,0.000755,0.000848,0.066164,0.030099,0.001485,0.001768,0.059668,0.002489,0.000785,0.000812,0.012346,0.251713,0.004133,0.001028,0.001851,0.000741,0.001619,0.007366,0.064233,0.001012,0.000926,0.002955,0.003136
DC,0.001095,0.000947,0.000682,0.000822,0.000836,0.001302,0.004277,0.876896,0.022052,0.002103,0.002159,0.001272,0.000735,0.000559,0.001264,0.001226,0.000851,0.001162,0.000782,0.004203,0.15012,0.004534,0.001279,0.001029,0.000791,0.000773,0.001392,0.004267,0.001006,0.000536,0.003301,0.006207,0.000946,0.001218,0.004579,0.001518,0.000692,0.000601,0.005768,0.004313,0.002997,0.001805,0.0014,0.000804,0.001079,0.067414,0.004662,0.000933,0.000909,0.00703,0.00102
DE,0.001164,0.000602,0.000455,0.000813,0.000421,0.001091,0.011322,0.054668,0.935138,0.001978,0.001654,0.00069,0.00048,0.00068,0.000787,0.001277,0.000503,0.001171,0.000457,0.006528,0.144723,0.007698,0.000847,0.000722,0.000481,0.000491,0.000974,0.006037,0.000346,0.000468,0.005456,0.039237,0.000767,0.000733,0.011193,0.002209,0.000552,0.000325,0.064567,0.007219,0.003778,0.000777,0.001213,0.000414,0.000944,0.023318,0.007568,0.000387,0.000487,0.007232,0.002116
FL,0.014921,0.13597,0.037115,0.010313,0.0067,0.021906,0.026208,0.036696,0.024823,0.985587,0.133743,0.013501,0.013993,0.008094,0.028211,0.036359,0.017677,0.06098,0.055068,0.024938,0.028243,0.023476,0.018765,0.013137,0.027219,0.061873,0.015843,0.03729,0.009308,0.013114,0.021673,0.028437,0.012154,0.016013,0.023279,0.033215,0.021052,0.006115,0.025171,0.024134,0.048436,0.01301,0.066806,0.022083,0.012631,0.029663,0.022642,0.007632,0.015013,0.029779,0.025804
