STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994556,8.5e-05,8.9e-05,0.000296,0.000145,0.000202,1.9e-05,5.7e-05,5.3e-05,0.000107,6.4e-05,0.001345,6.1e-05,0.000652,7.9e-05,5.8e-05,5.1e-05,7.6e-05,9.8e-05,3.6e-05,3.3e-05,0.0,4.5e-05,0.000104,7.8e-05,8.2e-05,0.000638,3.8e-05,0.000165,7e-05,2.2e-05,1.6e-05,0.000126,0.000508,3.1e-05,2.5e-05,0.000118,0.000696,3.3e-05,0.0,4.9e-05,0.000143,8.3e-05,8.8e-05,0.000354,4.2e-05,0.0,0.001259,6e-05,3.5e-05,0.000273
AL,0.001841,0.982799,0.041275,0.003838,0.00122,0.004885,0.001629,0.003016,0.002961,0.046923,0.075016,0.001528,0.011992,0.002791,0.008662,0.021545,0.009106,0.0177,0.032796,0.001179,0.003196,0.001694,0.003112,0.003504,0.016007,0.158638,0.003543,0.006924,0.002808,0.004063,0.001051,0.001889,0.011695,0.003951,0.001128,0.005401,0.013261,0.001401,0.003001,0.001211,0.011365,0.003339,0.078501,0.009161,0.003068,0.005901,0.001101,0.00107,0.007344,0.004758,0.012361
AR,0.001121,0.008308,0.982054,0.004965,0.001493,0.004296,0.001241,0.001821,0.001894,0.002225,0.003797,0.000684,0.008889,0.00371,0.009352,0.008902,0.022516,0.009366,0.028347,0.000889,0.002065,0.000847,0.002716,0.002867,0.060861,0.037195,0.004713,0.002255,0.003337,0.007092,0.000898,0.001526,0.019856,0.003788,0.001072,0.004374,0.086105,0.001729,0.002895,0.00083,0.002684,0.004309,0.029275,0.018535,0.003275,0.003585,0.001377,0.000976,0.004339,0.004019,0.019525
AZ,0.008726,0.002489,0.007668,0.981234,0.025137,0.027969,0.001307,0.003073,0.001627,0.002766,0.002344,0.011606,0.013277,0.024213,0.007393,0.005736,0.011057,0.003004,0.00316,0.001397,0.001971,0.001361,0.002954,0.011397,0.008019,0.003543,0.022288,0.001813,0.020449,0.012389,0.001358,0.001595,0.097414,0.076507,0.001206,0.003596,0.011899,0.016993,0.00215,0.001349,0.001824,0.011729,0.004395,0.007936,0.040849,0.002364,0.001377,0.011002,0.007512,0.001651,0.035222
CA,0.01377,0.002421,0.005836,0.079442,0.995453,0.024898,0.002443,0.008819,0.002614,0.004519,0.003164,0.090959,0.005417,0.042293,0.006292,0.004533,0.006389,0.00298,0.003627,0.002848,0.003448,0.001573,0.002505,0.005954,0.00561,0.003308,0.025689,0.002319,0.005451,0.008587,0.001883,0.002781,0.04312,0.191488,0.002414,0.002858,0.008152,0.07148,0.002593,0.002214,0.002293,0.006022,0.004614,0.00808,0.041793,0.00356,0.001996,0.022325,0.0042,0.001547,0.043207
CO,0.006084,0.003519,0.013304,0.014465,0.005412,0.978909,0.001856,0.004495,0.001947,0.006106,0.002505,0.011652,0.013634,0.021338,0.005993,0.004611,0.030818,0.003122,0.003365,0.001548,0.002559,0.001119,0.002033,0.006712,0.010978,0.003532,0.030969,0.001973,0.019029,0.035621,0.001686,0.001813,0.064392,0.017348,0.001483,0.00296,0.015681,0.010045,0.002198,0.001418,0.002198,0.021004,0.004173,0.01066,0.030632,0.002521,0.001583,0.00618,0.005311,0.001674,0.229982
CT,0.0,0.000617,0.000821,0.000681,0.000381,0.001011,0.974411,0.007624,0.008962,0.002238,0.00106,0.000365,0.000697,0.000501,0.0011,0.001668,0.000478,0.001064,0.000458,0.09345,0.005222,0.024319,0.000594,0.000483,0.00085,0.000494,0.001595,0.001845,0.000529,0.000752,0.033244,0.017883,0.001776,0.000786,0.043611,0.001955,0.000474,0.000459,0.007174,0.166292,0.002069,0.000685,0.001078,0.000416,0.000983,0.003701,0.039857,0.000342,0.000774,0.002263,0.003664
DC,0.00048,0.000455,0.000484,0.00053,0.000389,0.000713,0.002273,0.897411,0.014564,0.001654,0.000957,0.000547,0.000521,0.000284,0.000599,0.000695,0.0003,0.000454,0.000364,0.001675,0.137733,0.001422,0.000345,0.000324,0.000332,0.000296,0.000461,0.00259,0.000165,0.000341,0.001029,0.003656,0.000628,0.000489,0.002549,0.000923,0.000318,0.00027,0.003972,0.002006,0.00195,0.000342,0.000613,0.000396,0.000688,0.053319,0.002134,0.000238,0.000263,0.005277,0.000875
DE,0.00016,0.000359,0.0004,0.000405,0.000154,0.000365,0.005483,0.029929,0.938224,0.001761,0.000908,0.000502,0.000315,0.000334,0.000509,0.000831,0.00021,0.000724,0.000262,0.002818,0.096457,0.002631,0.000336,0.00022,0.000329,0.000301,0.000567,0.002959,0.000165,0.000351,0.001883,0.02649,0.000646,0.00047,0.005551,0.001001,0.000244,0.000229,0.041735,0.003356,0.002383,0.000314,0.000813,0.000206,0.000433,0.011621,0.003235,0.000129,0.000347,0.003095,0.001695
FL,0.006164,0.12686,0.034655,0.00925,0.003933,0.029244,0.020892,0.023784,0.020779,0.982991,0.077287,0.005359,0.039085,0.009525,0.030211,0.055435,0.022522,0.023012,0.019943,0.020167,0.020998,0.020145,0.020652,0.030126,0.029469,0.041003,0.011587,0.020707,0.021705,0.011315,0.016863,0.02117,0.011748,0.011795,0.017304,0.025985,0.016338,0.006063,0.017227,0.021967,0.027765,0.012557,0.048445,0.016057,0.010729,0.017914,0.011565,0.004316,0.034075,0.012933,0.0204
