STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.987067,6.4e-05,9.3e-05,0.000299,0.000184,0.000343,3.2e-05,4.4e-05,1.6e-05,8.6e-05,0.000113,0.000247,9e-05,0.00102,8.3e-05,9.2e-05,0.000149,0.000122,9.7e-05,0.000153,5e-05,0.000136,0.000125,0.000257,0.000109,7.3e-05,0.000981,6.3e-05,0.000258,0.000251,6.2e-05,3.1e-05,0.00021,0.000427,4.2e-05,8.6e-05,0.000122,0.000783,6.7e-05,6.7e-05,9.4e-05,0.00022,0.00012,0.000122,0.000477,7.4e-05,3.9e-05,0.001985,0.000215,3.8e-05,0.000575
AL,0.001508,0.94354,0.038789,0.002871,0.001074,0.00357,0.001312,0.004485,0.001971,0.044375,0.10234,0.000266,0.003911,0.002356,0.007282,0.012995,0.004583,0.033703,0.072919,0.001116,0.002926,0.002226,0.002767,0.001653,0.012841,0.189341,0.006484,0.009558,0.001291,0.003401,0.001571,0.001207,0.009185,0.00282,0.001248,0.00705,0.01158,0.001133,0.00269,0.001348,0.014653,0.003918,0.088997,0.010498,0.002833,0.00631,0.001046,0.001271,0.002715,0.006382,0.010877
AR,0.000674,0.014573,0.962716,0.004598,0.001284,0.005755,0.000987,0.00151,0.001215,0.00409,0.004834,0.000247,0.006487,0.003166,0.007815,0.006493,0.016448,0.008978,0.034579,0.000595,0.00155,0.001258,0.002444,0.001891,0.058366,0.052096,0.004483,0.002718,0.002653,0.007674,0.000978,0.000916,0.016675,0.003366,0.000769,0.003304,0.0731,0.001479,0.002296,0.000854,0.002943,0.007195,0.032602,0.017258,0.003316,0.003328,0.001279,0.000825,0.002647,0.003606,0.015754
AZ,0.004205,0.001887,0.005401,0.982997,0.024994,0.014294,0.000892,0.001732,0.001068,0.001459,0.001962,0.001635,0.004487,0.014558,0.0038,0.003286,0.004568,0.002418,0.002903,0.000939,0.001401,0.001156,0.001671,0.002499,0.004854,0.002986,0.01314,0.001501,0.005048,0.007179,0.000804,0.000969,0.063382,0.061798,0.000788,0.001939,0.00861,0.007713,0.001719,0.000989,0.00144,0.006262,0.003252,0.005391,0.039166,0.001778,0.000659,0.005756,0.002347,0.001574,0.025974
CA,0.010553,0.002372,0.005039,0.080212,0.993073,0.016994,0.002719,0.005285,0.002267,0.002483,0.003256,0.01428,0.004909,0.034849,0.004841,0.004995,0.005402,0.003702,0.00379,0.002626,0.002983,0.003178,0.00239,0.003651,0.005368,0.003323,0.025934,0.002635,0.004555,0.009887,0.003316,0.002392,0.03626,0.199253,0.002433,0.003007,0.007395,0.05659,0.002685,0.002472,0.002244,0.007232,0.004862,0.005776,0.045369,0.003321,0.002519,0.020369,0.003021,0.002099,0.046386
CO,0.005832,0.002112,0.007399,0.014589,0.00521,0.967898,0.001847,0.002887,0.001692,0.002237,0.00245,0.001255,0.012449,0.020849,0.006175,0.004788,0.031449,0.003523,0.004054,0.001577,0.002353,0.001665,0.002704,0.006211,0.012919,0.00309,0.0364,0.001782,0.012843,0.04886,0.002104,0.001205,0.075476,0.015891,0.00121,0.002898,0.013719,0.007211,0.002193,0.001551,0.001683,0.028818,0.003778,0.009159,0.036797,0.002231,0.002752,0.005381,0.00459,0.002032,0.211957
CT,0.000555,0.000634,0.000807,0.000572,0.000418,0.001008,0.955544,0.008127,0.012319,0.001274,0.001294,0.000171,0.000998,0.000442,0.001444,0.002041,0.000723,0.001477,0.000661,0.095845,0.006716,0.034872,0.001055,0.000601,0.001096,0.000756,0.001385,0.002559,0.000822,0.001085,0.043654,0.020194,0.001753,0.000733,0.04458,0.002505,0.00067,0.000367,0.008982,0.199654,0.002064,0.001648,0.001442,0.000444,0.000718,0.005543,0.060153,0.000595,0.001083,0.003215,0.003617
DC,0.000317,0.000354,0.000371,0.000326,0.000244,0.000563,0.001649,0.839462,0.012713,0.000658,0.000911,9.5e-05,0.000422,0.000284,0.00056,0.000584,0.000342,0.000544,0.000461,0.00162,0.117983,0.001682,0.000582,0.000283,0.000379,0.000363,0.000539,0.002428,0.000282,0.000398,0.000953,0.002787,0.000362,0.000407,0.001731,0.000727,0.000292,0.00021,0.003946,0.001933,0.001525,0.000146,0.000726,0.000259,0.000423,0.046084,0.001279,0.000327,0.000389,0.006992,0.000932
DE,0.000238,0.000425,0.000552,0.000342,0.000175,0.000508,0.007101,0.034195,0.887339,0.000972,0.001067,7.6e-05,0.000418,0.000147,0.000605,0.000913,0.000337,0.000798,0.000418,0.003519,0.106515,0.00311,0.000445,0.000238,0.000521,0.000393,0.0005,0.004668,0.000117,0.000516,0.00365,0.028235,0.000771,0.000473,0.006478,0.001793,0.000352,0.000113,0.049914,0.00409,0.002249,0.00033,0.000993,0.00026,0.000268,0.017223,0.003953,0.00012,0.000374,0.007059,0.001096
FL,0.004919,0.137187,0.029267,0.004562,0.002433,0.010223,0.007916,0.014166,0.010052,0.974489,0.121935,0.000818,0.006832,0.003997,0.014175,0.021989,0.007807,0.04439,0.049198,0.008909,0.012668,0.009806,0.008292,0.005014,0.015761,0.068663,0.008696,0.02578,0.003639,0.006183,0.008501,0.008229,0.007934,0.006746,0.007137,0.018622,0.011807,0.002423,0.010673,0.009686,0.036169,0.006628,0.059603,0.011523,0.005276,0.01631,0.007674,0.00281,0.00643,0.018392,0.015124
