STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993569,5.1e-05,7.9e-05,0.000344,0.000115,0.000165,2.8e-05,0.00011,0.0,6e-05,6.6e-05,0.002846,3e-05,0.00068,4.4e-05,4e-05,6.2e-05,8.4e-05,6.2e-05,3.6e-05,3.2e-05,5.8e-05,3.5e-05,6.2e-05,4.4e-05,4.1e-05,0.00051,1.9e-05,3.1e-05,1.9e-05,2.1e-05,2.9e-05,1.8e-05,0.000412,3.1e-05,3.1e-05,6.9e-05,0.000403,4.4e-05,0.0,2.9e-05,0.000111,3.5e-05,5.3e-05,0.000226,4.1e-05,0.000144,0.001181,3.6e-05,5.7e-05,0.0001
AL,0.001725,0.987324,0.012557,0.003345,0.001058,0.002705,0.001581,0.002309,0.002539,0.025459,0.070179,0.000724,0.003961,0.002105,0.004595,0.00648,0.003169,0.012923,0.032435,0.000992,0.002706,0.001017,0.002509,0.002344,0.005866,0.114237,0.003091,0.005983,0.001668,0.003324,0.001193,0.001532,0.011104,0.002723,0.001047,0.003833,0.005206,0.001379,0.002806,0.000856,0.009745,0.002437,0.049272,0.004756,0.002505,0.005128,0.001589,0.000933,0.002894,0.004998,0.009955
AR,0.001176,0.006066,0.983238,0.004918,0.001473,0.00365,0.001222,0.001374,0.001665,0.001745,0.003602,0.000474,0.006317,0.002995,0.0069,0.007074,0.011635,0.008648,0.01979,0.000933,0.002096,0.000668,0.002166,0.002344,0.041656,0.026471,0.003838,0.002019,0.003052,0.006466,0.000703,0.001267,0.017727,0.003577,0.000953,0.003755,0.061143,0.001669,0.002661,0.000753,0.002617,0.00432,0.023079,0.012851,0.003665,0.003435,0.001517,0.000846,0.003074,0.003672,0.01826
AZ,0.006353,0.001601,0.004729,0.987839,0.020285,0.012292,0.00108,0.001594,0.00131,0.001778,0.002191,0.006591,0.006797,0.013212,0.005004,0.003882,0.005509,0.00257,0.003151,0.001058,0.001608,0.000697,0.002681,0.008292,0.005269,0.002646,0.013146,0.001431,0.012113,0.009415,0.001172,0.001235,0.068302,0.059668,0.001029,0.002409,0.008994,0.009304,0.001868,0.000821,0.001536,0.011492,0.003076,0.005193,0.031743,0.001802,0.001517,0.010024,0.004321,0.001727,0.027915
CA,0.009098,0.001759,0.004079,0.054826,0.997079,0.011957,0.001316,0.003848,0.001201,0.002546,0.002667,0.032732,0.003878,0.022392,0.004219,0.0033,0.003897,0.002505,0.003056,0.001794,0.002043,0.000843,0.00208,0.004328,0.00404,0.002713,0.013486,0.00187,0.003681,0.006813,0.001449,0.001832,0.034776,0.135143,0.001643,0.002254,0.00675,0.038707,0.002066,0.001198,0.001818,0.004874,0.003216,0.004785,0.026339,0.002509,0.0013,0.016528,0.002421,0.001544,0.034719
CO,0.005098,0.002191,0.004053,0.0101,0.004025,0.984684,0.001411,0.002419,0.001392,0.003353,0.003286,0.005717,0.008242,0.014604,0.004223,0.003469,0.01682,0.002951,0.006968,0.001381,0.00216,0.000843,0.002211,0.005092,0.006147,0.002322,0.021672,0.001765,0.010886,0.030624,0.001875,0.001606,0.051235,0.011656,0.001442,0.002131,0.007343,0.00695,0.001769,0.001129,0.001594,0.01692,0.002917,0.005267,0.024954,0.001834,0.002311,0.005124,0.003776,0.001395,0.188003
CT,0.000157,0.000409,0.00077,0.000595,0.00025,0.000632,0.984384,0.003574,0.006196,0.001515,0.000905,0.00035,0.00058,0.000648,0.001017,0.001441,0.000405,0.001032,0.000403,0.082118,0.00347,0.0179,0.000442,0.000446,0.000693,0.000524,0.000917,0.001183,0.000409,0.000809,0.028662,0.013723,0.001714,0.000553,0.041028,0.001616,0.000563,0.000274,0.005626,0.149144,0.001374,0.000471,0.001066,0.000305,0.000717,0.00276,0.031054,0.000267,0.000572,0.001784,0.003252
DC,0.0,0.000158,0.000152,0.000162,0.000156,0.000346,0.000871,0.918357,0.006551,0.000527,0.000462,0.000125,0.000118,9.7e-05,0.000212,0.000215,0.000112,0.000251,0.000226,0.000915,0.124597,0.000378,0.000217,0.000205,0.000117,0.000139,0.000204,0.00109,0.000157,0.000193,0.000746,0.001737,0.000179,0.000251,0.001303,0.000284,0.000116,0.000145,0.002129,0.000821,0.000608,0.000138,0.000285,0.000146,0.000295,0.042912,0.000722,0.000136,0.00014,0.003855,0.0003
DE,7.8e-05,0.000249,0.000435,0.000276,8.9e-05,0.000308,0.003343,0.017373,0.966943,0.000826,0.000567,0.00015,0.000314,0.000227,0.000438,0.000782,0.000205,0.000581,0.00023,0.002116,0.077889,0.00154,0.000244,0.000236,0.000281,0.000324,0.000442,0.001535,0.000315,0.000289,0.00179,0.020101,0.000571,0.000281,0.003602,0.000847,0.000284,8.9e-05,0.035572,0.002259,0.001272,0.000166,0.000603,0.000142,0.000265,0.007046,0.002239,9.7e-05,0.000356,0.002082,0.001051
FL,0.005882,0.070498,0.007886,0.004931,0.002955,0.011413,0.015275,0.014184,0.016569,0.991132,0.066056,0.002197,0.012866,0.004712,0.01592,0.01674,0.006984,0.018183,0.02095,0.023574,0.014694,0.018975,0.023712,0.018676,0.010535,0.019894,0.005944,0.016279,0.00947,0.008162,0.024251,0.016114,0.009301,0.007989,0.023648,0.015966,0.00546,0.003193,0.013055,0.021253,0.022488,0.008474,0.017956,0.006374,0.008871,0.012815,0.009966,0.004278,0.014749,0.010591,0.011957
