STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.992016,6.3e-05,9.3e-05,0.000356,0.000153,0.000242,7.8e-05,4.3e-05,9.8e-05,8.6e-05,9.5e-05,0.00022,8.8e-05,0.000747,9.7e-05,6.7e-05,0.000144,7.9e-05,0.000148,8.2e-05,5.3e-05,0.000117,8.8e-05,0.000174,0.0001,4e-05,0.000936,5.9e-05,0.000196,0.000171,4.1e-05,4e-05,0.000145,0.000478,3.4e-05,5.6e-05,0.000111,0.000878,6e-05,5.1e-05,8.2e-05,0.000234,9.8e-05,0.000106,0.000445,6.9e-05,0.0,0.001749,0.000133,9.1e-05,0.000565
AL,0.001306,0.956983,0.014709,0.003207,0.001034,0.002921,0.001155,0.003333,0.0018,0.030529,0.083131,0.00018,0.002921,0.002228,0.004423,0.006275,0.003097,0.014024,0.028771,0.00081,0.002581,0.00172,0.001993,0.001267,0.006237,0.121876,0.003882,0.007035,0.001694,0.0039,0.001518,0.001282,0.010935,0.00289,0.000937,0.003753,0.005698,0.001084,0.002371,0.000566,0.010421,0.003388,0.059003,0.005353,0.002985,0.004756,0.001238,0.000971,0.001991,0.004788,0.012362
AR,0.000532,0.007366,0.966262,0.004985,0.001453,0.003955,0.00087,0.001368,0.001546,0.002145,0.004098,0.00012,0.005369,0.003888,0.007093,0.0066,0.014407,0.008612,0.028437,0.000569,0.001929,0.001153,0.001967,0.00202,0.051903,0.037375,0.004567,0.002706,0.003511,0.007059,0.00099,0.001145,0.020356,0.003902,0.000879,0.003465,0.068241,0.001632,0.002401,0.000463,0.002987,0.005454,0.028824,0.015359,0.004259,0.003268,0.00132,0.000849,0.002543,0.003985,0.019972
AZ,0.002613,0.001805,0.005339,0.981156,0.023204,0.012918,0.000784,0.001923,0.001233,0.001752,0.001984,0.001417,0.004316,0.011877,0.004172,0.003531,0.004836,0.002437,0.003282,0.000634,0.001502,0.000704,0.001634,0.003016,0.005074,0.003131,0.009477,0.001572,0.004198,0.00789,0.000908,0.001098,0.067372,0.057549,0.000898,0.00226,0.009089,0.007831,0.001706,0.00108,0.001531,0.00539,0.003404,0.005448,0.033783,0.00167,0.001279,0.00571,0.00211,0.001586,0.02705
CA,0.007403,0.002186,0.005063,0.077111,0.993491,0.014235,0.002231,0.006154,0.002798,0.002784,0.003035,0.011976,0.005189,0.028068,0.004846,0.004181,0.005189,0.003246,0.003844,0.002349,0.003171,0.001916,0.002313,0.003325,0.005153,0.003032,0.017812,0.002494,0.004468,0.010707,0.002237,0.00221,0.040989,0.172045,0.002128,0.002819,0.008174,0.042691,0.002545,0.001981,0.002029,0.005603,0.004418,0.005786,0.037333,0.003047,0.00297,0.015409,0.002666,0.001779,0.045461
CO,0.003145,0.002015,0.00618,0.013469,0.004961,0.976284,0.001362,0.003803,0.001898,0.002336,0.002383,0.001258,0.009515,0.017127,0.00529,0.004014,0.023918,0.003403,0.003434,0.00122,0.002084,0.001388,0.002483,0.005515,0.010171,0.002593,0.024366,0.002034,0.010827,0.037691,0.001532,0.001285,0.065109,0.013696,0.000974,0.002931,0.010198,0.007236,0.002263,0.001029,0.001721,0.021518,0.003365,0.006648,0.03278,0.002138,0.002104,0.005028,0.004019,0.002206,0.18696
CT,0.00029,0.00061,0.001051,0.000708,0.00043,0.000796,0.952746,0.005855,0.008708,0.001206,0.001113,0.0001,0.000858,0.000616,0.001415,0.001959,0.000744,0.001217,0.000509,0.091026,0.005088,0.029261,0.000851,0.000645,0.001027,0.000727,0.000754,0.001873,0.000491,0.001189,0.042593,0.019635,0.001908,0.000679,0.043229,0.002263,0.000782,0.000383,0.008041,0.17137,0.001778,0.001087,0.001375,0.000462,0.00092,0.003767,0.066711,0.000368,0.000828,0.003192,0.003722
DC,0.000339,0.000427,0.000453,0.000238,0.000271,0.000423,0.00139,0.81359,0.015596,0.000739,0.001024,8e-05,0.000215,0.000142,0.000416,0.000612,0.000246,0.000746,0.000365,0.00103,0.132727,0.00088,0.000591,0.000274,0.000293,0.000529,0.000525,0.002784,0.000123,0.000195,0.000962,0.003026,0.000605,0.000561,0.001628,0.000851,0.00038,0.000283,0.004847,0.001775,0.001534,0.000192,0.00088,0.00036,0.000528,0.054283,0.00132,0.000318,0.000256,0.008621,0.000399
DE,0.000145,0.000417,0.000584,0.000287,0.000148,0.000345,0.004199,0.022949,0.904544,0.000927,0.000733,2e-05,0.000439,0.000308,0.000538,0.000835,0.000337,0.00075,0.000258,0.001763,0.08862,0.002346,0.000297,0.000189,0.000362,0.000484,0.000571,0.002636,0.000147,0.000529,0.002155,0.023627,0.000671,0.000464,0.003868,0.001183,0.000355,0.00013,0.041359,0.002444,0.001714,0.000469,0.000912,0.000198,0.000301,0.01106,0.00297,0.000114,0.000232,0.004422,0.001429
FL,0.004306,0.076225,0.009716,0.004615,0.002451,0.00754,0.004641,0.01141,0.009491,0.981874,0.081635,0.000758,0.005052,0.003141,0.00832,0.00967,0.004702,0.015551,0.01958,0.005616,0.009191,0.007486,0.005541,0.003951,0.007852,0.025568,0.005321,0.015994,0.003044,0.00513,0.005978,0.007061,0.008922,0.007056,0.005418,0.008502,0.005591,0.002115,0.007244,0.006379,0.021787,0.004538,0.021203,0.006006,0.005193,0.010672,0.006518,0.002262,0.004555,0.008733,0.01316
GA,0.003484,0.114463,0.011542,0.004584,0.002066,0.005284,0.003742,0.011923,0.006908,0.046529,0.971348,0.000679,0.005618,0.004421,0.0079,0.010587,0.005093,0.021137,0.012963,0.002849,0.007892,0.005532,0.005457,0.00397,0.008016,0.025268,0.006759,0.035881,0.003805,0.007084,0.003335,0.004037,0.012251,0.005995,0.003564,0.00919,0.006319,0.002551,0.005872,0.002444,0.10853,0.005348,0.076528,0.004902,0.006452,0.014089,0.003218,0.002391,0.004429,0.010959,0.019939
HI,0.000145,3e-05,2.3e-05,0.000179,0.000312,0.000111,1.4e-05,0.0,0.0,3.8e-05,4.8e-05,0.997685,1e-05,0.00013,4.8e-05,4.1e-05,4.3e-05,4.7e-05,0.000129,3e-05,8.1e-05,5.9e-05,3.4e-05,4.2e-05,2.8e-05,4.5e-05,0.00016,2.9e-05,4.9e-05,3.3e-05,2.7e-05,3e-05,6.6e-05,0.000395,4.9e-05,2.9e-05,3.9e-05,0.000306,3.7e-05,0.0,3.1e-05,4.3e-05,4.3e-05,5.4e-05,0.000332,5.4e-05,8.3e-05,0.000357,2.4e-05,3e-05,0.000166
IA,0.000871,0.001564,0.005783,0.003894,0.001427,0.008599,0.001162,0.001197,0.001057,0.001242,0.001766,0.00016,0.964867,0.007586,0.040333,0.008413,0.019184,0.004687,0.001618,0.00078,0.001372,0.001388,0.003347,0.039883,0.026468,0.002409,0.012811,0.001587,0.01527,0.197963,0.001057,0.00098,0.010329,0.00585,0.000959,0.003595,0.007658,0.002599,0.002321,0.00054,0.00137,0.135948,0.003913,0.001982,0.009068,0.001796,0.001609,0.002145,0.029353,0.002806,0.051442
ID,0.003242,0.000615,0.001621,0.004726,0.003049,0.005883,0.000371,0.00047,0.000294,0.000472,0.000679,0.00024,0.002833,0.958219,0.001541,0.001482,0.002033,0.001075,0.00068,0.000306,0.000537,0.000958,0.000585,0.001637,0.002052,0.00122,0.081227,0.000557,0.007709,0.007629,0.000366,0.000374,0.007224,0.012372,0.000318,0.000819,0.00188,0.031525,0.000614,0.000257,0.000607,0.007968,0.001087,0.000985,0.059508,0.000687,0.000454,0.057354,0.001111,0.000712,0.086601
IL,0.00421,0.006094,0.017661,0.010107,0.003691,0.01252,0.004013,0.008291,0.00456,0.005664,0.007093,0.000778,0.111182,0.010122,0.974912,0.122705,0.018724,0.035699,0.005093,0.003672,0.005528,0.005884,0.024215,0.016946,0.112134,0.008729,0.015505,0.005664,0.015074,0.027187,0.004704,0.003937,0.021606,0.011423,0.003856,0.017116,0.012463,0.004537,0.008456,0.00391,0.006046,0.020496,0.01821,0.005698,0.011954,0.006953,0.006436,0.003933,0.127187,0.011173,0.057291
IN,0.001113,0.008152,0.012205,0.005999,0.001942,0.006318,0.003521,0.005598,0.004149,0.005621,0.006737,0.00024,0.015937,0.006341,0.099807,0.9611,0.008452,0.149127,0.00381,0.002793,0.004803,0.003987,0.050548,0.007261,0.018944,0.006105,0.011075,0.00587,0.009378,0.014941,0.003226,0.003363,0.017027,0.007,0.003405,0.059227,0.008598,0.002622,0.008625,0.002212,0.006644,0.011803,0.020943,0.003407,0.007892,0.007213,0.004002,0.001963,0.020159,0.015361,0.038449
KS,0.000677,0.002023,0.013611,0.004329,0.00116,0.017784,0.000727,0.001026,0.000665,0.001172,0.001733,0.00022,0.015845,0.004706,0.00586,0.004457,0.961467,0.00369,0.002556,0.000638,0.001038,0.000938,0.001262,0.004275,0.157695,0.003032,0.00644,0.001298,0.005769,0.04795,0.000502,0.000716,0.013961,0.003777,0.000566,0.00229,0.04403,0.002062,0.001473,0.000437,0.001358,0.014551,0.003696,0.004484,0.005721,0.001341,0.000949,0.001352,0.003099,0.002521,0.025788
KY,0.001306,0.016666,0.011439,0.002896,0.000995,0.003987,0.001832,0.004017,0.002583,0.009196,0.011661,0.00014,0.006798,0.003983,0.020946,0.093564,0.005869,0.949814,0.004117,0.001332,0.003728,0.002033,0.009253,0.002908,0.014875,0.00946,0.006097,0.008285,0.003805,0.007727,0.001681,0.002011,0.008961,0.003563,0.001778,0.073949,0.004611,0.001933,0.005304,0.001338,0.010656,0.006029,0.085671,0.002688,0.004394,0.01086,0.002228,0.001313,0.005731,0.066,0.021767
LA,0.000919,0.01707,0.035167,0.003314,0.00109,0.003134,0.00067,0.001752,0.000998,0.00595,0.006117,0.00018,0.001843,0.002169,0.002433,0.002729,0.002771,0.003882,0.974624,0.00053,0.001514,0.00086,0.000838,0.000888,0.004172,0.112398,0.00258,0.002398,0.001669,0.00272,0.000474,0.000791,0.012514,0.003133,0.000586,0.001589,0.007568,0.00096,0.001389,0.000463,0.003386,0.002173,0.006886,0.02281,0.002585,0.002638,0.000248,0.000842,0.001152,0.002572,0.009936
