STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.98802,7.1e-05,0.000116,0.000264,0.000228,0.000299,3.9e-05,0.000125,4.5e-05,0.000107,0.000163,0.000274,9.4e-05,0.000736,0.000136,0.000102,0.000138,0.000139,0.000118,7.9e-05,4.8e-05,0.00014,0.000102,0.000322,0.000119,0.000113,0.000808,8.1e-05,0.00053,0.000236,8.8e-05,2.9e-05,0.000291,0.000444,4.1e-05,7.7e-05,0.000167,0.000794,7.6e-05,4.1e-05,8.9e-05,0.000352,0.000102,0.000139,0.000492,0.000106,0.000156,0.001567,0.00025,7.3e-05,0.000287
AL,0.001239,0.972775,0.029987,0.002972,0.001179,0.003397,0.001643,0.002624,0.00262,0.036689,0.085254,0.000274,0.00409,0.002556,0.006935,0.011295,0.004939,0.024403,0.057319,0.001306,0.002956,0.00193,0.0024,0.001631,0.01203,0.154394,0.003871,0.008095,0.001884,0.003481,0.000963,0.001587,0.007795,0.00264,0.001196,0.005996,0.011728,0.001274,0.002877,0.001554,0.012963,0.003333,0.067148,0.008854,0.002882,0.006308,0.001283,0.00115,0.002667,0.006599,0.009082
AR,0.001611,0.011074,0.970037,0.004567,0.001601,0.005615,0.00115,0.001666,0.001787,0.003624,0.004913,0.000105,0.006573,0.003098,0.007761,0.007149,0.015691,0.008671,0.033184,0.000798,0.002123,0.001119,0.002427,0.002096,0.051351,0.039906,0.004258,0.002953,0.003376,0.006909,0.000864,0.001212,0.013438,0.003477,0.000934,0.003691,0.069287,0.001648,0.002603,0.000849,0.003294,0.005778,0.029044,0.01669,0.003411,0.003606,0.001221,0.001057,0.002763,0.004693,0.013571
AZ,0.003635,0.001761,0.004636,0.985749,0.020357,0.01169,0.000914,0.00125,0.001318,0.001359,0.001852,0.001601,0.003804,0.012712,0.003376,0.00292,0.00426,0.002159,0.002568,0.000808,0.001512,0.000965,0.001414,0.002292,0.004175,0.002799,0.009828,0.001404,0.00371,0.005519,0.000788,0.001042,0.049231,0.047531,0.000732,0.001858,0.007335,0.006861,0.001659,0.000974,0.001472,0.005527,0.002686,0.004777,0.029575,0.001733,0.000626,0.004997,0.002025,0.001947,0.018399
CA,0.015863,0.00238,0.004884,0.061735,0.994142,0.013817,0.002327,0.005498,0.002393,0.002288,0.003035,0.012678,0.004746,0.030449,0.004358,0.004841,0.005162,0.003415,0.003234,0.002292,0.002934,0.002601,0.002359,0.003384,0.004859,0.002856,0.022063,0.002524,0.00424,0.008245,0.002079,0.002259,0.027437,0.169462,0.001949,0.00286,0.006814,0.051488,0.002588,0.002258,0.002193,0.00752,0.003949,0.005216,0.037615,0.00302,0.002316,0.019379,0.002863,0.001963,0.035546
CO,0.007023,0.002104,0.007148,0.013655,0.004956,0.97324,0.001682,0.002457,0.001651,0.002455,0.002431,0.00099,0.012032,0.020061,0.006353,0.004758,0.029833,0.003456,0.004024,0.001698,0.002415,0.001552,0.002973,0.005976,0.012946,0.003147,0.033102,0.001869,0.012523,0.044354,0.00256,0.001295,0.06268,0.015519,0.001207,0.003045,0.014593,0.007261,0.002365,0.001305,0.001968,0.026999,0.003511,0.009367,0.033629,0.002589,0.001627,0.005468,0.004648,0.002297,0.197223
CT,0.000496,0.000669,0.000804,0.000522,0.000438,0.000978,0.971287,0.005373,0.009755,0.001057,0.001321,0.000105,0.001358,0.000668,0.001439,0.002098,0.000723,0.001503,0.000695,0.092367,0.006336,0.031803,0.001017,0.00065,0.001091,0.000898,0.001144,0.00215,0.000726,0.00085,0.041338,0.0184,0.001289,0.000701,0.042881,0.002495,0.000586,0.000516,0.007896,0.189759,0.001911,0.001725,0.001538,0.000436,0.000845,0.004681,0.0543,0.000628,0.001348,0.003568,0.002688
DC,0.000124,0.000266,0.000172,0.000198,0.000176,0.000333,0.000897,0.893665,0.009361,0.000445,0.000605,4.2e-05,0.000371,0.000116,0.000388,0.000421,0.000156,0.000436,0.000272,0.001075,0.102542,0.001259,0.000403,0.000285,0.000301,0.000227,0.000353,0.001556,0.000157,0.000229,0.000646,0.001919,0.000177,0.000379,0.001122,0.00049,0.000236,0.000177,0.002407,0.00116,0.000952,0.000218,0.000538,0.00019,0.000378,0.037831,0.001127,0.000396,0.00032,0.004188,0.000209
DE,0.000124,0.000489,0.000516,0.000261,0.000195,0.000447,0.006057,0.029281,0.939366,0.000847,0.00119,6.3e-05,0.000546,0.000203,0.000639,0.001083,0.000371,0.000944,0.000357,0.002955,0.098968,0.002671,0.000478,0.000271,0.000491,0.000461,0.000421,0.004036,0.000216,0.000506,0.003315,0.026586,0.000561,0.000494,0.005469,0.001941,0.000347,0.000187,0.045378,0.004371,0.001968,0.000368,0.00103,0.000236,0.000454,0.013639,0.003599,0.000166,0.000395,0.005564,0.000992
FL,0.00442,0.109455,0.022415,0.004238,0.002493,0.009509,0.006247,0.010954,0.009724,0.98862,0.095996,0.000906,0.006919,0.00364,0.011965,0.016795,0.006126,0.029697,0.041596,0.007424,0.010759,0.008867,0.006435,0.0042,0.013708,0.050634,0.006799,0.020758,0.004122,0.005688,0.006346,0.006669,0.007015,0.006297,0.005677,0.014954,0.011592,0.002478,0.008706,0.007167,0.028798,0.006197,0.038431,0.011119,0.004893,0.014237,0.005727,0.002911,0.005323,0.015732,0.012919
