STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.960886,0.000129,0.000124,0.000654,0.00024,0.000365,2.6e-05,0.000516,8.7e-05,0.000136,0.00017,0.001496,0.000108,0.001113,0.000133,0.000126,0.000263,0.000222,0.000157,9.5e-05,7.7e-05,0.000199,0.0002,0.000561,0.000165,9.6e-05,0.000936,0.000132,0.00044,0.000221,9.2e-05,5.4e-05,0.000144,0.000733,4.9e-05,0.000112,0.000212,0.001027,9.3e-05,0.00012,6.6e-05,0.000278,0.000201,0.000185,0.0006,0.000141,6.3e-05,0.002079,0.000192,0.000106,0.000674
AL,0.004889,0.938455,0.033963,0.004485,0.00156,0.005244,0.001604,0.006351,0.002907,0.056051,0.102845,0.004888,0.004402,0.003172,0.007733,0.009653,0.007564,0.02651,0.07522,0.001463,0.003609,0.003113,0.002696,0.002024,0.015419,0.202126,0.009386,0.009669,0.002741,0.005676,0.001337,0.001669,0.012522,0.005724,0.001573,0.005683,0.015144,0.001642,0.00295,0.001526,0.014992,0.005449,0.094598,0.009588,0.004274,0.007119,0.001712,0.001367,0.002553,0.005919,0.019979
AR,0.003911,0.01506,0.956079,0.005447,0.001641,0.006436,0.000935,0.002943,0.001202,0.005822,0.004654,0.002633,0.006719,0.003804,0.008948,0.006871,0.025078,0.008792,0.035023,0.000901,0.001906,0.00137,0.002701,0.002638,0.067355,0.050781,0.007847,0.002675,0.004365,0.008793,0.000879,0.001229,0.019717,0.00437,0.001042,0.003685,0.086719,0.001603,0.00227,0.001017,0.00301,0.008048,0.030551,0.01939,0.004893,0.003465,0.001649,0.001183,0.00344,0.003505,0.022199
AZ,0.016414,0.00229,0.006064,0.969502,0.028937,0.019821,0.001672,0.004079,0.00188,0.002908,0.002823,0.026903,0.006156,0.016975,0.005721,0.004159,0.007448,0.002985,0.003824,0.001819,0.002544,0.002117,0.002628,0.005646,0.006932,0.003671,0.017988,0.002233,0.007749,0.011063,0.001538,0.002052,0.089252,0.078063,0.001941,0.003161,0.011063,0.011367,0.002337,0.001735,0.002135,0.010646,0.004411,0.007212,0.046513,0.002683,0.00203,0.010274,0.003957,0.001917,0.03429
CA,0.021303,0.002652,0.005143,0.090057,0.990081,0.021537,0.003019,0.011308,0.002404,0.004207,0.004305,0.113618,0.005327,0.0321,0.006505,0.004364,0.006182,0.003481,0.004606,0.004111,0.004112,0.00274,0.003235,0.005852,0.006344,0.00363,0.026348,0.003308,0.006023,0.011919,0.00271,0.003731,0.042081,0.221191,0.003837,0.003298,0.008501,0.059613,0.003258,0.002692,0.002617,0.008098,0.005432,0.007812,0.043738,0.004466,0.003298,0.026044,0.003515,0.001853,0.047015
CO,0.009709,0.002503,0.006109,0.015295,0.006355,0.959495,0.001569,0.00537,0.00212,0.004041,0.002554,0.021257,0.011904,0.022312,0.005686,0.004041,0.031469,0.003635,0.004032,0.001981,0.002893,0.002142,0.002512,0.007516,0.010476,0.00312,0.045031,0.002241,0.016953,0.054131,0.002124,0.001657,0.081467,0.019865,0.001575,0.003047,0.013621,0.009772,0.002298,0.001735,0.002185,0.037363,0.003723,0.007748,0.041048,0.003018,0.003615,0.007473,0.004802,0.002213,0.225283
CT,0.000908,0.000549,0.000758,0.000773,0.000555,0.001091,0.942677,0.010379,0.009835,0.002021,0.001269,0.000674,0.00088,0.000752,0.001302,0.001638,0.00074,0.001108,0.000499,0.110849,0.006448,0.035942,0.000799,0.000638,0.000732,0.000593,0.001781,0.002386,0.001218,0.001241,0.046954,0.022936,0.001643,0.001397,0.052753,0.00195,0.000687,0.000405,0.008799,0.198821,0.002135,0.000858,0.001449,0.000495,0.00105,0.004583,0.052832,0.000401,0.000687,0.002308,0.003845
DC,0.000838,0.000572,0.000421,0.000668,0.000494,0.001054,0.003267,0.786275,0.019015,0.001244,0.001183,0.000758,0.000488,0.000376,0.000842,0.001033,0.000697,0.000701,0.00055,0.002526,0.136781,0.001843,0.000637,0.000542,0.000668,0.000478,0.000573,0.003006,0.00115,0.001404,0.00185,0.004824,0.000574,0.000724,0.003844,0.001353,0.000608,0.000397,0.005197,0.002842,0.00165,0.001186,0.000879,0.000568,0.000562,0.057477,0.002791,0.000556,0.000541,0.006014,0.001189
DE,0.000349,0.000286,0.000287,0.000338,0.000226,0.000493,0.006818,0.042497,0.870413,0.001043,0.000919,0.000442,0.000352,0.00021,0.000618,0.000863,0.000355,0.000676,0.000322,0.003772,0.113838,0.003163,0.000318,0.000283,0.000443,0.000331,0.000724,0.003019,0.000508,0.000606,0.002802,0.031855,0.000574,0.000494,0.008284,0.001251,0.000316,0.000148,0.050059,0.004577,0.00194,0.000454,0.000818,0.000257,0.000412,0.015109,0.004503,0.000193,0.000367,0.004945,0.001586
FL,0.016205,0.145086,0.026828,0.009506,0.004596,0.017702,0.017161,0.030466,0.017201,0.960127,0.119796,0.011882,0.010064,0.006029,0.02078,0.020938,0.015606,0.036932,0.059751,0.020023,0.020606,0.018556,0.013815,0.011421,0.022894,0.073722,0.014155,0.026862,0.008527,0.016363,0.016024,0.021168,0.012235,0.013536,0.020987,0.01981,0.018313,0.004458,0.017425,0.022467,0.036757,0.014128,0.056329,0.014056,0.011117,0.02014,0.013763,0.005097,0.0113,0.016815,0.020812
GA,0.015506,0.143292,0.014789,0.007542,0.00357,0.009344,0.007564,0.023082,0.010732,0.07861,0.957013,0.014368,0.007525,0.007488,0.011714,0.015514,0.009344,0.031304,0.019349,0.006782,0.014299,0.010212,0.008622,0.006135,0.012363,0.034405,0.016509,0.049435,0.005549,0.01266,0.006519,0.007996,0.013336,0.01121,0.007865,0.013676,0.009385,0.003633,0.010042,0.007389,0.140689,0.010772,0.101777,0.006526,0.010114,0.022717,0.009894,0.003918,0.007947,0.015936,0.031991
HI,0.007124,0.000339,0.0005,0.003571,0.003777,0.00276,0.00024,0.000723,0.000372,0.000386,0.000472,0.952577,0.000415,0.001759,0.000585,0.000279,0.000783,0.000419,0.000597,0.000306,0.000421,0.000199,0.000311,0.000667,0.000531,0.000418,0.001479,0.000395,0.000372,0.000847,0.000238,0.000323,0.001228,0.004907,0.000306,0.000273,0.000787,0.003198,0.000227,0.000269,0.000249,0.001009,0.00049,0.000841,0.00329,0.000485,0.000317,0.003965,0.000325,0.000127,0.001546
IA,0.003492,0.001746,0.006054,0.004735,0.001645,0.012352,0.000926,0.004751,0.001005,0.002214,0.001945,0.002001,0.955093,0.00863,0.046911,0.008277,0.026778,0.005273,0.001516,0.000974,0.001441,0.001644,0.00349,0.056551,0.032129,0.002394,0.022063,0.001541,0.021724,0.242776,0.001026,0.000979,0.009571,0.007641,0.000923,0.0037,0.008321,0.002902,0.002133,0.000868,0.001619,0.172839,0.004183,0.002067,0.009618,0.001942,0.001903,0.002409,0.033828,0.002689,0.05974
ID,0.008731,0.000676,0.001169,0.004459,0.002977,0.006536,0.000309,0.000465,0.00024,0.00058,0.00069,0.003097,0.002402,0.943016,0.001408,0.001168,0.002214,0.001155,0.000773,0.000312,0.000445,0.000448,0.000462,0.001799,0.001722,0.000804,0.109106,0.000535,0.009305,0.006291,0.000403,0.000352,0.006173,0.015597,0.000297,0.000739,0.001863,0.039127,0.000537,0.000449,0.000435,0.009889,0.001087,0.00094,0.078365,0.00053,0.001142,0.070792,0.001104,0.000688,0.103663
IL,0.017811,0.009657,0.019768,0.01313,0.005089,0.017813,0.004974,0.01704,0.004896,0.012339,0.009748,0.012767,0.138515,0.011667,0.967254,0.138908,0.025176,0.047178,0.005752,0.005063,0.007212,0.007796,0.031994,0.026122,0.125546,0.0106,0.027314,0.007179,0.018644,0.035286,0.004468,0.004901,0.021519,0.017608,0.00533,0.020314,0.01494,0.005796,0.009414,0.004787,0.008641,0.035244,0.026598,0.006503,0.014117,0.009096,0.008562,0.005672,0.162118,0.012029,0.067866
IN,0.006915,0.00907,0.011217,0.006514,0.002146,0.008417,0.003748,0.011515,0.004546,0.00875,0.008768,0.003855,0.018651,0.006841,0.113431,0.954464,0.010861,0.160903,0.003388,0.00326,0.006414,0.006078,0.065567,0.009814,0.02157,0.005748,0.016238,0.007592,0.012182,0.016392,0.003095,0.003956,0.015346,0.009098,0.004285,0.070569,0.008721,0.002824,0.009607,0.002603,0.008471,0.015919,0.026605,0.003616,0.008343,0.008564,0.006469,0.002504,0.027172,0.01872,0.043011
KS,0.004121,0.002693,0.017073,0.005645,0.001579,0.030377,0.000875,0.002737,0.000809,0.002738,0.002004,0.004361,0.022621,0.005713,0.006491,0.004267,0.949703,0.004465,0.002544,0.00084,0.001306,0.00122,0.001309,0.006888,0.181842,0.004025,0.011167,0.001461,0.009271,0.071504,0.000659,0.000732,0.016893,0.005375,0.000677,0.0022,0.058629,0.002466,0.001488,0.000718,0.001754,0.02427,0.004159,0.005529,0.008202,0.00153,0.000761,0.001782,0.003444,0.002255,0.036431
KY,0.005658,0.02045,0.010568,0.003861,0.001274,0.006192,0.002033,0.006248,0.00271,0.014287,0.016594,0.003287,0.009297,0.00421,0.029596,0.118798,0.008561,0.933561,0.004892,0.001808,0.004358,0.003188,0.014578,0.004662,0.022343,0.010416,0.009809,0.011482,0.005076,0.009322,0.001795,0.002006,0.009029,0.005435,0.002522,0.095567,0.005348,0.001774,0.0058,0.001286,0.016239,0.009486,0.104776,0.002857,0.005699,0.012644,0.003425,0.001612,0.009163,0.071843,0.027551
