STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989093,5.6e-05,0.000103,0.00029,0.000165,0.00035,5.7e-05,3.9e-05,3.5e-05,8.3e-05,9e-05,0.000147,6.6e-05,0.000891,9.5e-05,7.5e-05,8.6e-05,0.00012,6e-05,0.000118,4.9e-05,0.000187,0.000105,0.000283,0.000138,7.1e-05,0.000878,6.2e-05,0.000232,0.00016,6.4e-05,2.4e-05,0.000127,0.000312,2.8e-05,5e-05,0.00011,0.000807,4.1e-05,4.6e-05,0.000103,0.000378,0.000109,0.000109,0.000401,5.8e-05,7.8e-05,0.001916,0.000191,5.9e-05,0.000497
AL,0.001625,0.976644,0.036313,0.002923,0.001132,0.003383,0.001625,0.003857,0.002711,0.041192,0.096926,0.000258,0.004056,0.002279,0.007008,0.013011,0.004464,0.031084,0.066932,0.00124,0.003043,0.002058,0.00275,0.00155,0.011821,0.172091,0.005117,0.009336,0.001817,0.003184,0.001571,0.001409,0.00863,0.002599,0.001255,0.006848,0.011113,0.001216,0.003014,0.001526,0.01512,0.003399,0.081909,0.0094,0.002674,0.006347,0.001086,0.001206,0.002867,0.007444,0.009882
AR,0.00089,0.011238,0.97397,0.004554,0.001292,0.005516,0.001058,0.00152,0.001485,0.003625,0.004965,0.000221,0.006813,0.003329,0.008167,0.007307,0.016054,0.009593,0.033385,0.000863,0.001993,0.001531,0.002562,0.002141,0.052669,0.043101,0.004128,0.003031,0.003042,0.007386,0.000894,0.001172,0.015108,0.003182,0.0009,0.003786,0.071219,0.001599,0.002673,0.001025,0.003637,0.006491,0.032932,0.016918,0.003056,0.003547,0.00128,0.000933,0.003178,0.00462,0.015319
AZ,0.003907,0.001898,0.005242,0.985854,0.024717,0.01386,0.000899,0.002104,0.00145,0.001536,0.001982,0.00153,0.004311,0.013762,0.003825,0.00349,0.004916,0.002588,0.002883,0.001019,0.001513,0.001293,0.0017,0.002598,0.004956,0.002938,0.013279,0.001505,0.004712,0.006668,0.000958,0.001099,0.061635,0.05992,0.000844,0.002028,0.008212,0.007758,0.001882,0.000957,0.001617,0.006671,0.003202,0.005203,0.036644,0.001839,0.001203,0.006086,0.002608,0.001677,0.025891
CA,0.009747,0.002273,0.004818,0.073086,0.994609,0.015944,0.002721,0.004247,0.002452,0.002447,0.00318,0.013698,0.004783,0.033821,0.004698,0.004997,0.0053,0.004043,0.003453,0.002708,0.003255,0.002789,0.002552,0.003451,0.005258,0.003125,0.027529,0.002735,0.004057,0.00841,0.00258,0.002525,0.03371,0.178614,0.002341,0.003043,0.006865,0.053201,0.002836,0.002073,0.002475,0.006132,0.005016,0.005295,0.041837,0.003362,0.002716,0.019908,0.003163,0.002128,0.042811
CO,0.005106,0.00203,0.007145,0.014001,0.005003,0.976816,0.001765,0.002766,0.001744,0.002251,0.00231,0.00118,0.011481,0.020812,0.005913,0.004762,0.029129,0.003572,0.003868,0.001612,0.002318,0.001531,0.002549,0.006012,0.012278,0.00296,0.034925,0.001732,0.011937,0.041132,0.002107,0.001276,0.068761,0.014791,0.001152,0.002933,0.012987,0.007087,0.002341,0.001686,0.001644,0.025642,0.003726,0.008166,0.034397,0.002184,0.002716,0.005553,0.004541,0.001991,0.197963
CT,0.000309,0.00064,0.000834,0.000509,0.000422,0.001044,0.972575,0.006429,0.009808,0.001278,0.001412,0.000111,0.001101,0.000477,0.001455,0.002052,0.000634,0.001604,0.000587,0.09341,0.00651,0.032723,0.001036,0.000612,0.001,0.000832,0.001307,0.002435,0.000803,0.000871,0.039608,0.018828,0.001539,0.000875,0.045094,0.00251,0.000682,0.000456,0.008199,0.196059,0.002352,0.001349,0.001541,0.000454,0.000583,0.004981,0.052266,0.000586,0.001078,0.003619,0.002926
DC,0.000387,0.000341,0.000357,0.000283,0.000231,0.000467,0.001663,0.879369,0.011724,0.000625,0.000787,5.5e-05,0.000423,0.00018,0.000518,0.000569,0.000274,0.000548,0.000359,0.001586,0.117921,0.001701,0.000469,0.000213,0.000367,0.000369,0.000374,0.002044,0.000359,0.000418,0.000971,0.002669,0.000359,0.000239,0.001573,0.000722,0.000305,0.000225,0.003361,0.001754,0.001343,0.000198,0.000658,0.000231,0.000369,0.045958,0.001513,0.000332,0.000367,0.005895,0.000469
DE,0.000271,0.000463,0.000526,0.000332,0.000167,0.000559,0.006807,0.033158,0.940239,0.000936,0.001022,3.7e-05,0.000445,0.000201,0.000675,0.001057,0.000274,0.00082,0.000292,0.003293,0.104311,0.003266,0.000433,0.000283,0.000476,0.000418,0.000504,0.004062,0.000148,0.000341,0.003385,0.028132,0.000671,0.000424,0.006311,0.001724,0.000367,0.000142,0.050239,0.004329,0.00216,0.000378,0.001055,0.000228,0.000285,0.014655,0.003531,0.000121,0.000423,0.005797,0.000662
FL,0.005183,0.120893,0.027252,0.004725,0.002422,0.009483,0.008483,0.013403,0.010602,0.990007,0.110005,0.000664,0.006918,0.003721,0.013969,0.021872,0.00803,0.040136,0.04206,0.00939,0.012292,0.01063,0.008099,0.004919,0.014861,0.05662,0.007713,0.023368,0.003888,0.005561,0.009337,0.008626,0.0073,0.006358,0.007415,0.017989,0.011315,0.002333,0.010853,0.010001,0.031375,0.006401,0.054565,0.010216,0.004947,0.015238,0.009002,0.002704,0.006292,0.017233,0.012587
