STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995285,3.1e-05,2.6e-05,0.00011,5.7e-05,0.000118,2.2e-05,0.0,3.2e-05,3.4e-05,2.9e-05,0.000166,3.1e-05,0.000367,1.8e-05,1.8e-05,3.3e-05,5.8e-05,3.2e-05,3e-06,2.9e-05,4.7e-05,3.5e-05,2.7e-05,2.5e-05,5.4e-05,0.000318,1.6e-05,5.9e-05,3.2e-05,0.0,8e-06,5.2e-05,0.000134,8e-06,2.5e-05,4.1e-05,0.000351,2.6e-05,2.1e-05,1.4e-05,0.000124,4.5e-05,3e-05,0.000135,2.2e-05,0.0,0.000741,3.9e-05,1.6e-05,8.7e-05
AL,0.000443,0.959944,0.014115,0.002617,0.000931,0.002261,0.001596,0.001398,0.002178,0.029034,0.070996,0.000208,0.003393,0.002181,0.004791,0.00634,0.003408,0.013442,0.04034,0.000993,0.002552,0.001171,0.002274,0.001486,0.006188,0.123899,0.002283,0.006309,0.00182,0.002931,0.000947,0.001526,0.006753,0.001791,0.001076,0.003724,0.005486,0.001026,0.002655,0.00113,0.010196,0.002351,0.051047,0.004857,0.002311,0.004716,0.001384,0.000789,0.00224,0.005386,0.007825
AR,0.000322,0.00809,0.960411,0.003957,0.001369,0.003496,0.001344,0.001263,0.001783,0.001911,0.004028,2.1e-05,0.005724,0.002736,0.006671,0.006295,0.011534,0.008091,0.025303,0.000942,0.002259,0.00114,0.002193,0.001946,0.04383,0.032922,0.002732,0.002266,0.003007,0.005376,0.000778,0.001406,0.011858,0.002631,0.000952,0.003322,0.060065,0.001474,0.002753,0.001088,0.002815,0.004737,0.024824,0.013132,0.00308,0.003109,0.001148,0.000963,0.002986,0.004602,0.012791
AZ,0.00262,0.001476,0.003923,0.979988,0.016019,0.008873,0.000829,0.000586,0.000789,0.000875,0.001342,0.000831,0.003436,0.009168,0.002885,0.002564,0.003747,0.001833,0.002299,0.000689,0.001174,0.000791,0.001153,0.002437,0.003907,0.002445,0.007072,0.001016,0.003957,0.00518,0.000699,0.00087,0.046367,0.049364,0.000628,0.001509,0.006194,0.005625,0.001533,0.000597,0.001093,0.004507,0.002378,0.003623,0.024289,0.001411,0.00108,0.004283,0.002068,0.001481,0.02154
CA,0.003305,0.00175,0.003705,0.050305,0.995468,0.00809,0.001506,0.002029,0.001326,0.001302,0.001836,0.007767,0.003962,0.017663,0.003116,0.002939,0.003605,0.002154,0.002394,0.00118,0.001543,0.001187,0.001332,0.002009,0.003805,0.002619,0.010907,0.00166,0.003284,0.006955,0.001285,0.001539,0.023354,0.117869,0.001219,0.00187,0.005215,0.031759,0.001999,0.001344,0.001438,0.004136,0.002708,0.003226,0.024479,0.001905,0.001485,0.010259,0.001907,0.001657,0.029654
CO,0.002257,0.001115,0.003302,0.0079,0.002549,0.98086,0.000773,0.000857,0.000805,0.000969,0.00118,0.000395,0.006277,0.0112,0.003071,0.002531,0.014511,0.002072,0.001769,0.000624,0.00112,0.000617,0.001073,0.002917,0.005122,0.001711,0.01551,0.000992,0.008606,0.027449,0.000823,0.000722,0.047879,0.008504,0.000576,0.001437,0.006617,0.004319,0.001191,0.000682,0.000938,0.016349,0.001844,0.003429,0.02309,0.001093,0.001114,0.003214,0.002539,0.001216,0.160714
CT,4e-05,0.000577,0.00092,0.000444,0.000258,0.000459,0.97297,0.002345,0.005681,0.000927,0.000996,4.2e-05,0.000997,0.000545,0.001185,0.001765,0.000502,0.001257,0.000556,0.065926,0.003653,0.017856,0.000815,0.000537,0.000918,0.00068,0.000842,0.001575,0.000554,0.000865,0.024299,0.010519,0.001098,0.000498,0.026896,0.00192,0.00063,0.000335,0.005751,0.132462,0.001793,0.00122,0.001178,0.000359,0.00051,0.00298,0.045194,0.000272,0.000835,0.002929,0.002166
DC,0.0,0.000128,9e-05,8.6e-05,6.3e-05,0.000101,0.000605,0.901109,0.006076,0.000274,0.000331,0.0,0.000108,3e-05,0.000233,0.000264,7.5e-05,0.000202,0.000108,0.000508,0.086314,0.000396,0.000152,7.4e-05,0.000118,0.000158,0.000112,0.001034,9.9e-05,8.8e-05,0.000349,0.001181,0.000135,0.000104,0.000697,0.000322,7e-05,4.1e-05,0.001579,0.000555,0.000656,0.000124,0.000249,9.6e-05,9.8e-05,0.029076,0.000743,4.1e-05,0.000101,0.003113,0.000144
DE,4e-05,0.00035,0.000494,0.000225,0.000104,0.000181,0.003147,0.00947,0.93176,0.000586,0.000721,4.2e-05,0.000394,0.000218,0.00051,0.000732,0.000222,0.000671,0.000257,0.001658,0.059616,0.002026,0.000255,0.000142,0.00037,0.000344,0.000206,0.002109,0.000237,0.000284,0.002322,0.017395,0.00058,0.000134,0.002329,0.001004,0.000254,0.000137,0.026036,0.002218,0.001563,0.000336,0.000791,0.000172,0.000221,0.005822,0.001721,0.000115,0.000281,0.002705,0.000751
FL,0.001975,0.091599,0.006999,0.002611,0.001274,0.003847,0.006311,0.004329,0.006739,0.983022,0.062255,0.000644,0.003745,0.002448,0.006948,0.008734,0.003471,0.012461,0.022595,0.005066,0.006377,0.006458,0.006601,0.003181,0.005912,0.029859,0.002919,0.012104,0.002335,0.002969,0.005522,0.004756,0.005334,0.002728,0.004954,0.007363,0.003862,0.001413,0.006216,0.006675,0.018854,0.003535,0.017555,0.003583,0.002607,0.00839,0.007729,0.001371,0.004417,0.008187,0.009009
