STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993825,5.9e-05,4.7e-05,0.000322,0.000125,0.000237,3e-05,9.2e-05,2.1e-05,6.4e-05,9.5e-05,0.000381,6.5e-05,0.000584,7.7e-05,6.3e-05,0.000104,0.000108,5.8e-05,0.000106,6.5e-05,6.5e-05,7.6e-05,0.000158,7.6e-05,7.4e-05,0.000611,4.1e-05,0.000179,0.000212,7.5e-05,3.6e-05,0.000233,0.000478,3.1e-05,4.6e-05,0.000103,0.000947,6.9e-05,2.8e-05,5.7e-05,0.000131,9.6e-05,8.3e-05,0.000354,6.2e-05,0.000139,0.001649,0.000174,5.2e-05,0.000144
AL,0.000797,0.964261,0.014279,0.002907,0.00118,0.003014,0.002024,0.003457,0.001866,0.032556,0.077837,0.000461,0.003269,0.002188,0.00483,0.012716,0.004037,0.029149,0.034746,0.001386,0.002705,0.002467,0.002372,0.001874,0.00638,0.128029,0.004961,0.008237,0.00176,0.004267,0.002439,0.001548,0.009623,0.002862,0.001663,0.004399,0.005923,0.001226,0.002842,0.001189,0.010808,0.003437,0.085274,0.005495,0.003064,0.005315,0.002038,0.001169,0.002549,0.004391,0.0113
AR,0.000448,0.008243,0.959981,0.004315,0.001352,0.004072,0.000881,0.002213,0.0014,0.002319,0.004422,0.00018,0.005301,0.002893,0.007313,0.006695,0.015398,0.009383,0.032243,0.000776,0.00196,0.001234,0.002005,0.002037,0.05382,0.036637,0.003715,0.002769,0.002321,0.006637,0.001174,0.001126,0.017749,0.00351,0.000967,0.003429,0.071801,0.001402,0.00232,0.000553,0.002782,0.006632,0.030862,0.016474,0.003395,0.003246,0.001297,0.000832,0.002336,0.0035,0.01695
AZ,0.003685,0.001869,0.005444,0.97832,0.023146,0.013118,0.000926,0.002397,0.001273,0.001729,0.002123,0.003145,0.004325,0.01037,0.004338,0.003899,0.005005,0.002448,0.002805,0.001028,0.001564,0.001234,0.001868,0.003432,0.004872,0.003083,0.007747,0.001595,0.004285,0.007162,0.000978,0.001232,0.06884,0.057559,0.001048,0.002121,0.008591,0.00702,0.001705,0.00094,0.001445,0.005691,0.003649,0.00554,0.030737,0.001888,0.000556,0.005811,0.002416,0.001425,0.024364
CA,0.006822,0.00282,0.005297,0.087615,0.992674,0.014875,0.003108,0.007468,0.002354,0.003211,0.003485,0.02049,0.004783,0.027973,0.005369,0.00497,0.006313,0.0037,0.004316,0.003186,0.004071,0.003268,0.002751,0.004445,0.005459,0.003632,0.015396,0.003097,0.004259,0.010201,0.003703,0.002941,0.040837,0.175286,0.002933,0.003342,0.007811,0.042558,0.003142,0.002405,0.002517,0.006764,0.004992,0.006422,0.035975,0.003897,0.003659,0.017292,0.003267,0.002096,0.042322
CO,0.003635,0.002357,0.005553,0.014945,0.005273,0.976545,0.001673,0.003872,0.001909,0.003004,0.002501,0.002504,0.009028,0.016315,0.005623,0.004637,0.02274,0.003415,0.003878,0.001786,0.002279,0.00184,0.002487,0.005519,0.010004,0.002775,0.023803,0.00212,0.010635,0.036158,0.001987,0.001429,0.063981,0.015128,0.001017,0.003107,0.010658,0.006674,0.002742,0.001106,0.001745,0.021867,0.004062,0.007113,0.032619,0.002493,0.002316,0.005166,0.003813,0.002159,0.18541
CT,0.000199,0.000745,0.0009,0.000683,0.000526,0.001149,0.95066,0.008205,0.01069,0.001519,0.001429,0.0002,0.001041,0.000535,0.001483,0.002314,0.000951,0.001589,0.000775,0.092839,0.00613,0.028331,0.001078,0.000816,0.00096,0.00094,0.000831,0.002155,0.000587,0.001261,0.040794,0.021086,0.001798,0.000767,0.044205,0.00263,0.000796,0.000473,0.008829,0.177578,0.00186,0.001948,0.001611,0.000519,0.00089,0.004156,0.067948,0.000626,0.001032,0.003207,0.003959
DC,0.0001,0.000401,0.000407,0.000371,0.00031,0.000635,0.00177,0.803024,0.013171,0.000777,0.000862,0.00016,0.000332,0.00034,0.000626,0.000751,0.000242,0.000767,0.000318,0.001221,0.126694,0.001061,0.000489,0.000362,0.000303,0.000336,0.000489,0.0023,0.00023,0.000398,0.000963,0.003102,0.000412,0.000647,0.00189,0.000809,0.000339,0.000303,0.004784,0.001797,0.001442,0.000372,0.000911,0.000333,0.000788,0.049246,0.000973,0.00022,0.000301,0.008541,0.00072
DE,0.000199,0.000437,0.000569,0.000322,0.000217,0.000497,0.004363,0.025216,0.91073,0.000997,0.000876,0.00014,0.000377,0.000219,0.000511,0.000938,0.000341,0.000702,0.000318,0.002488,0.083633,0.002337,0.000397,0.000296,0.000373,0.000433,0.000464,0.00271,0.000357,0.000415,0.00417,0.023124,0.000796,0.000415,0.003648,0.001424,0.000369,0.000115,0.03968,0.003373,0.001636,0.000306,0.000953,0.000232,0.000323,0.011162,0.003705,0.00018,0.00025,0.00437,0.001188
FL,0.00254,0.089916,0.009845,0.006059,0.002955,0.00908,0.006439,0.014429,0.011644,0.984349,0.080508,0.002063,0.00599,0.00338,0.010107,0.022735,0.005879,0.037898,0.024746,0.007588,0.011127,0.00725,0.00697,0.005894,0.008039,0.030336,0.004814,0.020281,0.003469,0.005367,0.008099,0.008852,0.009005,0.007561,0.007151,0.01035,0.0063,0.002476,0.008684,0.007161,0.023871,0.005385,0.056247,0.006994,0.005498,0.012809,0.007689,0.002883,0.005718,0.009536,0.012236
