STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.996054,3.6e-05,2.2e-05,0.0001,7e-05,9.8e-05,3.2e-05,8.1e-05,3.9e-05,4.3e-05,2.2e-05,0.000198,4.9e-05,0.000353,3.7e-05,2.7e-05,9.2e-05,5.1e-05,5.6e-05,0.000104,4e-06,0.0,2.9e-05,6.4e-05,3.2e-05,6.1e-05,0.000529,2.4e-05,8.8e-05,9.3e-05,4.3e-05,2.5e-05,5.7e-05,0.000124,1.4e-05,2.3e-05,5.7e-05,0.000514,1.9e-05,7.7e-05,6e-06,2e-05,3.2e-05,4.5e-05,9.6e-05,2.5e-05,4.4e-05,0.001373,5.7e-05,2.1e-05,0.000196
AL,0.000464,0.988745,0.012496,0.002598,0.000885,0.001989,0.001385,0.001132,0.002348,0.015967,0.054751,0.000323,0.007761,0.002405,0.005,0.008147,0.00626,0.011077,0.016953,0.00122,0.002671,0.001952,0.002411,0.002167,0.010196,0.079069,0.002535,0.005025,0.002067,0.003317,0.001182,0.001433,0.008594,0.002003,0.001113,0.00395,0.0091,0.001336,0.002729,0.001381,0.008836,0.002739,0.046025,0.004623,0.002613,0.005039,0.001002,0.000992,0.004329,0.005387,0.009535
AR,0.000232,0.005794,0.982662,0.004076,0.001262,0.0029,0.001315,0.000525,0.001894,0.001269,0.003644,5.4e-05,0.00683,0.003954,0.006817,0.007162,0.013251,0.008323,0.017974,0.000805,0.001816,0.001494,0.00202,0.002087,0.035448,0.026464,0.003526,0.002188,0.00398,0.005753,0.000812,0.001141,0.014449,0.002788,0.000823,0.003758,0.049956,0.001966,0.002764,0.00087,0.002897,0.004728,0.023419,0.010645,0.003377,0.003189,0.00122,0.000936,0.003111,0.005161,0.01414
AZ,0.00472,0.001557,0.004495,0.992717,0.011881,0.010434,0.000866,0.000485,0.001302,0.001101,0.001575,0.00246,0.007894,0.011875,0.003707,0.003157,0.0064,0.002038,0.001998,0.000805,0.001261,0.000857,0.001518,0.005226,0.005393,0.002531,0.010447,0.001321,0.008972,0.006748,0.000883,0.000958,0.049786,0.034721,0.000726,0.001892,0.008549,0.007012,0.001652,0.00087,0.001348,0.00702,0.00273,0.003983,0.02156,0.001451,0.000697,0.004404,0.00344,0.002091,0.024589
CA,0.006345,0.00185,0.004275,0.041901,0.997615,0.008703,0.001973,0.002385,0.002446,0.001769,0.002188,0.015747,0.00483,0.018644,0.003683,0.003218,0.004684,0.002608,0.002291,0.001686,0.002304,0.001633,0.001687,0.002906,0.004776,0.002798,0.011571,0.002098,0.003694,0.007114,0.002521,0.001748,0.031201,0.079491,0.001642,0.002291,0.00721,0.030212,0.002137,0.001611,0.001668,0.004423,0.003525,0.003808,0.022909,0.002528,0.002526,0.011782,0.002196,0.002184,0.02903
CO,0.002244,0.001174,0.003317,0.006009,0.002239,0.991907,0.001423,0.000808,0.000868,0.001063,0.001154,0.002173,0.007722,0.011954,0.003404,0.002868,0.013154,0.002195,0.001758,0.000816,0.001271,0.000876,0.001002,0.00303,0.0056,0.001909,0.01664,0.000966,0.009126,0.021513,0.001325,0.000769,0.032152,0.007145,0.000556,0.001821,0.007795,0.005057,0.001413,0.000614,0.000943,0.010997,0.002096,0.003459,0.017702,0.001435,0.001742,0.00295,0.002915,0.001669,0.136564
CT,0.000116,0.000618,0.000927,0.000514,0.000271,0.000642,0.985667,0.001334,0.005228,0.000763,0.001063,7.2e-05,0.00113,0.000718,0.001322,0.002202,0.000834,0.001628,0.000473,0.050375,0.003426,0.015,0.000861,0.000532,0.000975,0.000801,0.000683,0.001358,0.000638,0.000867,0.020881,0.008269,0.001455,0.000537,0.018233,0.002349,0.000679,0.000461,0.005145,0.102691,0.001374,0.001055,0.00132,0.000354,0.000803,0.002886,0.03824,0.00037,0.00118,0.002998,0.003429
DC,3.9e-05,0.000121,0.000149,0.000127,8.3e-05,0.000181,0.000695,0.932908,0.005682,0.000278,0.000346,0.000108,0.000181,0.000103,0.000255,0.000314,0.000131,0.00026,0.000124,0.000531,0.108607,0.000697,0.000257,0.000131,0.00018,0.000105,0.00011,0.000721,8.8e-05,8.6e-05,0.000555,0.001343,0.000149,0.000103,0.000591,0.000315,0.000199,0.000122,0.002235,0.000563,0.00044,0.000122,0.000318,0.000139,0.000141,0.040288,0.000566,0.000148,0.000203,0.005099,0.000163
DE,7.7e-05,0.000373,0.000554,0.000263,0.000125,0.000218,0.002459,0.008932,0.974374,0.000491,0.000545,1.8e-05,0.000371,0.000171,0.000585,0.000843,0.000223,0.000717,0.000247,0.001367,0.043685,0.001793,0.000233,0.000175,0.000436,0.000359,0.000441,0.001359,0.000176,0.000394,0.002735,0.011864,0.00071,0.0002,0.001514,0.001034,0.000311,0.000133,0.02303,0.001688,0.000972,0.000325,0.000731,0.000178,0.000186,0.004645,0.002439,0.000114,0.00037,0.002421,0.00098
FL,0.002979,0.052331,0.006665,0.003177,0.001388,0.005647,0.008207,0.005456,0.009982,0.997179,0.039411,0.00097,0.018048,0.003111,0.009899,0.016232,0.009363,0.012156,0.011199,0.007988,0.008434,0.011653,0.009525,0.009808,0.013887,0.016267,0.003835,0.00993,0.005981,0.004821,0.010084,0.00635,0.005958,0.002891,0.006144,0.011363,0.009062,0.001813,0.007436,0.008031,0.014595,0.004707,0.027383,0.004661,0.003031,0.009322,0.0098,0.001626,0.011934,0.008581,0.009633
GA,0.001896,0.085044,0.010479,0.003257,0.001407,0.002983,0.004344,0.004608,0.006826,0.026786,0.990149,0.000826,0.008975,0.003875,0.008153,0.01316,0.006007,0.019114,0.009105,0.003299,0.006706,0.005339,0.006041,0.004809,0.008726,0.019826,0.004342,0.020712,0.004398,0.00543,0.004045,0.003753,0.008937,0.003166,0.003244,0.009767,0.005973,0.002311,0.006004,0.003606,0.072033,0.004261,0.055416,0.003708,0.003814,0.012135,0.004747,0.001721,0.006468,0.011444,0.012899
HI,0.004643,0.000159,6.6e-05,0.001315,0.00125,0.001615,0.000152,0.000162,0.000118,0.00023,0.000154,0.999138,0.00128,0.001003,0.000243,0.000265,0.000882,7e-05,0.000131,0.0002,0.000128,0.00012,0.000245,0.000908,0.000465,0.000131,0.00238,0.000112,0.000528,0.000315,0.000228,0.000116,0.000412,0.001769,0.000107,0.000171,0.00045,0.001813,0.000107,2.6e-05,9e-05,0.000406,0.000247,0.000322,0.001605,0.000188,0.000131,0.001885,0.000415,7.2e-05,0.000751
IA,0.000387,0.001619,0.005202,0.002846,0.001133,0.004903,0.001334,0.000808,0.001322,0.000788,0.001675,0.000215,0.981882,0.00849,0.028957,0.008041,0.013368,0.004492,0.001451,0.000993,0.001474,0.001753,0.002169,0.028013,0.017577,0.002544,0.009962,0.001446,0.021352,0.140389,0.001894,0.001097,0.007975,0.004344,0.00089,0.003725,0.006098,0.003387,0.002564,0.001125,0.001412,0.084973,0.003423,0.001536,0.007589,0.001824,0.001916,0.00235,0.020589,0.003811,0.037684
ID,0.001857,0.000423,0.001191,0.00284,0.001608,0.003451,0.000424,0.000283,0.000335,0.000247,0.000489,0.000395,0.00234,0.982427,0.001173,0.001301,0.001649,0.000911,0.000505,0.000285,0.000474,0.000677,0.000384,0.001182,0.001581,0.001095,0.05241,0.000501,0.00807,0.005523,0.000299,0.000442,0.005912,0.008033,0.000259,0.000769,0.001795,0.022998,0.000666,0.00023,0.000498,0.004951,0.000836,0.00069,0.035576,0.000493,0.000566,0.037934,0.000934,0.000742,0.052705
IL,0.001586,0.005233,0.016736,0.006414,0.002489,0.008478,0.004255,0.00384,0.004222,0.003222,0.005839,0.000862,0.090031,0.010632,0.988405,0.084383,0.01872,0.026259,0.004395,0.003627,0.005488,0.003327,0.014105,0.014958,0.075856,0.008184,0.012673,0.004104,0.015063,0.020897,0.004173,0.004572,0.016615,0.006347,0.00347,0.014628,0.011892,0.005046,0.011871,0.00312,0.004626,0.01611,0.012914,0.004155,0.009875,0.006544,0.004573,0.003498,0.085883,0.014967,0.041407
IN,0.000619,0.005012,0.011872,0.004058,0.001499,0.004166,0.004862,0.001778,0.004439,0.002679,0.005239,0.000251,0.01611,0.006336,0.062265,0.985279,0.009125,0.093337,0.003693,0.003349,0.004936,0.003665,0.027608,0.006348,0.016032,0.006428,0.008066,0.004226,0.007235,0.011183,0.003547,0.003716,0.012215,0.004192,0.003256,0.036416,0.008099,0.003217,0.009088,0.002788,0.005121,0.008988,0.012614,0.002784,0.005772,0.006311,0.005488,0.002042,0.01825,0.015987,0.02681
KS,0.000426,0.001914,0.009412,0.003349,0.001064,0.010659,0.000961,0.000525,0.000967,0.000715,0.001402,0.000198,0.015116,0.005071,0.005729,0.00461,0.983049,0.003607,0.002334,0.00087,0.001033,0.000837,0.001214,0.005997,0.10406,0.003245,0.005356,0.000989,0.007938,0.032251,0.000627,0.000815,0.011596,0.002953,0.000584,0.002288,0.031798,0.002306,0.001525,0.001381,0.001168,0.012985,0.003399,0.003403,0.004944,0.001351,0.000871,0.001293,0.004117,0.00343,0.024361
KY,0.001006,0.00805,0.010088,0.002184,0.000787,0.002867,0.003212,0.001334,0.0029,0.003412,0.0079,0.000108,0.01022,0.003943,0.016669,0.072501,0.005935,0.979192,0.003929,0.002079,0.003444,0.002251,0.008366,0.003811,0.013044,0.008258,0.00421,0.004977,0.003936,0.005996,0.002521,0.002102,0.00668,0.002258,0.001768,0.049753,0.004509,0.001903,0.005462,0.002276,0.006871,0.0042,0.051953,0.002147,0.0033,0.008176,0.003659,0.001198,0.008684,0.046055,0.014858
LA,0.000503,0.011816,0.022751,0.003039,0.000889,0.002214,0.000759,0.00097,0.00144,0.00357,0.00486,0.000395,0.0023,0.002097,0.002406,0.003145,0.002924,0.004002,0.989786,0.000589,0.001556,0.000697,0.000761,0.000937,0.003875,0.064379,0.001741,0.00216,0.002111,0.002206,0.000442,0.000857,0.010324,0.001907,0.000581,0.001765,0.008636,0.001208,0.001595,0.000793,0.003194,0.00207,0.005587,0.014044,0.002119,0.002594,0.000305,0.000545,0.00132,0.003358,0.007249
MA,0.000929,0.000673,0.001028,0.00068,0.000388,0.000708,0.080978,0.003233,0.005267,0.001038,0.001126,0.000287,0.00117,0.0009,0.001715,0.002295,0.001004,0.001855,0.000498,0.989767,0.003284,0.065955,0.00122,0.000857,0.001101,0.000819,0.000882,0.001526,0.00088,0.001218,0.267035,0.005243,0.001215,0.000633,0.007063,0.002645,0.000828,0.001039,0.004899,0.334749,0.001339,0.000751,0.001382,0.000485,0.00095,0.003049,0.069861,0.000604,0.001816,0.003162,0.002645
MD,0.000271,0.001719,0.002882,0.00136,0.000624,0.001659,0.007777,0.625657,0.226277,0.002093,0.002771,0.000198,0.001894,0.001288,0.002747,0.004218,0.001401,0.004225,0.00137,0.004604,0.985879,0.006056,0.001383,0.000879,0.002503,0.002483,0.001917,0.005325,0.0011,0.00187,0.006381,0.010904,0.003518,0.001349,0.004784,0.004476,0.001717,0.000885,0.039981,0.005039,0.004763,0.001481,0.004325,0.001093,0.00138,0.065923,0.005531,0.000671,0.001772,0.080347,0.005617
ME,0.000116,0.0002,0.000259,0.000136,7.4e-05,9.4e-05,0.003553,0.000323,0.000888,0.000182,0.000273,3.6e-05,0.000322,0.000524,0.00029,0.000468,0.000199,0.000362,6e-05,0.012273,0.000605,0.989423,0.000275,0.000233,0.000227,0.000298,0.000198,0.00042,0.000264,0.000251,0.072656,0.00087,0.000252,8.9e-05,0.001161,0.000587,0.000196,0.000546,0.001069,0.004681,0.000288,0.000142,0.000254,8.6e-05,0.00018,0.000638,0.008711,0.000231,0.000459,0.000896,0.000588
MI,0.000696,0.002078,0.004372,0.001519,0.000645,0.00168,0.003414,0.002102,0.001657,0.001809,0.002222,0.000287,0.005192,0.002051,0.010745,0.031636,0.002395,0.007704,0.001179,0.002614,0.00188,0.003267,0.994316,0.003406,0.004264,0.002478,0.003328,0.001815,0.00343,0.003947,0.00272,0.001949,0.003632,0.001446,0.002187,0.023629,0.002488,0.00114,0.004233,0.002941,0.001887,0.003206,0.00396,0.00116,0.002087,0.002264,0.004138,0.000945,0.012399,0.005738,0.008033
MN,0.001896,0.000911,0.002469,0.001729,0.000641,0.002352,0.000974,0.000647,0.001065,0.000786,0.001415,0.000539,0.041159,0.004536,0.006106,0.005004,0.004422,0.002495,0.000766,0.000866,0.000926,0.001056,0.002493,0.99089,0.004881,0.001147,0.012915,0.000852,0.214755,0.011827,0.000783,0.000678,0.003712,0.002272,0.001117,0.002523,0.003066,0.002057,0.001489,0.000639,0.000728,0.097147,0.001917,0.000902,0.003101,0.001231,0.001089,0.001946,0.056222,0.002349,0.014695
MO,0.000735,0.004334,0.069889,0.006065,0.002074,0.007244,0.002466,0.000889,0.002032,0.001813,0.003948,0.000503,0.044232,0.00865,0.052929,0.015389,0.213974,0.01374,0.00496,0.001655,0.002874,0.001574,0.004172,0.008897,0.984967,0.009699,0.009367,0.002619,0.00928,0.028548,0.00178,0.00194,0.018895,0.005404,0.001511,0.00676,0.032173,0.003997,0.004183,0.00133,0.003526,0.013736,0.011775,0.004791,0.007698,0.00364,0.0027,0.002387,0.009779,0.0072,0.034582
MS,0.000348,0.04609,0.029021,0.002773,0.000878,0.00176,0.001062,0.000768,0.001539,0.003823,0.00699,0.000305,0.00502,0.003293,0.003747,0.00412,0.005416,0.006636,0.060237,0.000635,0.001838,0.001016,0.001265,0.001271,0.009199,0.982302,0.002072,0.002749,0.002265,0.003016,0.000584,0.000958,0.00927,0.001886,0.000636,0.002441,0.009583,0.001081,0.002013,0.000767,0.004495,0.003348,0.05454,0.005149,0.002112,0.002995,0.000523,0.000582,0.002348,0.003966,0.007837
MT,0.001045,0.000307,0.000571,0.001061,0.000478,0.00221,0.000285,8.1e-05,0.000316,0.000196,0.000305,0.000144,0.001585,0.021527,0.000788,0.000901,0.001023,0.000585,0.000275,0.000177,0.000317,0.000259,0.000339,0.001928,0.00095,0.000355,0.985718,0.000258,0.032919,0.002679,0.000157,0.000241,0.00236,0.002044,0.000149,0.00054,0.000909,0.003822,0.000418,0.000205,0.000256,0.008278,0.000586,0.000364,0.006157,0.000344,0.000348,0.005537,0.00101,0.000515,0.041113
NC,0.000658,0.007843,0.005571,0.002332,0.001385,0.002225,0.006297,0.012166,0.014263,0.007521,0.018671,0.000413,0.005112,0.002177,0.004286,0.007106,0.003142,0.010203,0.003711,0.004858,0.012825,0.008546,0.002701,0.001593,0.004508,0.006108,0.002292,0.991605,0.001517,0.003274,0.007136,0.005947,0.005225,0.001962,0.004534,0.007399,0.003286,0.001622,0.008415,0.005013,0.149214,0.002252,0.024157,0.002053,0.002247,0.050243,0.008493,0.001069,0.003715,0.020097,0.007772
ND,0.000503,0.000169,0.000646,0.000476,0.000157,0.001092,0.000171,0.000121,0.000316,9.7e-05,0.000231,5.4e-05,0.002901,0.003362,0.001015,0.001026,0.001246,0.000508,0.000244,0.000173,0.00021,0.000259,0.000343,0.030846,0.000906,0.000363,0.02874,0.000167,0.984629,0.003639,0.000157,0.000171,0.001398,0.000888,0.000126,0.00049,0.000967,0.001034,0.00036,0.000153,0.000131,0.022887,0.00036,0.00026,0.001303,0.00019,0.000523,0.001044,0.002266,0.000525,0.010809
NE,0.000464,0.000979,0.003234,0.002439,0.001316,0.010619,0.00086,0.000364,0.00071,0.000454,0.001058,0.000144,0.087113,0.010758,0.004793,0.003946,0.018914,0.002506,0.000946,0.000624,0.000919,0.001056,0.001183,0.00731,0.008512,0.001607,0.00756,0.00075,0.02188,0.982943,0.00084,0.000734,0.007998,0.005452,0.000562,0.002226,0.005162,0.004378,0.0016,0.0011,0.000917,0.066469,0.002007,0.001251,0.010035,0.001093,0.001916,0.002621,0.003851,0.002091,0.072266
NH,0.000193,0.000209,0.000338,0.000228,0.000113,0.000243,0.009174,0.000566,0.002959,0.000251,0.00029,7.2e-05,0.000428,0.000308,0.00053,0.000772,0.000228,0.000629,7.4e-05,0.092476,0.001072,0.088385,0.000339,0.000194,0.000339,0.000158,0.000375,0.000591,0.000154,0.00043,0.979575,0.001301,0.000401,0.000165,0.001535,0.000903,0.000287,0.000461,0.001525,0.015218,0.000428,0.000386,0.000444,0.000163,0.000218,0.001111,0.173127,0.000172,0.000468,0.001257,0.001045
NJ,0.000426,0.001493,0.002513,0.001502,0.000925,0.001484,0.020226,0.009781,0.067232,0.00218,0.002355,0.000395,0.00264,0.00163,0.003482,0.00471,0.001615,0.003783,0.001243,0.008531,0.012622,0.009362,0.002146,0.001322,0.002269,0.001817,0.002226,0.003874,0.001209,0.002608,0.009386,0.99042,0.004194,0.001569,0.052105,0.004987,0.001656,0.001208,0.060084,0.010231,0.004262,0.001806,0.003625,0.001129,0.001836,0.009738,0.0125,0.000942,0.002684,0.007221,0.00738
NM,0.00089,0.001638,0.005492,0.018323,0.003858,0.014611,0.000816,0.000364,0.000967,0.000802,0.001412,0.000251,0.004799,0.007066,0.00268,0.002758,0.00673,0.002184,0.003011,0.000481,0.00104,0.000637,0.001167,0.002616,0.005164,0.002986,0.005312,0.001011,0.00398,0.006469,0.000655,0.000778,0.973497,0.011661,0.000501,0.00163,0.012801,0.003832,0.001463,0.000384,0.001185,0.004951,0.00264,0.012079,0.008937,0.001293,0.000828,0.001623,0.001763,0.001957,0.025112
NV,0.001161,0.00059,0.001454,0.01725,0.010692,0.004943,0.000424,0.000323,0.000631,0.000542,0.000628,0.005512,0.002896,0.017835,0.00156,0.001531,0.002119,0.00101,0.000748,0.000381,0.000623,0.000339,0.000553,0.001577,0.001869,0.000784,0.010579,0.000536,0.003364,0.00495,0.000413,0.000421,0.022813,0.986742,0.000328,0.000957,0.002576,0.008475,0.000707,0.000384,0.000486,0.003145,0.001105,0.001354,0.03123,0.000634,0.000261,0.004364,0.001082,0.001051,0.026124
NY,0.000774,0.00199,0.002759,0.001578,0.001112,0.001637,0.082066,0.00869,0.015328,0.002784,0.003078,0.000772,0.002861,0.001972,0.004066,0.00605,0.001682,0.004189,0.001275,0.019234,0.008847,0.022848,0.003486,0.003751,0.002715,0.001957,0.002072,0.003799,0.001847,0.002794,0.019813,0.086021,0.003415,0.001604,0.994246,0.007136,0.002008,0.002634,0.032263,0.019055,0.003834,0.002374,0.003427,0.001182,0.002517,0.008446,0.086193,0.001524,0.003949,0.010898,0.006498
