STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988604,0.000132,0.000161,0.000448,0.000231,0.000498,6.5e-05,0.000113,8.9e-05,0.000114,0.000135,0.000436,0.000176,0.001322,0.000144,0.000128,0.000195,0.00016,0.000205,0.000132,5e-05,0.000116,0.000153,0.000629,0.000122,0.000106,0.001281,0.000106,0.000622,0.000244,9.1e-05,4.5e-05,0.00025,0.000477,5.4e-05,8.1e-05,0.0002,0.000915,0.0001,7e-05,0.000127,0.000553,0.000141,0.000154,0.000887,0.000118,7.6e-05,0.002206,0.000347,7.9e-05,0.000852
AL,0.002021,0.974719,0.034766,0.003239,0.00123,0.003298,0.001866,0.002155,0.002674,0.029496,0.079421,0.000563,0.004912,0.002424,0.008258,0.009567,0.005598,0.020225,0.06219,0.001455,0.003349,0.001911,0.002645,0.001997,0.017309,0.145429,0.003724,0.008663,0.002423,0.003908,0.00206,0.001916,0.008919,0.002728,0.001767,0.006115,0.011048,0.001551,0.003281,0.001448,0.013963,0.00371,0.061238,0.009523,0.002846,0.006428,0.001439,0.001174,0.002734,0.007075,0.009547
AR,0.000946,0.009957,0.971707,0.0047,0.001498,0.004866,0.001107,0.001361,0.001711,0.002932,0.004226,0.000163,0.007108,0.003944,0.00807,0.007018,0.018508,0.008913,0.032029,0.000777,0.002228,0.001097,0.002465,0.002269,0.054147,0.038373,0.005221,0.002851,0.003289,0.007794,0.000933,0.001352,0.015333,0.003467,0.00106,0.003816,0.070598,0.001788,0.002756,0.001004,0.003357,0.007616,0.030403,0.016605,0.003788,0.003702,0.000947,0.001048,0.002962,0.004599,0.016536
AZ,0.003612,0.002246,0.005162,0.982094,0.021361,0.01103,0.001166,0.001399,0.001408,0.001588,0.002068,0.001307,0.004229,0.012118,0.003578,0.003419,0.005057,0.002425,0.00307,0.001055,0.001619,0.001114,0.001597,0.002534,0.004677,0.0033,0.010107,0.001767,0.003623,0.007137,0.000764,0.00122,0.057161,0.05302,0.000993,0.002055,0.00867,0.007049,0.001991,0.000911,0.001836,0.007883,0.00329,0.005229,0.032358,0.002158,0.000833,0.004769,0.002015,0.002073,0.02506
CA,0.008644,0.00307,0.005448,0.067133,0.99292,0.015162,0.002508,0.004954,0.003066,0.002847,0.003611,0.016445,0.005344,0.030692,0.005179,0.004629,0.005812,0.003844,0.003802,0.002838,0.003425,0.003025,0.002631,0.005024,0.005507,0.003649,0.02439,0.003214,0.004356,0.010343,0.002164,0.002758,0.036664,0.167915,0.002499,0.003488,0.008106,0.048585,0.003037,0.002149,0.002446,0.010719,0.00494,0.006008,0.039974,0.003881,0.001553,0.017856,0.003365,0.002525,0.047449
CO,0.005375,0.002313,0.008003,0.013203,0.005491,0.972354,0.001952,0.002685,0.001694,0.002475,0.00264,0.001888,0.014792,0.0194,0.007184,0.004952,0.037246,0.003716,0.004434,0.001692,0.002601,0.001612,0.002999,0.007127,0.015893,0.003141,0.034162,0.002261,0.013157,0.046935,0.002034,0.001712,0.063373,0.014419,0.001541,0.003507,0.01614,0.007432,0.002689,0.001355,0.002154,0.035795,0.003915,0.010159,0.032344,0.002939,0.002045,0.005665,0.005159,0.002191,0.19721
CT,0.000516,0.000848,0.001083,0.000743,0.000443,0.001214,0.965239,0.006466,0.010429,0.00136,0.001342,0.000272,0.001189,0.00076,0.001466,0.002007,0.00094,0.001673,0.000746,0.092412,0.006316,0.046752,0.000988,0.000752,0.001104,0.000988,0.001359,0.002556,0.000489,0.001123,0.043364,0.022043,0.001657,0.000826,0.046495,0.002561,0.000747,0.000512,0.00902,0.182653,0.002533,0.00148,0.001504,0.000471,0.000846,0.005116,0.05483,0.000463,0.001137,0.003046,0.003552
DC,0.000301,0.000377,0.000349,0.000282,0.000265,0.000505,0.001362,0.884246,0.012479,0.000665,0.000754,0.00029,0.000399,0.000308,0.000594,0.000438,0.000322,0.000458,0.000417,0.00115,0.115099,0.001679,0.000549,0.000371,0.000336,0.000326,0.000512,0.002174,0.0002,0.000399,0.000972,0.002262,0.000298,0.00045,0.001387,0.000701,0.000296,0.000232,0.002983,0.001215,0.001561,0.000357,0.000634,0.00027,0.000454,0.044486,0.001212,0.000317,0.000347,0.004687,0.000511
DE,0.00043,0.000608,0.000546,0.000399,0.000239,0.000664,0.005914,0.028513,0.936572,0.000955,0.001008,3.6e-05,0.000552,0.000408,0.00086,0.001016,0.000395,0.001091,0.000413,0.002755,0.100533,0.003258,0.000632,0.000282,0.000508,0.000499,0.000827,0.004155,0.000222,0.00065,0.002682,0.026502,0.00087,0.000464,0.005185,0.001581,0.000323,0.000183,0.050702,0.00327,0.002388,0.000731,0.001031,0.000255,0.000509,0.014037,0.003559,0.00032,0.000387,0.006082,0.001705
FL,0.00387,0.108253,0.025466,0.004482,0.002645,0.008865,0.006202,0.010021,0.009965,0.988993,0.078132,0.001216,0.007711,0.003503,0.012914,0.013504,0.006889,0.023214,0.044329,0.00628,0.009815,0.007064,0.005953,0.004736,0.018518,0.040998,0.005635,0.019875,0.003889,0.006568,0.005908,0.007527,0.00806,0.006551,0.006012,0.013491,0.012301,0.002773,0.008604,0.006331,0.028813,0.008026,0.030383,0.011364,0.005005,0.013348,0.006513,0.00274,0.005471,0.01469,0.013098
