STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.992292,8.3e-05,7.1e-05,0.00045,0.000227,0.000394,9.2e-05,0.000399,0.000112,0.000107,0.000102,0.003924,6.1e-05,0.001146,8.8e-05,5.8e-05,6.3e-05,0.000104,9.9e-05,0.000121,0.000105,0.000143,6.4e-05,0.000171,7.2e-05,8.6e-05,0.001052,7.5e-05,0.000333,9.5e-05,0.000118,3.2e-05,0.00019,0.00074,4.8e-05,7.3e-05,0.000108,0.001326,5.2e-05,0.0,5e-05,0.00017,8.7e-05,0.00012,0.000467,0.000137,8.9e-05,0.004388,0.000193,0.000103,0.000451
AL,0.001356,0.98133,0.01399,0.003416,0.001427,0.003481,0.001906,0.007275,0.003047,0.026864,0.071503,0.001918,0.005465,0.003943,0.005508,0.007294,0.004119,0.014312,0.034333,0.001744,0.003326,0.00228,0.004274,0.003411,0.006905,0.118368,0.003674,0.007911,0.002455,0.003886,0.002196,0.002295,0.007336,0.003844,0.001881,0.005018,0.005497,0.00164,0.003535,0.001304,0.013003,0.003186,0.049137,0.005564,0.004587,0.00707,0.001816,0.001271,0.004824,0.005807,0.007402
AR,0.001071,0.007515,0.976532,0.004289,0.001578,0.004394,0.001293,0.00289,0.002275,0.002034,0.004943,0.001077,0.005974,0.00376,0.007844,0.007539,0.013087,0.009938,0.0247,0.001098,0.002284,0.001678,0.002918,0.002936,0.043834,0.03515,0.004312,0.003183,0.004488,0.006294,0.001285,0.001688,0.011907,0.004117,0.001394,0.003656,0.062558,0.002191,0.002787,0.001192,0.003546,0.00477,0.031578,0.014583,0.003464,0.003618,0.001786,0.001317,0.003081,0.004993,0.012788
AZ,0.007208,0.002419,0.004962,0.984816,0.022967,0.014854,0.001873,0.005043,0.002471,0.002485,0.002808,0.019544,0.009535,0.019881,0.006201,0.004538,0.007331,0.003406,0.003861,0.002131,0.002494,0.001979,0.003402,0.009156,0.006315,0.004093,0.012109,0.002637,0.015657,0.010382,0.003031,0.00229,0.064694,0.060946,0.001825,0.003188,0.007882,0.011838,0.002825,0.001676,0.002418,0.012147,0.003657,0.006056,0.034051,0.002902,0.002501,0.009411,0.005839,0.002332,0.023214
CA,0.016629,0.003631,0.006518,0.069558,0.993425,0.018159,0.006211,0.013992,0.005728,0.004566,0.00606,0.07378,0.007013,0.028922,0.007881,0.006151,0.008513,0.004838,0.005953,0.006304,0.006009,0.006066,0.005253,0.008112,0.007826,0.004705,0.017973,0.004992,0.006294,0.011269,0.007101,0.006352,0.033457,0.144196,0.006209,0.00489,0.008104,0.044043,0.005199,0.00624,0.003868,0.007002,0.006521,0.008597,0.045199,0.006219,0.006937,0.025106,0.005604,0.00305,0.025628
CO,0.005816,0.00292,0.005136,0.011258,0.005167,0.979857,0.002514,0.005959,0.002275,0.003529,0.002924,0.009411,0.009033,0.016634,0.005526,0.00368,0.019091,0.003166,0.006663,0.003014,0.003088,0.001836,0.003111,0.006637,0.007832,0.00323,0.028288,0.002319,0.015762,0.036765,0.004477,0.002346,0.046989,0.013689,0.001746,0.003578,0.008557,0.007632,0.003063,0.001974,0.002132,0.021158,0.003331,0.005874,0.025733,0.003604,0.003156,0.00596,0.004356,0.001686,0.213488
CT,0.000678,0.000966,0.001287,0.000835,0.000925,0.001399,0.977095,0.005401,0.011387,0.002509,0.001783,0.000811,0.001833,0.000679,0.001973,0.002716,0.001147,0.001973,0.00088,0.099176,0.005907,0.023949,0.001767,0.001081,0.001581,0.001266,0.001069,0.002169,0.000842,0.001142,0.052086,0.019621,0.001236,0.001406,0.040405,0.00328,0.002509,0.001007,0.008127,0.179146,0.002177,0.002675,0.001891,0.000728,0.001418,0.004847,0.075741,0.000804,0.001913,0.003739,0.003157
DC,0.00132,0.000801,0.000578,0.000833,0.000712,0.001394,0.002567,0.90116,0.015473,0.00158,0.00147,0.001283,0.000624,0.000569,0.001252,0.000749,0.00077,0.001337,0.001316,0.002164,0.165905,0.002108,0.001122,0.000746,0.000853,0.000758,0.001121,0.003228,0.000596,0.000769,0.002089,0.004827,0.00083,0.000894,0.003253,0.001247,0.000517,0.000529,0.0054,0.002775,0.001968,0.000647,0.001337,0.000747,0.00104,0.075425,0.00268,0.000632,0.000753,0.010925,0.000743
DE,0.000357,0.000608,0.001457,0.000344,0.000311,0.000417,0.005193,0.023818,0.955211,0.001175,0.001073,0.000472,0.000819,0.000403,0.000658,0.001135,0.000298,0.001039,0.000439,0.002864,0.069206,0.002409,0.000649,0.000306,0.000629,0.000743,0.000569,0.003172,0.000245,0.000799,0.005152,0.030312,0.000925,0.000609,0.00442,0.002206,0.000288,0.000276,0.0387,0.004005,0.00174,0.000375,0.001547,0.000294,0.000434,0.010371,0.003543,0.000217,0.000405,0.005154,0.00061
FL,0.006601,0.073746,0.009729,0.007201,0.004736,0.013529,0.020183,0.027864,0.020934,0.988421,0.0653,0.007272,0.014701,0.005199,0.017392,0.018031,0.01028,0.018993,0.031852,0.022477,0.01862,0.020307,0.024156,0.01981,0.013123,0.031569,0.007469,0.02354,0.010274,0.009932,0.044192,0.021374,0.008364,0.011149,0.020018,0.018006,0.007224,0.00421,0.019294,0.020545,0.03018,0.010494,0.022392,0.008858,0.009152,0.020898,0.033375,0.004689,0.01765,0.014107,0.011541
