STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.97824,0.000222,0.000181,0.000622,0.000322,0.000613,6.5e-05,0.000101,5e-05,0.000199,0.000258,0.000912,0.00018,0.001083,0.000218,0.000195,0.000296,0.000201,0.000182,7e-05,0.000104,0.000105,0.000205,0.000545,0.000171,0.000113,0.001404,0.000173,0.001,0.000329,8.2e-05,7.9e-05,0.000276,0.000667,8.3e-05,0.000173,0.000285,0.001014,0.000129,3.3e-05,6.4e-05,0.000524,0.000282,0.000305,0.000993,0.000152,0.00034,0.001996,0.000312,0.000152,0.000822
AL,0.00387,0.978511,0.034667,0.004608,0.001519,0.005683,0.001876,0.005624,0.002221,0.053351,0.097723,0.0031,0.004993,0.003556,0.00831,0.012378,0.008078,0.026901,0.0684,0.001638,0.003514,0.003443,0.002523,0.001893,0.01687,0.179537,0.008672,0.00974,0.002064,0.00479,0.001583,0.001851,0.012522,0.005202,0.001612,0.007827,0.0148,0.001571,0.003516,0.001389,0.014882,0.004902,0.085607,0.01214,0.004011,0.006974,0.003056,0.001426,0.002918,0.006917,0.017598
AR,0.002556,0.010744,0.977195,0.005771,0.001766,0.00623,0.001393,0.003141,0.001797,0.005516,0.004741,0.002393,0.006894,0.003944,0.008583,0.008005,0.022503,0.009881,0.033948,0.00093,0.002339,0.001577,0.002712,0.002707,0.062416,0.038203,0.006863,0.002817,0.004192,0.008325,0.000966,0.001322,0.01905,0.004999,0.001144,0.004167,0.082308,0.001896,0.002965,0.000529,0.003374,0.007838,0.028419,0.019252,0.004855,0.003793,0.001833,0.001326,0.003402,0.005001,0.02097
AZ,0.015334,0.002636,0.005588,0.979549,0.024915,0.018065,0.001718,0.003952,0.001822,0.002924,0.00305,0.022677,0.006256,0.016567,0.005798,0.004828,0.007287,0.003423,0.003643,0.001801,0.002224,0.002497,0.002291,0.004427,0.006221,0.003481,0.015535,0.002583,0.007223,0.009709,0.00185,0.002067,0.078273,0.070288,0.001738,0.003536,0.010699,0.010209,0.002778,0.001422,0.002197,0.010433,0.004346,0.007399,0.045549,0.002824,0.002648,0.008739,0.00384,0.002091,0.033757
CA,0.024315,0.002994,0.00571,0.087642,0.993616,0.024534,0.004143,0.014643,0.002695,0.005261,0.0051,0.138794,0.006034,0.039178,0.007198,0.005001,0.00728,0.004141,0.004768,0.005374,0.00438,0.004652,0.003154,0.005949,0.006636,0.003548,0.03575,0.003883,0.006578,0.011531,0.003453,0.004335,0.041796,0.193516,0.004486,0.003995,0.009179,0.058978,0.003935,0.003769,0.003183,0.009909,0.005938,0.009093,0.050047,0.005079,0.004414,0.025886,0.003917,0.002547,0.052013
CO,0.01329,0.00295,0.006652,0.016305,0.006733,0.972541,0.001737,0.005675,0.001971,0.003902,0.003043,0.017594,0.012483,0.022725,0.005989,0.004913,0.029938,0.00415,0.004544,0.001964,0.002511,0.002523,0.002374,0.00688,0.010914,0.003342,0.044828,0.002379,0.017702,0.048355,0.001398,0.001821,0.073264,0.019861,0.001622,0.00351,0.012824,0.01001,0.002495,0.001124,0.002479,0.036779,0.004301,0.008767,0.0413,0.003045,0.002512,0.007248,0.004613,0.00201,0.22495
CT,0.00073,0.000725,0.000681,0.000985,0.000661,0.001187,0.973851,0.010893,0.008883,0.002322,0.001663,0.001322,0.000818,0.00076,0.001369,0.001739,0.000797,0.001352,0.000657,0.109022,0.006526,0.042474,0.0009,0.000748,0.000901,0.000695,0.00131,0.0024,0.000613,0.000986,0.044845,0.020886,0.001554,0.001305,0.051408,0.002249,0.000644,0.000407,0.009471,0.190538,0.002455,0.000734,0.001407,0.000639,0.001003,0.004981,0.043118,0.000445,0.000872,0.002559,0.002673
DC,0.001314,0.000681,0.0005,0.000777,0.000631,0.001126,0.002564,0.878198,0.016793,0.0014,0.001203,0.000684,0.001251,0.000453,0.000979,0.001042,0.00083,0.000751,0.000624,0.001888,0.143176,0.002523,0.000658,0.000941,0.000751,0.000402,0.001061,0.002977,0.000516,0.000946,0.001665,0.003587,0.000846,0.000754,0.002773,0.001307,0.000644,0.000374,0.004296,0.002414,0.001972,0.004352,0.001051,0.000693,0.000993,0.060416,0.002784,0.000385,0.000732,0.005643,0.001398
DE,0.000949,0.000542,0.000564,0.000471,0.000287,0.000797,0.006038,0.040837,0.938043,0.001478,0.001112,0.000912,0.000523,0.000323,0.000657,0.000998,0.000424,0.000928,0.000331,0.003207,0.124505,0.004284,0.00041,0.000305,0.000503,0.000381,0.000624,0.003592,0.000161,0.000518,0.003042,0.030389,0.001088,0.000754,0.006789,0.001587,0.00046,0.000249,0.054059,0.003769,0.002378,0.000786,0.000972,0.000384,0.000586,0.015429,0.005093,0.00022,0.000438,0.006438,0.00185
FL,0.018474,0.131489,0.028653,0.010647,0.005353,0.02119,0.017296,0.030045,0.016194,0.983933,0.121723,0.014016,0.012976,0.007693,0.023978,0.02759,0.019159,0.040765,0.052158,0.01715,0.018764,0.018162,0.011499,0.010132,0.026615,0.05965,0.017501,0.029246,0.01164,0.014429,0.015291,0.018463,0.014301,0.015742,0.017816,0.02873,0.019133,0.00419,0.017734,0.020598,0.036023,0.015204,0.055623,0.018109,0.013571,0.020226,0.015414,0.005232,0.011159,0.022561,0.027425
