STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988651,6.3e-05,5.9e-05,0.000345,0.000328,0.00036,0.00077,0.000392,9.3e-05,9.5e-05,7.3e-05,0.002572,6.1e-05,0.001569,0.000137,6.1e-05,0.00011,0.000238,0.000122,0.000165,5.3e-05,0.000683,7.7e-05,0.000206,7.3e-05,5.8e-05,0.00069,5.8e-05,0.00035,8.9e-05,7e-05,6e-05,0.000207,0.000598,7.3e-05,0.000184,0.00011,0.00169,7.3e-05,0.00014,3.9e-05,0.000111,7e-05,9.9e-05,0.000425,0.000183,0.00052,0.004672,0.000358,7.1e-05,0.000464
AL,0.001435,0.979864,0.014408,0.00326,0.001493,0.003538,0.002338,0.005411,0.002609,0.024192,0.075868,0.001211,0.006127,0.004781,0.005387,0.006277,0.004011,0.013493,0.033879,0.001968,0.003106,0.002383,0.00368,0.002968,0.007282,0.114336,0.00422,0.007769,0.002101,0.004066,0.002432,0.002755,0.008529,0.003555,0.002317,0.004896,0.005857,0.001869,0.003163,0.001257,0.011739,0.002885,0.051818,0.005605,0.004037,0.007469,0.002327,0.001292,0.004106,0.004641,0.006646
AR,0.000669,0.007995,0.977552,0.004425,0.001463,0.004302,0.001408,0.002902,0.002384,0.00197,0.005027,0.000993,0.006949,0.003838,0.007167,0.006813,0.012825,0.008955,0.026196,0.00158,0.002862,0.0015,0.003293,0.002901,0.043299,0.036898,0.004188,0.002795,0.004052,0.005878,0.001628,0.001595,0.014195,0.003663,0.00193,0.003415,0.063101,0.00202,0.003205,0.001292,0.003604,0.005532,0.031268,0.014429,0.003532,0.003891,0.001857,0.001241,0.00285,0.004854,0.014195
AZ,0.007364,0.002135,0.005379,0.982623,0.022928,0.016982,0.0019,0.004313,0.002079,0.002405,0.002818,0.01188,0.00902,0.021952,0.006343,0.004003,0.007824,0.002887,0.004013,0.002202,0.002285,0.002142,0.00336,0.009166,0.006684,0.004242,0.011954,0.002283,0.016674,0.011063,0.001457,0.002143,0.070777,0.064018,0.002195,0.002805,0.009659,0.011443,0.002628,0.001693,0.002175,0.011856,0.003714,0.006373,0.032207,0.002842,0.001585,0.011025,0.004594,0.001959,0.024042
CA,0.016322,0.004417,0.007523,0.085435,0.993306,0.022859,0.007733,0.014037,0.005469,0.005338,0.006482,0.072928,0.008103,0.032507,0.009196,0.00703,0.009417,0.004688,0.007165,0.008087,0.006318,0.006494,0.004937,0.008637,0.009488,0.005194,0.020041,0.005108,0.007186,0.012359,0.006412,0.007641,0.041452,0.188344,0.008309,0.005197,0.010217,0.046836,0.005641,0.006178,0.004328,0.009003,0.00772,0.010235,0.051957,0.006311,0.006908,0.033425,0.00614,0.003215,0.031836
CO,0.005069,0.00272,0.005428,0.01257,0.005809,0.982199,0.004439,0.007319,0.003748,0.004268,0.004109,0.009077,0.009458,0.015569,0.006356,0.003867,0.021999,0.00363,0.004133,0.004135,0.003926,0.002049,0.003013,0.006651,0.010004,0.003494,0.029684,0.002793,0.015323,0.036822,0.002844,0.003205,0.050535,0.016722,0.003029,0.004164,0.00975,0.006996,0.003735,0.002112,0.002454,0.022776,0.003719,0.006355,0.02766,0.003988,0.003962,0.006878,0.005445,0.002164,0.213834
CT,0.001084,0.000946,0.001883,0.000931,0.001374,0.001736,0.963338,0.008574,0.014448,0.002802,0.00193,0.000966,0.002437,0.000676,0.002467,0.003494,0.001689,0.003029,0.001019,0.114721,0.008306,0.032778,0.001749,0.001479,0.001731,0.001085,0.001059,0.002526,0.001251,0.001712,0.056348,0.024555,0.001572,0.001315,0.048119,0.004068,0.003639,0.001193,0.009066,0.193745,0.00248,0.002473,0.001972,0.000741,0.001556,0.005974,0.120682,0.001316,0.00192,0.004535,0.005693
DC,0.000765,0.000844,0.00052,0.000714,0.000756,0.00121,0.003459,0.847867,0.021135,0.001521,0.001493,0.000953,0.000608,0.000401,0.001213,0.000908,0.000512,0.000954,0.001013,0.003097,0.165571,0.002303,0.001281,0.000698,0.000708,0.00071,0.000866,0.003378,0.00035,0.000543,0.001729,0.007042,0.000687,0.001125,0.005556,0.001111,0.000596,0.000481,0.006341,0.003124,0.001626,0.000238,0.001083,0.000646,0.000903,0.074365,0.003145,0.00069,0.000579,0.010942,0.000733
DE,0.000255,0.000575,0.00131,0.000464,0.000395,0.00052,0.006243,0.032648,0.93233,0.001228,0.001087,0.000422,0.001124,0.000325,0.000684,0.001083,0.000309,0.001047,0.000644,0.003548,0.074204,0.002812,0.000744,0.000375,0.000589,0.000874,0.000513,0.003421,0.00055,0.000648,0.005618,0.033187,0.001183,0.000655,0.006828,0.002866,0.00027,0.000219,0.039125,0.004904,0.001764,0.000333,0.001483,0.000322,0.000489,0.012235,0.00515,0.000274,0.000351,0.005166,0.001173
FL,0.005101,0.078419,0.011299,0.008196,0.005591,0.016589,0.026586,0.029224,0.024221,0.987113,0.07863,0.005661,0.014489,0.005891,0.01824,0.017247,0.011172,0.02256,0.02581,0.029024,0.021403,0.027208,0.021106,0.018706,0.013237,0.031466,0.007734,0.026479,0.013089,0.011694,0.020592,0.025961,0.009786,0.013469,0.034018,0.019369,0.008002,0.004498,0.02017,0.026424,0.03523,0.011618,0.026444,0.009464,0.009264,0.022164,0.020551,0.005767,0.016149,0.014164,0.011825
GA,0.003857,0.139414,0.017684,0.006058,0.003872,0.007339,0.009492,0.02499,0.012527,0.045942,0.979059,0.00445,0.011213,0.005549,0.011157,0.015364,0.007952,0.034038,0.022388,0.008674,0.013447,0.014474,0.012869,0.007911,0.011788,0.036144,0.006482,0.045274,0.005036,0.011506,0.007819,0.008868,0.012152,0.008282,0.011217,0.016526,0.008916,0.00389,0.011443,0.007749,0.121398,0.006974,0.081818,0.007838,0.008005,0.024944,0.007601,0.003896,0.00859,0.016669,0.01593
HI,0.008512,0.000209,0.000234,0.001503,0.003216,0.001287,0.000296,0.001072,0.000318,0.000226,0.000279,0.981928,0.000652,0.002253,0.000621,0.000299,0.000581,0.000197,0.000247,0.000473,0.000375,0.000348,0.000546,0.001267,0.000391,0.000215,0.002022,0.000272,0.00115,0.000787,0.000342,0.000331,0.000794,0.003877,0.000433,0.000269,0.000294,0.003369,0.000219,0.000314,0.000162,0.00122,0.000248,0.000367,0.002619,0.000395,0.000322,0.0049,0.000639,0.000142,0.000782
IA,0.001275,0.002766,0.006678,0.006072,0.001628,0.007298,0.00406,0.005071,0.002291,0.002915,0.002893,0.002912,0.973036,0.008878,0.040035,0.009381,0.02088,0.005642,0.002053,0.002899,0.002946,0.005517,0.004334,0.048966,0.026066,0.003549,0.008424,0.004117,0.041735,0.222511,0.003085,0.002308,0.008016,0.006297,0.002592,0.005066,0.007267,0.003428,0.003688,0.001536,0.002263,0.119873,0.005606,0.002287,0.008797,0.003722,0.004605,0.002903,0.029944,0.005833,0.035378
