STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.997934,2.2e-05,2.7e-05,5e-05,3.6e-05,3.1e-05,0.0,0.0,2e-05,3.2e-05,2.6e-05,0.000114,1.4e-05,0.000152,2.7e-05,2e-05,2e-05,4.2e-05,1.8e-05,4e-06,4e-06,0.0,1.2e-05,2.3e-05,3e-05,2.7e-05,0.00023,7e-06,4.8e-05,3.8e-05,1.4e-05,5e-06,3.7e-05,5.8e-05,1e-05,1.3e-05,1.4e-05,0.000203,7e-06,0.0,1.8e-05,0.0,5e-05,2.6e-05,4.8e-05,1.2e-05,4.5e-05,0.000524,0.0,1.1e-05,0.000103
AL,0.000331,0.982087,0.007459,0.001992,0.000568,0.001207,0.000721,0.000975,0.001094,0.014092,0.044982,0.00019,0.002002,0.001548,0.002458,0.003119,0.002424,0.005927,0.012355,0.00046,0.00137,0.000728,0.000838,0.000813,0.003558,0.074407,0.001653,0.003174,0.001354,0.002454,0.000356,0.000731,0.007858,0.001224,0.000574,0.001917,0.003321,0.000546,0.001621,0.00046,0.005411,0.001694,0.031001,0.002568,0.001682,0.00289,0.000543,0.000351,0.001187,0.002846,0.007696
AR,0.000124,0.004513,0.976399,0.002866,0.000821,0.002,0.000773,0.000536,0.001114,0.000889,0.002544,1.9e-05,0.003471,0.002321,0.004297,0.003865,0.007172,0.005683,0.016233,0.000376,0.001315,0.000562,0.00105,0.001059,0.032069,0.022574,0.002732,0.001424,0.001982,0.00429,0.000313,0.000803,0.012271,0.001865,0.000533,0.002327,0.044925,0.001025,0.001721,0.000332,0.001891,0.002976,0.017999,0.008777,0.00238,0.002444,0.000317,0.000468,0.001654,0.0031,0.011869
AZ,0.001074,0.001259,0.00409,0.990196,0.009527,0.005556,0.000596,0.00039,0.000617,0.000622,0.001013,0.000456,0.002924,0.008266,0.002209,0.002083,0.003354,0.00139,0.001758,0.000312,0.000773,0.000395,0.000647,0.001826,0.003462,0.002354,0.006636,0.000799,0.002683,0.005283,0.000228,0.00056,0.043115,0.032996,0.000432,0.001244,0.005973,0.004201,0.001068,0.000383,0.00084,0.00315,0.002166,0.00276,0.018268,0.001101,0.000362,0.002736,0.001161,0.001174,0.020489
CA,0.002024,0.001205,0.003628,0.036582,0.997264,0.004745,0.000845,0.001267,0.000915,0.000877,0.001326,0.005637,0.003195,0.013694,0.002349,0.002132,0.002894,0.001627,0.001798,0.00062,0.00097,0.000562,0.000792,0.001212,0.003198,0.002152,0.008473,0.001009,0.00203,0.006698,0.000526,0.000843,0.02719,0.076323,0.0007,0.001399,0.005107,0.021727,0.001226,0.000817,0.001066,0.003454,0.002243,0.002333,0.017611,0.00126,0.000679,0.006041,0.001141,0.001238,0.031674
CO,0.000702,0.000785,0.00221,0.004334,0.001344,0.990341,0.000419,0.000682,0.000358,0.000487,0.000732,0.000152,0.003746,0.008899,0.002282,0.001808,0.008813,0.001348,0.001167,0.000336,0.00052,0.000291,0.000494,0.001597,0.003561,0.001233,0.010448,0.000542,0.005753,0.018447,0.00027,0.000376,0.030978,0.005224,0.000329,0.001005,0.004179,0.003019,0.000749,0.000204,0.000542,0.008211,0.001281,0.002039,0.015245,0.000699,0.000407,0.001659,0.001559,0.000984,0.115717
CT,0.0,0.000402,0.000693,0.000334,0.000163,0.000338,0.978252,0.001219,0.002965,0.000442,0.000651,3.8e-05,0.000519,0.000528,0.000791,0.00124,0.000389,0.000853,0.000344,0.043629,0.00171,0.00799,0.000433,0.000212,0.000673,0.000614,0.000551,0.000943,0.000266,0.00067,0.011877,0.005549,0.001373,0.000408,0.017617,0.001356,0.000519,0.000287,0.003506,0.091037,0.001013,0.0005,0.000868,0.000235,0.00054,0.001932,0.025627,0.000127,0.000464,0.001946,0.003147
DC,8.3e-05,8.6e-05,5.9e-05,8.7e-05,4.7e-05,0.000108,0.000269,0.893244,0.004019,0.000124,0.000162,1.9e-05,9.2e-05,8.2e-05,0.000145,0.000112,0.000101,0.000179,7.2e-05,0.000256,0.087049,0.000187,9.3e-05,8e-05,0.000114,8.5e-05,9.2e-05,0.000542,9.7e-05,9e-05,0.000242,0.000679,7.4e-05,6.6e-05,0.00029,0.000162,9e-05,9.6e-05,0.001584,0.000255,0.000293,0.000109,0.000174,5e-05,9.6e-05,0.027925,0.000226,7.8e-05,0.000124,0.003703,0.000103
DE,8.3e-05,0.000221,0.000371,0.000137,4.5e-05,0.00015,0.001029,0.00468,0.958019,0.000275,0.000349,7.6e-05,0.000225,0.000152,0.000335,0.000501,0.000182,0.000404,0.000232,0.000512,0.036815,0.000811,0.000175,0.000106,0.000241,0.00026,0.000321,0.000912,9.7e-05,0.000286,0.000768,0.009709,0.000515,0.000102,0.000904,0.000588,0.000235,7.3e-05,0.017761,0.000664,0.000744,0.000174,0.000413,0.0001,0.000198,0.002963,0.000543,6.5e-05,0.000196,0.001523,0.000855
FL,0.001653,0.040656,0.003311,0.001795,0.000665,0.001765,0.002189,0.002925,0.002945,0.995448,0.028497,0.00055,0.002199,0.001864,0.003409,0.004223,0.002045,0.00555,0.00619,0.002077,0.003252,0.003184,0.002698,0.001657,0.002982,0.00968,0.001653,0.005856,0.001088,0.002348,0.002247,0.002165,0.004744,0.001545,0.002167,0.003128,0.00232,0.000726,0.002907,0.002298,0.009484,0.001759,0.007302,0.001758,0.001662,0.004862,0.002581,0.000683,0.002177,0.003904,0.007115
GA,0.000909,0.075788,0.006753,0.002282,0.000779,0.001873,0.001933,0.003754,0.002984,0.018217,0.986731,0.000266,0.003457,0.002673,0.004675,0.005891,0.003187,0.010963,0.006331,0.001364,0.003424,0.00206,0.002581,0.001813,0.004851,0.013692,0.002985,0.015278,0.001813,0.004139,0.001465,0.002134,0.008336,0.001763,0.00161,0.004256,0.00367,0.001031,0.003427,0.0012,0.063449,0.003171,0.045031,0.002283,0.002914,0.007364,0.002354,0.000751,0.002498,0.006421,0.013135
HI,0.000496,2.2e-05,9e-06,6.6e-05,0.000141,6.2e-05,0.0,4.9e-05,0.0,2.8e-05,1.3e-05,0.99852,9e-06,8.2e-05,2.9e-05,7e-06,1.5e-05,1.5e-05,7e-06,1.6e-05,4e-06,4.2e-05,2e-05,5e-05,1.5e-05,4e-05,0.000138,1.1e-05,4.8e-05,8e-06,2.8e-05,5e-06,3.7e-05,0.000204,2.1e-05,1e-05,2.1e-05,0.000163,1.1e-05,0.0,1.5e-05,0.0,2e-05,2e-05,0.00015,2.3e-05,4.5e-05,0.000211,2.9e-05,1.1e-05,0.000137
IA,0.000289,0.001085,0.004049,0.002129,0.000741,0.003349,0.000754,0.000292,0.000398,0.00054,0.001175,7.6e-05,0.978722,0.005897,0.026342,0.004986,0.009581,0.003017,0.00095,0.000456,0.000773,0.001124,0.001477,0.021347,0.016075,0.001735,0.008909,0.000842,0.012424,0.124688,0.000541,0.000612,0.007355,0.003839,0.000553,0.002351,0.005007,0.001909,0.001561,0.000485,0.000931,0.081715,0.00251,0.001125,0.005841,0.001143,0.000724,0.001129,0.015745,0.002211,0.036018
ID,0.000537,0.000319,0.000806,0.001926,0.001044,0.002407,0.000183,4.9e-05,0.000259,0.000172,0.00034,9.5e-05,0.002268,0.974359,0.00105,0.000982,0.001242,0.000712,0.000323,0.000124,0.000245,0.00025,0.00027,0.000817,0.001369,0.000511,0.04209,0.000321,0.006115,0.005163,5.7e-05,0.000191,0.004756,0.006229,0.000163,0.00052,0.001087,0.019761,0.000398,5.1e-05,0.000334,0.00543,0.000618,0.000434,0.031536,0.000288,0.000362,0.035378,0.000758,0.000381,0.052095
IL,0.001363,0.003772,0.01197,0.004674,0.001464,0.005145,0.002189,0.002145,0.002029,0.002073,0.004064,0.000437,0.071079,0.0068,0.987623,0.071188,0.010455,0.02017,0.002827,0.00136,0.002695,0.001893,0.009046,0.008121,0.063055,0.00573,0.009575,0.00252,0.009064,0.015745,0.001536,0.002155,0.015017,0.005165,0.001774,0.009068,0.008446,0.002461,0.005193,0.00143,0.003095,0.0111,0.009492,0.002791,0.006962,0.003814,0.002219,0.001643,0.071426,0.00767,0.037934
IN,0.000454,0.003487,0.008166,0.003085,0.000914,0.002945,0.002385,0.00156,0.002069,0.001646,0.003582,5.7e-05,0.009737,0.004479,0.054522,0.981327,0.005773,0.078938,0.002146,0.001196,0.002662,0.001789,0.022839,0.003904,0.011005,0.004371,0.007164,0.002652,0.005946,0.009295,0.001408,0.002081,0.011572,0.003519,0.0018,0.030284,0.0058,0.001633,0.005353,0.001481,0.003408,0.00669,0.009005,0.001927,0.004753,0.004022,0.002083,0.001015,0.009674,0.00914,0.026578
KS,0.000248,0.0015,0.007441,0.002529,0.000596,0.007664,0.000413,0.000536,0.000577,0.000494,0.00115,7.6e-05,0.00937,0.003717,0.003666,0.002822,0.977464,0.002682,0.001616,0.000256,0.000634,0.000541,0.000721,0.003021,0.102863,0.002466,0.004271,0.000689,0.004858,0.027501,0.000441,0.000462,0.00955,0.002178,0.000394,0.001441,0.027532,0.001295,0.001001,0.000153,0.000799,0.007928,0.002453,0.002387,0.003563,0.000991,0.000272,0.000673,0.002125,0.001587,0.021413
KY,0.000661,0.005625,0.007111,0.001436,0.000425,0.001838,0.001271,0.000975,0.001253,0.002061,0.005329,5.7e-05,0.004338,0.002603,0.011452,0.056246,0.003697,0.974844,0.002363,0.000844,0.001897,0.00104,0.00388,0.001713,0.008036,0.005985,0.002801,0.003082,0.002345,0.004644,0.000754,0.00115,0.005688,0.001486,0.000887,0.038782,0.003116,0.00098,0.003059,0.000945,0.004237,0.003649,0.04457,0.001465,0.00264,0.005584,0.001177,0.000556,0.003449,0.038348,0.014093
LA,0.000496,0.008923,0.019149,0.001964,0.000523,0.001165,0.000564,0.000682,0.000597,0.002264,0.003057,0.000152,0.001295,0.001337,0.001473,0.001607,0.001712,0.002167,0.988287,0.000296,0.000824,0.000354,0.000326,0.000415,0.002588,0.067004,0.00124,0.001358,0.001063,0.001596,0.00027,0.000502,0.008128,0.001151,0.000339,0.001021,0.003625,0.000496,0.000944,0.000281,0.001848,0.00113,0.00348,0.008651,0.00147,0.001557,0.000272,0.000273,0.000647,0.001608,0.005918
MA,8.3e-05,0.000383,0.000657,0.000362,0.000156,0.000438,0.066509,0.001901,0.002726,0.000563,0.000652,0.000209,0.000597,0.000481,0.000985,0.001292,0.000434,0.000937,0.000326,0.986528,0.001776,0.051769,0.000778,0.000292,0.000584,0.00052,0.00085,0.000863,0.000459,0.000798,0.267414,0.002734,0.001238,0.000423,0.00463,0.001619,0.000447,0.000496,0.002904,0.32302,0.000867,0.000543,0.000774,0.000235,0.000616,0.001852,0.057004,0.000264,0.000758,0.001724,0.002463
MD,0.000165,0.001183,0.001871,0.000887,0.000305,0.001019,0.003663,0.564054,0.205209,0.001304,0.001921,0.000133,0.001386,0.000762,0.001894,0.002527,0.00097,0.002564,0.001011,0.002041,0.979148,0.002955,0.000798,0.000521,0.001595,0.001659,0.001056,0.003969,0.000701,0.001611,0.002134,0.007104,0.003126,0.000816,0.002775,0.002855,0.001247,0.000389,0.035416,0.002323,0.003361,0.001195,0.002523,0.000667,0.000944,0.053636,0.002264,0.000299,0.000909,0.076442,0.004789
ME,0.0,8.3e-05,0.000159,5.6e-05,2.4e-05,9.6e-05,0.002346,4.9e-05,0.000478,8.8e-05,0.000162,3.8e-05,0.000151,0.000188,0.000183,0.00025,8.6e-05,0.00016,5.8e-05,0.008282,0.000403,0.981856,8.3e-05,6.3e-05,0.000132,0.000112,0.000161,0.000345,0.000169,0.000256,0.06499,0.000433,0.000159,6.6e-05,0.000577,0.00032,0.000145,0.000304,0.000647,0.003268,0.000202,0.000152,0.000174,4.3e-05,0.000137,0.000477,0.006294,4.6e-05,0.000987,0.000772,0.000718
MI,0.000413,0.001006,0.002092,0.000784,0.000274,0.0009,0.001402,0.000877,0.000776,0.000809,0.001292,0.000342,0.002617,0.000985,0.006705,0.025501,0.001177,0.003855,0.000551,0.000872,0.000809,0.001144,0.993972,0.00163,0.002443,0.001462,0.002158,0.00096,0.002272,0.002785,0.000925,0.000748,0.002427,0.0011,0.000918,0.01748,0.001461,0.000377,0.001982,0.000689,0.001186,0.002042,0.002353,0.000588,0.001388,0.001305,0.001539,0.000364,0.008765,0.002655,0.007115
MN,0.000165,0.000515,0.001658,0.001258,0.000346,0.001527,0.000446,0.000487,0.000358,0.000375,0.000651,0.000342,0.031199,0.00265,0.004,0.002933,0.002884,0.001607,0.000402,0.000256,0.000439,0.000458,0.00111,0.989781,0.003218,0.000713,0.01054,0.000436,0.190873,0.007985,0.000199,0.000369,0.00342,0.001413,0.000419,0.001331,0.001783,0.000929,0.000803,7.7e-05,0.000548,0.078001,0.001279,0.000574,0.002319,0.000517,0.000543,0.000908,0.059614,0.001354,0.013101
MO,0.000289,0.003247,0.064739,0.004602,0.001187,0.005191,0.001232,0.000682,0.001214,0.001202,0.002694,9.5e-05,0.028509,0.006425,0.045481,0.009043,0.183054,0.009512,0.0034,0.000712,0.001666,0.000978,0.00218,0.004409,0.979422,0.00712,0.007049,0.001493,0.00539,0.02151,0.000797,0.001076,0.016758,0.003883,0.000897,0.004234,0.025624,0.002179,0.002617,0.000638,0.001994,0.010578,0.009046,0.003328,0.005984,0.002324,0.000815,0.001135,0.004809,0.004306,0.033487
MS,0.000413,0.042497,0.020576,0.001998,0.000552,0.00118,0.000714,0.000682,0.000816,0.002578,0.00491,5.7e-05,0.001924,0.001841,0.002236,0.002184,0.002283,0.003764,0.055269,0.000392,0.00108,0.000395,0.000552,0.000661,0.004455,0.973404,0.001768,0.00173,0.001233,0.002273,0.000398,0.000648,0.007993,0.001195,0.000373,0.001336,0.003806,0.000574,0.001228,0.000383,0.002717,0.001586,0.047073,0.003062,0.001559,0.002032,0.000407,0.000299,0.000964,0.002222,0.006944
MT,0.00062,0.000167,0.00043,0.000612,0.000295,0.001434,0.000111,4.9e-05,0.000139,9.7e-05,0.000175,1.9e-05,0.00129,0.01836,0.000656,0.000612,0.000606,0.000389,0.000181,6.4e-05,0.000168,0.000125,0.000189,0.001345,0.000658,0.000184,0.979127,0.00015,0.028666,0.001927,8.5e-05,0.000162,0.001716,0.001588,0.000107,0.000331,0.00053,0.00232,0.000254,5.1e-05,0.000173,0.00921,0.000365,0.000228,0.0045,0.000194,0.000181,0.003722,0.000765,0.000286,0.035266
NC,0.000454,0.004938,0.003641,0.001527,0.000551,0.001207,0.002732,0.008092,0.006108,0.003898,0.014798,0.000133,0.002176,0.00163,0.002911,0.004051,0.001652,0.006087,0.002443,0.001805,0.006387,0.003745,0.001281,0.00091,0.002771,0.004479,0.001768,0.988121,0.000967,0.002296,0.002432,0.002946,0.004818,0.001275,0.002214,0.003752,0.002334,0.000704,0.004521,0.002093,0.136054,0.002085,0.016639,0.001244,0.001696,0.045005,0.003441,0.000534,0.001873,0.014144,0.007115
ND,0.000248,0.000113,0.000498,0.000322,9.4e-05,0.000665,0.000105,4.9e-05,6e-05,7.5e-05,0.0001,0.0,0.001873,0.002955,0.000741,0.00062,0.000707,0.000373,0.000134,6.8e-05,5.9e-05,8.3e-05,0.000191,0.029123,0.000668,0.00026,0.028243,7e-05,0.978996,0.002258,2.8e-05,7.1e-05,0.00103,0.000466,8.7e-05,0.000295,0.000499,0.000535,0.000167,2.6e-05,9.4e-05,0.01944,0.000244,0.000176,0.000834,0.000122,0.000317,0.000618,0.001471,0.000286,0.009338
NE,0.000124,0.000616,0.0024,0.002042,0.000829,0.008225,0.000485,0.000195,0.000338,0.000374,0.000797,0.0,0.071983,0.008019,0.003426,0.00269,0.01647,0.001722,0.00062,0.000344,0.000494,0.000395,0.000792,0.003768,0.007264,0.001045,0.007256,0.000487,0.011408,0.978528,0.000284,0.000419,0.007527,0.004466,0.000363,0.001554,0.00384,0.00254,0.001064,0.000817,0.00065,0.064707,0.00154,0.000886,0.007598,0.000769,0.00086,0.001194,0.0022,0.001047,0.067693
NH,4.1e-05,0.000147,0.000226,0.000122,4.7e-05,0.000169,0.006101,0.00039,0.001214,0.000166,0.000209,0.0,0.000234,0.000188,0.000313,0.000412,0.000126,0.00029,0.00013,0.086393,0.000469,0.091615,0.000161,7.6e-05,0.000208,0.00022,0.000253,0.000243,0.000145,0.000354,0.960542,0.000614,0.000331,0.000102,0.00111,0.000442,0.000163,0.000101,0.000867,0.009829,0.000302,0.000195,0.000296,8e-05,0.000171,0.000585,0.172643,4.9e-05,0.000235,0.000529,0.000924
NJ,4.1e-05,0.000962,0.001816,0.000999,0.000397,0.000673,0.013774,0.006435,0.063349,0.001124,0.001581,0.000361,0.001308,0.001231,0.002099,0.002851,0.001051,0.001969,0.000917,0.004213,0.008452,0.004411,0.000874,0.000554,0.001478,0.00135,0.001814,0.002548,0.000894,0.001851,0.003087,0.981737,0.003249,0.001013,0.051353,0.002968,0.001281,0.000558,0.058176,0.005233,0.002577,0.000956,0.002225,0.000637,0.00132,0.005869,0.006429,0.000381,0.001056,0.004676,0.006465
NM,8.3e-05,0.001328,0.004389,0.013694,0.002429,0.010205,0.000642,0.000244,0.000637,0.000514,0.000932,7.6e-05,0.002791,0.004889,0.001939,0.001959,0.003934,0.001444,0.002229,0.000232,0.000688,0.000395,0.000592,0.001169,0.003652,0.002565,0.004018,0.000597,0.002079,0.005389,0.000327,0.000526,0.963211,0.008517,0.000361,0.001217,0.007843,0.002168,0.001015,0.000434,0.000711,0.003128,0.002208,0.008847,0.006928,0.001022,0.000362,0.000898,0.000886,0.001206,0.021926
NV,0.000537,0.000395,0.00125,0.015711,0.0093,0.003076,0.000282,0.000292,0.000259,0.000242,0.000394,0.000512,0.002158,0.014151,0.00117,0.001007,0.001369,0.000731,0.000355,0.000168,0.000359,0.000208,0.000351,0.000777,0.001397,0.000592,0.007761,0.000277,0.001837,0.005336,0.000199,0.0003,0.013706,0.981123,0.000211,0.00061,0.001624,0.005581,0.00055,0.00023,0.000319,0.002737,0.000796,0.000767,0.02908,0.000367,0.000226,0.002414,0.000687,0.000571,0.025962
NY,0.000124,0.00107,0.001848,0.000899,0.000477,0.000869,0.074058,0.006093,0.008874,0.001295,0.001655,0.000797,0.001662,0.001243,0.002535,0.003471,0.001096,0.002244,0.000797,0.010947,0.004515,0.008864,0.001823,0.001116,0.001679,0.001228,0.001561,0.002409,0.001136,0.00216,0.00916,0.079731,0.002991,0.000933,0.991135,0.004371,0.001382,0.000884,0.027487,0.010007,0.002509,0.001325,0.00199,0.000635,0.001532,0.004752,0.08562,0.000517,0.001569,0.00621,0.006533
