STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989795,8.8e-05,9.8e-05,0.000413,0.000209,0.00032,7.2e-05,0.000246,0.00013,0.000118,0.000105,0.003544,4.1e-05,0.000823,6.9e-05,6.2e-05,8.7e-05,6.5e-05,0.000124,0.000335,0.00011,0.000205,4.8e-05,0.000205,0.000103,3.6e-05,0.000693,6.3e-05,0.000277,0.000289,5.9e-05,3.2e-05,0.000157,0.000552,4.6e-05,6e-05,0.000118,0.000908,6.7e-05,0.0,3.7e-05,0.000259,9.7e-05,0.000118,0.000452,0.000112,3.2e-05,0.002176,0.00028,8.8e-05,0.000508
AL,0.001106,0.958756,0.01218,0.002967,0.001159,0.002934,0.001915,0.004999,0.002315,0.02566,0.073021,0.00136,0.004858,0.003533,0.004554,0.005958,0.003408,0.012579,0.037285,0.001409,0.002328,0.002343,0.003479,0.002666,0.005938,0.120845,0.003728,0.006871,0.002273,0.004356,0.002013,0.001484,0.007975,0.002916,0.001622,0.004178,0.00502,0.00133,0.002837,0.001287,0.010292,0.00278,0.05208,0.004963,0.004035,0.005285,0.001297,0.001209,0.004121,0.003984,0.008063
AR,0.000821,0.006504,0.960961,0.003856,0.001099,0.003321,0.000941,0.001748,0.001344,0.001813,0.003751,0.000796,0.004716,0.003412,0.006194,0.005587,0.012639,0.0076,0.025506,0.000653,0.001541,0.001197,0.002056,0.002209,0.04454,0.034012,0.003091,0.002602,0.00338,0.004974,0.000912,0.001085,0.012912,0.002895,0.000921,0.002824,0.059194,0.001446,0.001955,0.000717,0.002776,0.004466,0.030183,0.012986,0.002721,0.002699,0.001297,0.000904,0.002307,0.003131,0.011378
AZ,0.007743,0.002002,0.004628,0.973486,0.019278,0.015018,0.001536,0.005639,0.001927,0.002558,0.002218,0.01516,0.009363,0.01934,0.005607,0.004014,0.007069,0.002395,0.00366,0.00194,0.00212,0.001899,0.003213,0.008574,0.006467,0.003516,0.011521,0.002302,0.014131,0.010794,0.002747,0.001929,0.062954,0.061261,0.001837,0.00282,0.00844,0.011347,0.002375,0.001329,0.001917,0.011248,0.003351,0.005752,0.03243,0.002614,0.002024,0.009383,0.005486,0.001645,0.023354
CA,0.015593,0.003139,0.00589,0.076475,0.989272,0.019734,0.004988,0.012362,0.004258,0.00484,0.005667,0.066166,0.00654,0.027661,0.007359,0.005316,0.007727,0.003883,0.005828,0.006155,0.005107,0.004345,0.00454,0.007524,0.007169,0.004137,0.01671,0.004453,0.005969,0.00976,0.006725,0.005362,0.035552,0.166765,0.006132,0.004534,0.008658,0.045214,0.004458,0.00405,0.003651,0.00606,0.005862,0.00817,0.044866,0.005717,0.0068,0.025919,0.004689,0.002234,0.027415
CO,0.005281,0.002541,0.004334,0.010988,0.004697,0.962054,0.002689,0.007018,0.001992,0.003695,0.002805,0.008622,0.008754,0.013479,0.005156,0.003354,0.016871,0.003055,0.00673,0.002703,0.002849,0.001984,0.002504,0.006043,0.00707,0.002595,0.02722,0.002129,0.013499,0.034369,0.00399,0.001957,0.044203,0.012234,0.002155,0.003073,0.007593,0.006186,0.002436,0.001962,0.001878,0.019272,0.002913,0.005103,0.02398,0.003067,0.005535,0.005179,0.003898,0.001653,0.2023
CT,0.000357,0.000736,0.001319,0.0008,0.000755,0.001605,0.954345,0.008126,0.008242,0.002634,0.001484,0.000608,0.001564,0.000492,0.001512,0.002251,0.001124,0.001584,0.000764,0.100171,0.005135,0.025504,0.001368,0.000912,0.001143,0.001049,0.001012,0.002098,0.00087,0.001054,0.053765,0.019554,0.001626,0.000893,0.04161,0.002381,0.00209,0.000547,0.007089,0.170688,0.002176,0.001872,0.001608,0.000579,0.001131,0.003813,0.098204,0.000761,0.001339,0.001926,0.004241
DC,0.001213,0.000992,0.000613,0.000831,0.000791,0.001294,0.003028,0.803418,0.02194,0.001928,0.001664,0.001186,0.000662,0.000733,0.001275,0.000874,0.000798,0.00138,0.001589,0.002938,0.184446,0.002258,0.001004,0.000795,0.000794,0.000773,0.001012,0.003801,0.00081,0.00094,0.002392,0.005495,0.000999,0.001088,0.004046,0.001419,0.000585,0.000644,0.006677,0.003143,0.002375,0.000667,0.001377,0.000757,0.001156,0.083837,0.003542,0.00075,0.000817,0.014141,0.000926
DE,0.00025,0.000431,0.000988,0.000389,0.000304,0.000533,0.003813,0.025315,0.910054,0.001264,0.000985,0.000289,0.00078,0.000452,0.000634,0.000834,0.000266,0.00085,0.000464,0.002573,0.067338,0.001403,0.000373,0.000274,0.000516,0.000725,0.000637,0.002794,0.000158,0.000524,0.004049,0.026504,0.000803,0.000503,0.004533,0.001323,0.000274,0.000227,0.037905,0.002784,0.00176,0.000241,0.001068,0.000336,0.000452,0.010169,0.003416,0.000253,0.00024,0.00423,0.001165
FL,0.006423,0.074364,0.008896,0.007001,0.004683,0.0136,0.020286,0.025659,0.020224,0.97295,0.066831,0.006032,0.013977,0.005229,0.017339,0.017762,0.009244,0.019352,0.031776,0.02728,0.017939,0.025179,0.024012,0.018851,0.012029,0.028245,0.007493,0.022894,0.010613,0.009545,0.045584,0.021583,0.008592,0.010464,0.026715,0.018266,0.007266,0.003897,0.018363,0.022507,0.029397,0.010285,0.021709,0.007926,0.00933,0.019255,0.037921,0.005045,0.017046,0.013253,0.010871
