STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989445,8.9e-05,0.000105,0.000449,0.000264,0.000408,0.000146,0.000622,0.000122,0.000105,9.1e-05,0.003681,5.6e-05,0.001331,7e-05,8e-05,0.00011,9.5e-05,0.000135,0.000112,0.000106,0.000184,5.3e-05,0.000169,9.1e-05,7.5e-05,0.00079,6.1e-05,0.000247,0.000119,6.9e-05,3.9e-05,0.000212,0.000679,5e-05,8e-05,0.000145,0.001587,8e-05,7.3e-05,4.8e-05,0.000148,8.6e-05,0.000124,0.000424,0.000288,0.000132,0.004687,0.000216,0.000101,0.000526
AL,0.001259,0.973847,0.013248,0.003714,0.001329,0.003487,0.00227,0.006917,0.00253,0.027544,0.075275,0.001662,0.005319,0.004036,0.005277,0.006557,0.003654,0.014986,0.037382,0.001757,0.002948,0.001887,0.004152,0.003167,0.006762,0.12293,0.003473,0.008017,0.002314,0.003874,0.002261,0.00201,0.009086,0.003348,0.00198,0.004711,0.00539,0.001644,0.003189,0.001514,0.012195,0.003559,0.053122,0.005747,0.004852,0.006735,0.001552,0.001207,0.004601,0.005092,0.008498
AR,0.000742,0.007602,0.971198,0.004708,0.001439,0.004463,0.001128,0.002617,0.001959,0.002085,0.004973,0.001058,0.005576,0.003613,0.007283,0.00659,0.013085,0.009277,0.026032,0.000848,0.00197,0.001631,0.002928,0.002659,0.045474,0.037379,0.004198,0.002955,0.004875,0.006068,0.001101,0.001289,0.014408,0.00356,0.001276,0.003215,0.064725,0.001551,0.002416,0.001222,0.003139,0.00486,0.031857,0.014841,0.003501,0.003515,0.001684,0.001178,0.002612,0.004378,0.013912
AZ,0.007811,0.002321,0.005615,0.979436,0.023857,0.016351,0.001859,0.006217,0.002108,0.002604,0.002574,0.017923,0.009525,0.020137,0.006441,0.004493,0.007887,0.002897,0.004354,0.002095,0.002459,0.002199,0.003381,0.009108,0.006828,0.004249,0.012297,0.002388,0.016287,0.010626,0.002717,0.002058,0.069053,0.068241,0.001922,0.003153,0.009367,0.012561,0.002605,0.001423,0.002137,0.011582,0.003805,0.006551,0.034132,0.002793,0.00221,0.010232,0.00592,0.002272,0.024139
CA,0.01714,0.003682,0.007504,0.079989,0.992421,0.020912,0.006766,0.014145,0.005074,0.005063,0.006183,0.076803,0.007578,0.030585,0.008447,0.006513,0.008936,0.00452,0.006594,0.006712,0.006108,0.005916,0.005324,0.008065,0.00839,0.005104,0.018437,0.004884,0.006677,0.013233,0.007625,0.006705,0.03809,0.176188,0.006984,0.005201,0.009819,0.04732,0.005382,0.005583,0.003874,0.006953,0.006569,0.009522,0.049694,0.00631,0.00734,0.028265,0.005625,0.00318,0.029353
CO,0.005681,0.002977,0.005356,0.012033,0.005272,0.972103,0.002543,0.00614,0.002163,0.003933,0.003159,0.009284,0.008889,0.016334,0.005699,0.003649,0.019147,0.003145,0.006894,0.003144,0.003312,0.001844,0.003106,0.006675,0.008067,0.003243,0.028743,0.002427,0.014767,0.03763,0.004641,0.002438,0.048604,0.014405,0.002119,0.003629,0.009022,0.007212,0.003076,0.002025,0.002122,0.022226,0.003411,0.005989,0.027887,0.003757,0.00463,0.005983,0.004647,0.001731,0.219958
CT,0.000581,0.001034,0.001581,0.000949,0.00098,0.001511,0.963848,0.009067,0.01227,0.002749,0.00191,0.000865,0.0021,0.000761,0.002165,0.002898,0.001367,0.001996,0.001036,0.107756,0.00664,0.026386,0.001762,0.001214,0.001694,0.001361,0.001185,0.00246,0.001042,0.001278,0.057245,0.02109,0.00169,0.001236,0.041836,0.003304,0.002795,0.000985,0.008109,0.189414,0.00243,0.002356,0.001943,0.000805,0.001512,0.005059,0.108966,0.000842,0.001987,0.003563,0.00376
DC,0.001291,0.000881,0.000612,0.000754,0.000709,0.001402,0.002708,0.827077,0.019071,0.001732,0.001616,0.001126,0.000674,0.000691,0.001287,0.00088,0.000803,0.001353,0.001494,0.002324,0.169064,0.001887,0.001048,0.00076,0.000849,0.000743,0.001152,0.003732,0.000583,0.000865,0.002221,0.005751,0.000841,0.00113,0.003679,0.001295,0.000536,0.000586,0.006307,0.002554,0.002102,0.000643,0.001288,0.000709,0.001083,0.074739,0.00342,0.00069,0.000784,0.012671,0.000702
DE,0.000323,0.000605,0.001434,0.00039,0.000328,0.000554,0.00562,0.02702,0.934857,0.001322,0.001239,0.000371,0.000848,0.000363,0.000698,0.001068,0.000379,0.001018,0.000582,0.003445,0.071898,0.001972,0.000691,0.000319,0.000677,0.000765,0.000872,0.003592,0.0003,0.000973,0.004938,0.031748,0.001094,0.000621,0.004906,0.002191,0.000302,0.000248,0.038616,0.00478,0.001895,0.000181,0.001626,0.000322,0.000477,0.011419,0.003709,0.000238,0.000388,0.005387,0.001278
FL,0.006811,0.078264,0.009799,0.00761,0.005019,0.014571,0.022058,0.028315,0.021669,0.98313,0.072089,0.006441,0.014799,0.005445,0.018551,0.019393,0.010166,0.02075,0.033738,0.025589,0.019545,0.022556,0.024721,0.019499,0.013118,0.031564,0.007507,0.025258,0.010828,0.010123,0.044037,0.02308,0.009584,0.011534,0.024094,0.019243,0.007692,0.004453,0.020037,0.02237,0.033098,0.011055,0.023838,0.00916,0.009483,0.021248,0.035094,0.005072,0.018056,0.014467,0.01336
