STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.998354,2e-05,3.2e-05,4.5e-05,2.7e-05,5.5e-05,0.0,4.6e-05,1.8e-05,2.2e-05,2.1e-05,0.0,1.6e-05,0.000202,3e-05,2.5e-05,4e-06,5.5e-05,1.3e-05,7e-06,3e-06,1.7e-05,1.3e-05,1.4e-05,2.5e-05,2.1e-05,0.000339,6e-06,0.000185,1.4e-05,2.6e-05,9e-06,4.4e-05,3.9e-05,1.1e-05,1.4e-05,1.6e-05,0.000256,2.9e-05,0.0,1.6e-05,5.8e-05,3.3e-05,2.5e-05,4.5e-05,1.9e-05,0.0,0.000638,3.1e-05,9e-06,9.5e-05
AL,0.000329,0.988229,0.007777,0.001747,0.000732,0.001385,0.00124,0.000649,0.002062,0.014685,0.049937,0.000132,0.002279,0.001405,0.002622,0.003373,0.002348,0.006635,0.012474,0.000772,0.001905,0.000953,0.001225,0.0012,0.003332,0.075426,0.001414,0.004047,0.001422,0.002194,0.000731,0.001268,0.004274,0.001615,0.000844,0.002094,0.003194,0.000677,0.002147,0.001349,0.007046,0.001848,0.032133,0.002681,0.00189,0.003229,0.00107,0.000625,0.00163,0.003235,0.004934
AR,0.000288,0.004838,0.983687,0.002443,0.001074,0.002092,0.001276,0.000788,0.00178,0.001102,0.003052,0.0,0.003952,0.001766,0.004643,0.004715,0.007818,0.00576,0.01793,0.000783,0.001841,0.000693,0.0015,0.001495,0.031603,0.02289,0.00231,0.00197,0.002473,0.003743,0.000626,0.001415,0.007446,0.002183,0.000833,0.00248,0.046382,0.001103,0.002422,0.000883,0.002384,0.003831,0.019038,0.009776,0.002044,0.002526,0.000959,0.000807,0.002326,0.003269,0.00869
AZ,0.001029,0.00114,0.002902,0.994597,0.010959,0.005511,0.000887,0.000788,0.000881,0.000689,0.001116,0.000417,0.002588,0.006852,0.002212,0.001961,0.002693,0.001416,0.001618,0.000564,0.001022,0.00045,0.000812,0.002067,0.002858,0.001959,0.004978,0.000912,0.003091,0.00322,0.000365,0.000902,0.029686,0.035618,0.000582,0.001154,0.004236,0.004295,0.001361,0.000564,0.001015,0.003273,0.001815,0.002471,0.016993,0.001173,0.000738,0.003154,0.00154,0.001107,0.012033
CA,0.002634,0.001292,0.003059,0.030425,0.997844,0.00515,0.001444,0.001345,0.001639,0.00107,0.00163,0.005269,0.003081,0.011864,0.002501,0.00246,0.002643,0.001808,0.001708,0.00105,0.001577,0.000849,0.001064,0.001594,0.002887,0.002,0.007467,0.001346,0.002308,0.005278,0.001083,0.001571,0.014652,0.07743,0.001259,0.001664,0.003816,0.021072,0.00185,0.001422,0.001222,0.003484,0.002424,0.00235,0.015026,0.001576,0.001033,0.007783,0.001661,0.001609,0.017922
CO,0.000864,0.000887,0.001982,0.004098,0.001549,0.993003,0.000593,0.000649,0.000687,0.000619,0.000796,0.000132,0.003748,0.007055,0.002082,0.001684,0.00819,0.00127,0.00128,0.0006,0.000927,0.000295,0.000704,0.001881,0.003004,0.001325,0.008662,0.000607,0.005729,0.016818,0.000574,0.000621,0.028083,0.004744,0.000431,0.001125,0.004117,0.003064,0.001067,0.000466,0.000591,0.008528,0.00127,0.002229,0.014077,0.000879,0.000516,0.002174,0.001573,0.001012,0.106481
CT,0.0,0.000376,0.000476,0.000355,0.000207,0.000328,0.985654,0.001715,0.004335,0.000544,0.000709,2.2e-05,0.000623,0.000298,0.000774,0.001131,0.000421,0.00091,0.000341,0.048144,0.002223,0.009147,0.000659,0.000324,0.000673,0.000432,0.000478,0.000835,0.000392,0.00055,0.014167,0.006702,0.000796,0.000402,0.01829,0.001259,0.000472,0.000261,0.003811,0.098367,0.000905,0.000789,0.000777,0.000269,0.000455,0.001722,0.030429,0.000243,0.00068,0.002154,0.002005
DC,4.1e-05,7.4e-05,5.2e-05,3.6e-05,3.9e-05,3.6e-05,0.000294,0.912745,0.003524,9.9e-05,0.000133,0.0,9.8e-05,5.3e-05,0.000125,0.000104,8.5e-05,0.000117,7e-05,0.000267,0.074974,0.000364,7.7e-05,5.9e-05,8.8e-05,9.9e-05,6e-05,0.000461,4.1e-05,3.4e-05,0.000209,0.000639,5.5e-05,4.7e-05,0.000304,0.00013,4.1e-05,4.3e-05,0.001256,0.000123,0.00022,5.8e-05,0.000108,4.5e-05,7e-05,0.023966,0.000332,6.8e-05,7.3e-05,0.002863,0.000127
DE,8.2e-05,0.000208,0.000323,0.000143,8.8e-05,0.000157,0.002007,0.006352,0.971946,0.000331,0.000424,2.2e-05,0.000317,0.000106,0.000362,0.000503,0.000125,0.000434,0.000187,0.001083,0.040109,0.001039,0.00023,0.000141,0.000272,0.00028,0.000219,0.00102,0.000206,0.000346,0.001344,0.011007,0.000273,0.000118,0.001225,0.000689,0.000163,8e-05,0.017648,0.001471,0.000699,9.6e-05,0.000469,0.000113,0.000135,0.003179,0.000664,6.8e-05,0.000245,0.00154,0.0007
FL,0.001152,0.044031,0.003778,0.001664,0.00085,0.002271,0.002912,0.003245,0.003965,0.996441,0.03097,0.000198,0.002491,0.001415,0.003432,0.004312,0.002074,0.005326,0.006586,0.002891,0.003803,0.003413,0.003113,0.002183,0.002907,0.011538,0.001513,0.006503,0.001443,0.002133,0.003131,0.002741,0.002682,0.001576,0.002624,0.003468,0.002205,0.000821,0.003377,0.003286,0.010707,0.002522,0.007293,0.001928,0.001647,0.004617,0.003172,0.000875,0.002549,0.004134,0.00573
