STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989272,4.7e-05,3.6e-05,0.000159,0.000119,0.000178,2.8e-05,4.1e-05,0.0,5.3e-05,4.4e-05,0.000211,3.8e-05,0.000552,4.1e-05,4.2e-05,7e-05,9.7e-05,3.9e-05,2.7e-05,3.1e-05,1.5e-05,4.8e-05,0.000126,6e-05,4.3e-05,0.000691,3.7e-05,0.000215,8.8e-05,6.7e-05,1.4e-05,0.000174,0.00019,2.4e-05,1.7e-05,6.8e-05,0.000559,2.2e-05,4.1e-05,3.9e-05,0.000133,6.4e-05,7.1e-05,0.00023,5.5e-05,3.3e-05,0.001225,9.9e-05,8e-06,0.000213
AL,0.00126,0.962862,0.022351,0.002798,0.001021,0.002912,0.001506,0.002008,0.002065,0.036366,0.083289,0.000148,0.003397,0.002112,0.005819,0.00936,0.004263,0.021681,0.050095,0.001007,0.002369,0.001492,0.002388,0.001367,0.008935,0.149475,0.002833,0.007322,0.001426,0.003031,0.000887,0.001486,0.007541,0.001993,0.00116,0.004652,0.007482,0.001063,0.002667,0.001265,0.012177,0.002994,0.065607,0.00671,0.002464,0.005153,0.001456,0.000744,0.002194,0.005554,0.008822
AR,0.000813,0.01016,0.963263,0.00441,0.00148,0.004476,0.001121,0.001434,0.002151,0.003144,0.004478,0.000169,0.005685,0.002848,0.007367,0.00649,0.016185,0.008418,0.032423,0.000922,0.001813,0.001115,0.00222,0.001829,0.050509,0.040124,0.004214,0.002446,0.002773,0.005764,0.00091,0.001241,0.01341,0.002979,0.001001,0.003357,0.06628,0.001222,0.002478,0.000714,0.002933,0.004258,0.028043,0.015791,0.003391,0.003208,0.000927,0.000864,0.002789,0.004017,0.012899
AZ,0.003698,0.001654,0.004784,0.980573,0.022099,0.012401,0.000954,0.00168,0.001047,0.001344,0.001733,0.001034,0.004029,0.011877,0.003555,0.002931,0.004613,0.001838,0.002503,0.000761,0.001271,0.000799,0.001421,0.002143,0.004465,0.002801,0.010517,0.001165,0.003632,0.006131,0.000743,0.000969,0.056309,0.05861,0.000795,0.001731,0.007354,0.00715,0.00155,0.001082,0.001334,0.005905,0.002643,0.004893,0.031084,0.001522,0.000761,0.004869,0.002382,0.001513,0.022654
CA,0.006217,0.001925,0.004565,0.058678,0.994497,0.011364,0.001752,0.00418,0.001592,0.001937,0.002388,0.010338,0.003942,0.026533,0.003584,0.003036,0.004106,0.002201,0.002507,0.0017,0.001918,0.001462,0.001594,0.002375,0.004272,0.002675,0.017281,0.001973,0.003769,0.007589,0.001475,0.001633,0.026544,0.160851,0.001497,0.002144,0.005879,0.041967,0.001911,0.001816,0.001743,0.005555,0.003586,0.004264,0.032316,0.002185,0.001357,0.01353,0.00208,0.001729,0.033448
CO,0.004023,0.001531,0.004736,0.010065,0.003817,0.976101,0.001054,0.001311,0.000932,0.001642,0.001592,0.000949,0.00825,0.01581,0.004127,0.003363,0.0206,0.002463,0.002487,0.000881,0.001379,0.00104,0.001688,0.00398,0.007932,0.002167,0.024541,0.001213,0.010448,0.035452,0.001109,0.000953,0.062311,0.011978,0.000756,0.002007,0.008888,0.005693,0.001643,0.000755,0.001251,0.020824,0.002513,0.005543,0.029597,0.001627,0.001224,0.004459,0.003076,0.001617,0.193172
CT,0.000163,0.000616,0.000797,0.000517,0.000266,0.000678,0.967086,0.003401,0.007371,0.001185,0.001063,8.4e-05,0.000851,0.000494,0.001168,0.001722,0.000597,0.001216,0.000451,0.086338,0.004299,0.022241,0.000868,0.000429,0.000889,0.000591,0.000797,0.001745,0.000469,0.000789,0.034423,0.014722,0.001088,0.000732,0.038589,0.001994,0.00065,0.000364,0.006411,0.171521,0.001995,0.000898,0.001213,0.000384,0.000697,0.003652,0.048547,0.000293,0.000768,0.002713,0.002612
DC,4.1e-05,0.000226,0.000159,0.000186,0.000122,0.000185,0.001032,0.878693,0.009279,0.000454,0.000503,8.4e-05,0.000178,0.000271,0.000293,0.000362,9.1e-05,0.000325,0.000229,0.000751,0.097408,0.000648,0.00026,0.00015,0.000201,0.000327,0.000159,0.001348,0.000156,0.000133,0.000532,0.00188,0.000154,0.000275,0.001013,0.000391,0.000139,0.000125,0.002704,0.001184,0.001053,5e-05,0.000489,0.00014,0.000249,0.03439,0.000761,0.000117,0.000149,0.004954,0.000373
DE,0.000284,0.000415,0.000547,0.000269,0.000128,0.000248,0.004223,0.025901,0.914341,0.000845,0.000961,2.1e-05,0.000473,0.000126,0.000527,0.000817,0.000321,0.000819,0.000351,0.002021,0.094552,0.001627,0.000325,0.00024,0.000397,0.000437,0.000301,0.002997,0.000234,0.000385,0.00213,0.026601,0.000534,0.000254,0.003894,0.00118,0.000273,0.00012,0.043803,0.002816,0.00204,0.000532,0.000914,0.000203,0.000218,0.010761,0.002184,0.000105,0.000327,0.004954,0.001039
FL,0.003291,0.113353,0.014989,0.003955,0.001889,0.006969,0.008067,0.008975,0.008174,0.984549,0.092431,0.000738,0.005598,0.003013,0.011485,0.015245,0.005799,0.025557,0.031098,0.007701,0.009172,0.00877,0.007208,0.003693,0.010525,0.046056,0.004657,0.017474,0.002793,0.004647,0.007566,0.007811,0.006413,0.004655,0.007359,0.012386,0.007191,0.00217,0.008688,0.009348,0.027075,0.005023,0.034717,0.00715,0.003938,0.011858,0.007347,0.001837,0.005566,0.012732,0.010901
