STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.983733,0.000118,0.00013,0.000354,0.000238,0.000409,0.000115,0.000332,6.4e-05,0.000107,0.000165,0.000456,0.000144,0.001187,0.000123,0.000121,0.00014,0.00014,0.000162,0.000158,6e-05,0.000129,0.000125,0.000417,0.000143,9.4e-05,0.00101,8.7e-05,0.000621,0.000497,0.000121,3.9e-05,0.000268,0.000431,4.6e-05,7.3e-05,0.000196,0.001127,5.9e-05,2.2e-05,0.000112,0.00048,0.000107,0.00014,0.000651,0.000103,0.00015,0.002129,0.000357,3.8e-05,0.001023
AL,0.001955,0.948736,0.039742,0.003005,0.001049,0.003257,0.001514,0.003526,0.002274,0.040942,0.090069,0.000383,0.004331,0.002427,0.008282,0.012989,0.005181,0.028358,0.074532,0.001069,0.002407,0.001755,0.002484,0.001603,0.015183,0.178646,0.004835,0.008955,0.001649,0.004122,0.002099,0.001198,0.00901,0.002648,0.001412,0.007352,0.01311,0.001132,0.002554,0.001149,0.013831,0.003247,0.079176,0.010481,0.002734,0.005586,0.001085,0.001033,0.002438,0.005811,0.010838
AR,0.001747,0.015613,0.956934,0.004413,0.001283,0.005489,0.000943,0.001535,0.001361,0.004421,0.00437,0.000183,0.006364,0.003383,0.007684,0.006141,0.017589,0.008237,0.035645,0.000773,0.001667,0.001192,0.002184,0.001919,0.057849,0.052079,0.00468,0.002663,0.00313,0.007258,0.000893,0.000966,0.016087,0.003407,0.000907,0.003254,0.074931,0.001452,0.002154,0.000499,0.002954,0.005923,0.031054,0.017087,0.003701,0.003255,0.001235,0.000856,0.002602,0.003418,0.016202
AZ,0.003495,0.001832,0.005074,0.980595,0.021436,0.011889,0.000828,0.001618,0.001153,0.001446,0.001912,0.001187,0.004286,0.013321,0.003503,0.002901,0.004601,0.002218,0.00285,0.000889,0.001312,0.000805,0.001481,0.002295,0.004723,0.002851,0.010486,0.001464,0.004038,0.007139,0.000772,0.00087,0.059285,0.055596,0.000798,0.001858,0.008413,0.006861,0.001646,0.000715,0.001442,0.006089,0.00303,0.005102,0.03559,0.001672,0.000861,0.004685,0.001921,0.001709,0.025823
CA,0.014103,0.002469,0.005326,0.081029,0.99311,0.016252,0.002618,0.006346,0.002979,0.002587,0.003374,0.014588,0.005745,0.036581,0.005036,0.00534,0.005436,0.00403,0.003944,0.002747,0.003403,0.002673,0.002484,0.003878,0.005512,0.003395,0.025438,0.002754,0.005806,0.010282,0.002956,0.002631,0.037587,0.197654,0.002238,0.003153,0.007562,0.057706,0.002642,0.002125,0.002205,0.008247,0.004668,0.00602,0.05089,0.003312,0.002245,0.020783,0.003235,0.001918,0.04913
CO,0.005991,0.002536,0.008547,0.014988,0.005132,0.964975,0.001578,0.003733,0.001938,0.002636,0.002559,0.001022,0.015296,0.021705,0.006996,0.005136,0.038774,0.003774,0.004833,0.001646,0.00233,0.001546,0.003018,0.006651,0.016089,0.003616,0.038662,0.002184,0.013716,0.052917,0.002124,0.00135,0.073475,0.015633,0.001257,0.003334,0.018038,0.007328,0.002635,0.000954,0.00218,0.030443,0.003922,0.0108,0.036631,0.00272,0.001908,0.005974,0.004956,0.002061,0.20277
CT,0.000333,0.000765,0.000967,0.000685,0.000443,0.001058,0.947034,0.007092,0.011627,0.001182,0.001342,0.000128,0.000996,0.000693,0.001548,0.001929,0.000935,0.001495,0.000673,0.101464,0.006575,0.047136,0.001099,0.000706,0.001205,0.000804,0.001029,0.002633,0.000765,0.00129,0.052437,0.023012,0.001385,0.000759,0.048272,0.002354,0.000735,0.000467,0.009266,0.214873,0.002004,0.001365,0.0014,0.000467,0.000934,0.00532,0.069036,0.000487,0.001254,0.002953,0.004202
DC,0.00025,0.000367,0.000256,0.000244,0.000221,0.000524,0.001784,0.836914,0.015119,0.000644,0.000753,0.00011,0.000413,0.000347,0.000584,0.000566,0.000235,0.000634,0.000349,0.001554,0.118044,0.001788,0.000499,0.000262,0.000337,0.000302,0.000641,0.002443,0.000287,0.000385,0.001207,0.002526,0.000314,0.000469,0.001585,0.000777,0.000312,0.000142,0.003623,0.001691,0.001593,0.000332,0.000616,0.000255,0.000423,0.045395,0.00131,0.000337,0.000276,0.005935,0.000608
DE,0.000291,0.000517,0.00049,0.000312,0.000181,0.000664,0.006525,0.030444,0.875847,0.000952,0.001083,3.7e-05,0.000687,0.000284,0.000673,0.000986,0.00034,0.000879,0.000461,0.003185,0.109791,0.003511,0.000555,0.000235,0.000502,0.000506,0.000718,0.005003,0.000215,0.000556,0.003306,0.028466,0.000605,0.000418,0.005839,0.001783,0.000406,0.000173,0.051342,0.003599,0.002655,0.00048,0.000978,0.000268,0.000544,0.017579,0.004303,0.000164,0.000388,0.006837,0.001189
FL,0.003994,0.129502,0.029211,0.004539,0.002463,0.009242,0.005979,0.01265,0.010202,0.98021,0.106333,0.001059,0.007213,0.004003,0.013578,0.018882,0.006917,0.034725,0.05464,0.007013,0.010768,0.007215,0.006135,0.004228,0.017071,0.065102,0.007185,0.024492,0.003799,0.006487,0.006974,0.006687,0.007811,0.007476,0.005442,0.016931,0.013462,0.00249,0.008711,0.006721,0.036312,0.006052,0.046481,0.012393,0.005541,0.01508,0.005239,0.00261,0.005416,0.017006,0.014405
