STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.992888,2.8e-05,8.2e-05,0.000264,0.000111,0.000171,2.2e-05,0.0,6.4e-05,5.4e-05,6.5e-05,0.000725,4.8e-05,0.000477,5.1e-05,5.9e-05,0.000126,0.000108,6.2e-05,5.2e-05,4.6e-05,2.1e-05,7.6e-05,9.9e-05,5.9e-05,5.9e-05,0.000684,4.5e-05,0.000172,8.1e-05,4.5e-05,4.4e-05,9.3e-05,0.000257,4.3e-05,4.9e-05,6.5e-05,0.000746,3.2e-05,2.7e-05,5.3e-05,0.000154,5.3e-05,6.9e-05,0.000183,4.7e-05,9.6e-05,0.001526,9.4e-05,4.1e-05,0.000293
AL,0.001185,0.981146,0.014208,0.003403,0.001417,0.00279,0.001921,0.003353,0.002158,0.023486,0.06904,0.000765,0.003256,0.002337,0.00517,0.007664,0.004463,0.015045,0.029873,0.001602,0.003257,0.001712,0.002305,0.002117,0.006593,0.114215,0.002805,0.006983,0.001498,0.003432,0.001385,0.001968,0.010207,0.003014,0.001584,0.004337,0.005571,0.00145,0.003069,0.001148,0.010747,0.002833,0.052025,0.005288,0.002443,0.005706,0.001767,0.001274,0.002647,0.00539,0.008358
AR,0.000741,0.007495,0.977698,0.005375,0.001608,0.003735,0.001401,0.00182,0.001517,0.001804,0.004023,0.000235,0.005548,0.002973,0.007579,0.007661,0.01425,0.00934,0.026689,0.00101,0.00241,0.001247,0.002323,0.002269,0.043565,0.034034,0.003465,0.002689,0.00275,0.005984,0.000979,0.001577,0.018407,0.003447,0.00109,0.004123,0.064877,0.001772,0.002786,0.000984,0.003196,0.004502,0.027744,0.0148,0.003683,0.003739,0.001719,0.001033,0.002849,0.004747,0.015983
AZ,0.004149,0.002133,0.005627,0.984228,0.020883,0.010547,0.001518,0.002251,0.001795,0.001841,0.002187,0.006019,0.004098,0.010376,0.004172,0.003873,0.005445,0.002601,0.003075,0.001127,0.001945,0.001162,0.001679,0.003451,0.005179,0.003195,0.007048,0.00186,0.004002,0.005895,0.000963,0.001613,0.072259,0.054952,0.001127,0.002406,0.008499,0.007824,0.002058,0.001313,0.00191,0.004326,0.003488,0.005467,0.02563,0.002182,0.000764,0.006702,0.002755,0.002042,0.019759
CA,0.008791,0.003079,0.005704,0.058098,0.994136,0.01342,0.003117,0.006705,0.00282,0.003439,0.004002,0.029505,0.004826,0.023051,0.00552,0.004728,0.005419,0.003887,0.004204,0.003246,0.003773,0.002621,0.002869,0.00456,0.005606,0.004167,0.012352,0.002936,0.004297,0.008043,0.002589,0.003295,0.040017,0.13433,0.003056,0.003522,0.008183,0.037136,0.003092,0.002324,0.002769,0.004018,0.005039,0.006343,0.028384,0.004017,0.00339,0.016733,0.002991,0.00283,0.032846
CO,0.002815,0.002174,0.005235,0.010006,0.004705,0.982916,0.001247,0.003401,0.001581,0.002266,0.002185,0.00396,0.007455,0.015416,0.004463,0.003666,0.018278,0.003169,0.00333,0.001265,0.002272,0.001099,0.002182,0.00448,0.009524,0.002658,0.020296,0.001712,0.009773,0.028878,0.001114,0.001417,0.046503,0.011717,0.001063,0.002636,0.007533,0.006761,0.002084,0.000629,0.001517,0.014207,0.003134,0.005095,0.026109,0.002281,0.001433,0.004828,0.003534,0.002166,0.178746
CT,0.000148,0.000713,0.001026,0.000699,0.000428,0.000708,0.976959,0.004742,0.006816,0.001393,0.001207,0.000274,0.001016,0.000551,0.001298,0.002034,0.000725,0.001413,0.000729,0.072922,0.004649,0.017879,0.000808,0.000692,0.000889,0.000814,0.000919,0.001765,0.000638,0.001042,0.027655,0.016792,0.002047,0.00075,0.036392,0.002333,0.000815,0.000346,0.00654,0.145037,0.001969,0.000988,0.001482,0.000571,0.000715,0.003571,0.040447,0.000383,0.000918,0.002902,0.002969
DC,0.000198,0.000518,0.000283,0.000354,0.000338,0.000529,0.001107,0.897553,0.012178,0.000809,0.000854,0.000235,0.000327,0.000294,0.000573,0.000451,0.000299,0.000509,0.000455,0.001114,0.135938,0.000719,0.000538,0.000426,0.000389,0.000466,0.000471,0.001907,0.000295,0.000266,0.000647,0.002485,0.000279,0.000478,0.001421,0.000616,0.000341,0.000209,0.003436,0.001313,0.001209,0.000285,0.000737,0.000391,0.000479,0.048569,0.000621,0.000376,0.000243,0.005577,0.000477
DE,0.000148,0.000392,0.000616,0.000324,0.000192,0.000375,0.003249,0.020164,0.95588,0.000837,0.000728,0.000118,0.000405,0.000208,0.000603,0.000815,0.000357,0.000811,0.000335,0.001606,0.0735,0.001374,0.000402,0.000308,0.000415,0.000402,0.000471,0.001846,0.000246,0.000388,0.001671,0.022868,0.000651,0.000419,0.002956,0.001036,0.000327,0.000191,0.036118,0.002324,0.001377,0.000329,0.000844,0.000257,0.000236,0.008073,0.001624,0.000227,0.000296,0.002612,0.000843
FL,0.00405,0.064984,0.008577,0.005285,0.003228,0.007915,0.007106,0.013554,0.011431,0.990785,0.055815,0.002274,0.006579,0.003646,0.00993,0.011827,0.006028,0.014381,0.019024,0.007917,0.01128,0.006319,0.008725,0.006175,0.008497,0.021207,0.005092,0.01505,0.003781,0.005265,0.007061,0.012387,0.008665,0.007836,0.007658,0.010343,0.005543,0.002835,0.008943,0.007985,0.021126,0.004721,0.017673,0.006551,0.005258,0.012559,0.005396,0.003472,0.006852,0.009546,0.010484
