STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.996791,2.2e-05,4e-05,4.2e-05,4.6e-05,4.1e-05,2.3e-05,0.0,0.0,2.3e-05,2.1e-05,0.000133,1.2e-05,0.000181,2.3e-05,2.1e-05,3.5e-05,4.9e-05,2.9e-05,4.9e-05,1.3e-05,0.000117,1.7e-05,5.3e-05,3.3e-05,2e-05,0.000223,1.1e-05,2.1e-05,5.1e-05,2.5e-05,9e-06,5.2e-05,8.8e-05,1.1e-05,2.4e-05,2.5e-05,0.000354,1.4e-05,0.0,1e-05,1.9e-05,3.5e-05,2.3e-05,8.1e-05,1.9e-05,0.0,0.000889,7.4e-05,2.6e-05,0.000208
AL,0.000187,0.988415,0.006915,0.002024,0.000693,0.001517,0.000796,0.001059,0.001553,0.01271,0.042725,0.000285,0.002273,0.001691,0.00249,0.003123,0.001898,0.006268,0.010979,0.000521,0.0014,0.000854,0.001318,0.001116,0.003317,0.063387,0.002084,0.003526,0.001615,0.002291,0.000593,0.000882,0.006245,0.001511,0.000713,0.00205,0.003354,0.000862,0.001695,0.000409,0.005775,0.001578,0.02789,0.002589,0.002163,0.003031,0.000763,0.000632,0.001475,0.002479,0.006891
AR,0.000298,0.004367,0.982404,0.003146,0.000981,0.002143,0.000767,0.000669,0.001089,0.001034,0.002643,3.8e-05,0.003548,0.002295,0.004179,0.003826,0.006376,0.004993,0.015145,0.00038,0.001257,0.000787,0.001456,0.001254,0.028203,0.019871,0.002792,0.001586,0.002795,0.003868,0.000432,0.000898,0.010373,0.001988,0.000684,0.002166,0.040508,0.001146,0.001876,0.000481,0.001978,0.003232,0.016264,0.008443,0.002659,0.002315,0.000555,0.000726,0.001697,0.002738,0.011732
AZ,0.001045,0.001144,0.003224,0.990719,0.009618,0.004891,0.000622,0.000446,0.000535,0.000688,0.001092,0.00055,0.002781,0.007801,0.002251,0.001966,0.002741,0.001371,0.001668,0.000415,0.000689,0.00067,0.000701,0.002046,0.003213,0.002016,0.005583,0.000851,0.003706,0.004447,0.000272,0.000629,0.033392,0.029904,0.000511,0.001203,0.005235,0.004326,0.001094,0.000361,0.000962,0.00357,0.001809,0.002606,0.017348,0.00104,0.000382,0.003139,0.001286,0.001062,0.01883
CA,0.002761,0.00146,0.003747,0.031462,0.99652,0.005523,0.001493,0.001839,0.001249,0.001164,0.001665,0.005655,0.003338,0.012723,0.002703,0.002496,0.002831,0.001773,0.001803,0.000919,0.001304,0.001189,0.001077,0.001334,0.003452,0.002217,0.008858,0.001318,0.003209,0.006892,0.000853,0.001493,0.021668,0.06946,0.001219,0.001741,0.004989,0.020622,0.001644,0.001275,0.001152,0.003908,0.002426,0.002657,0.016852,0.001493,0.000971,0.007497,0.001563,0.001313,0.027325
CO,0.000672,0.000985,0.002237,0.004145,0.001448,0.990194,0.000471,0.000334,0.000518,0.000713,0.00087,0.000304,0.003536,0.007368,0.002252,0.001596,0.007288,0.001295,0.001258,0.000602,0.000719,0.000402,0.000636,0.001783,0.003088,0.001298,0.009566,0.000637,0.005424,0.016739,0.00084,0.000504,0.025953,0.00553,0.000376,0.001252,0.003761,0.00295,0.001037,0.000313,0.00068,0.006933,0.001234,0.00214,0.013927,0.000881,0.000833,0.001871,0.001513,0.000924,0.096706
CT,7.5e-05,0.00046,0.000611,0.000385,0.000252,0.000442,0.982784,0.001672,0.004837,0.00046,0.000783,0.0,0.00087,0.000523,0.001001,0.001425,0.00051,0.000989,0.000426,0.041929,0.002119,0.007517,0.000884,0.000327,0.000841,0.000544,0.000763,0.000914,0.000704,0.00094,0.012344,0.005347,0.001289,0.000396,0.01556,0.001619,0.000611,0.000339,0.003153,0.088909,0.000837,0.001653,0.000876,0.000297,0.00044,0.001864,0.032579,0.000348,0.000973,0.001814,0.002881
DC,3.7e-05,4.6e-05,6.4e-05,6.5e-05,4.8e-05,5.9e-05,0.000238,0.904961,0.00398,9.7e-05,0.000154,3.8e-05,0.000131,7e-05,0.000136,0.000133,6.1e-05,0.000231,6.2e-05,0.000211,0.072075,0.000419,0.000131,3.3e-05,8.6e-05,4.4e-05,7.4e-05,0.000499,6.2e-05,5.1e-05,0.00021,0.00075,6.3e-05,2.9e-05,0.000276,0.00014,6.2e-05,3e-05,0.001885,0.000168,0.000201,5.6e-05,0.00014,5.5e-05,0.000192,0.022102,0.000139,0.000103,6.6e-05,0.004439,8.9e-05
DE,0.000149,0.000251,0.000431,0.000166,0.000105,0.000131,0.001365,0.005072,0.970284,0.000292,0.000452,1.9e-05,0.000302,0.000151,0.000357,0.000589,0.000117,0.000405,0.000184,0.000866,0.034052,0.00082,0.000225,0.000102,0.000276,0.000298,0.000316,0.001168,0.000207,0.000335,0.001508,0.009632,0.000576,0.000169,0.000917,0.000929,0.000268,8.5e-05,0.015107,0.00113,0.000566,0.000169,0.000634,0.000128,0.000174,0.002626,0.000729,6.3e-05,0.000186,0.001313,0.000832
FL,0.001119,0.037778,0.003228,0.001939,0.000955,0.002333,0.002417,0.00262,0.00373,0.995967,0.026558,0.000455,0.002599,0.00156,0.003599,0.004194,0.002045,0.005217,0.006181,0.002306,0.003135,0.003432,0.003417,0.002057,0.002915,0.009857,0.002066,0.005615,0.001698,0.002394,0.002867,0.002189,0.004034,0.001885,0.002268,0.003297,0.002326,0.000892,0.003007,0.002164,0.008783,0.002273,0.006294,0.001991,0.001946,0.004561,0.00281,0.000934,0.002574,0.003818,0.00692
GA,0.000821,0.06811,0.007294,0.002523,0.001043,0.002184,0.002435,0.002899,0.002963,0.017385,0.989472,0.000342,0.003596,0.002255,0.004701,0.006204,0.002684,0.013212,0.006053,0.001581,0.003386,0.00303,0.003607,0.002649,0.004374,0.014884,0.002978,0.015394,0.002319,0.004177,0.001582,0.002411,0.00681,0.002149,0.002091,0.004992,0.003875,0.00153,0.003623,0.001443,0.055353,0.00263,0.04009,0.002583,0.003229,0.007436,0.002116,0.001091,0.002964,0.005709,0.011049
HI,0.000485,4.4e-05,0.0,8.7e-05,0.000156,6.2e-05,0.0,0.0,0.0,2.2e-05,1.6e-05,0.998615,8e-06,8.1e-05,3.9e-05,1.5e-05,1.7e-05,2.3e-05,3.9e-05,1.1e-05,2e-05,0.000117,1.8e-05,4.4e-05,1.5e-05,3.6e-05,0.000186,1.4e-05,4.1e-05,2.6e-05,3.7e-05,9e-06,3.1e-05,0.000125,2.1e-05,2.4e-05,1.2e-05,0.000105,5e-06,0.0,1.8e-05,7.5e-05,1.9e-05,1.5e-05,0.000118,3.3e-05,6.9e-05,0.000188,2.2e-05,0.0,0.000119
IA,0.000261,0.001279,0.003967,0.002301,0.000919,0.003498,0.000994,0.000613,0.000946,0.000745,0.001339,0.000152,0.982127,0.005174,0.025267,0.005131,0.008555,0.002838,0.001101,0.000637,0.001197,0.002427,0.001599,0.023171,0.014652,0.001955,0.007053,0.001331,0.014325,0.112396,0.001223,0.000842,0.005826,0.004034,0.000821,0.002505,0.004529,0.001859,0.0018,0.000481,0.001032,0.070418,0.002558,0.001243,0.006049,0.001437,0.000798,0.001393,0.01739,0.00222,0.030206
ID,0.00097,0.000418,0.000895,0.00215,0.00112,0.002516,0.000169,0.000167,7.1e-05,0.000247,0.000349,9.5e-05,0.002197,0.978741,0.001016,0.00095,0.001318,0.000643,0.000328,0.000201,0.000284,0.000352,0.000387,0.000922,0.001236,0.00108,0.035359,0.000358,0.005879,0.004363,0.000124,0.000278,0.003761,0.006286,0.00023,0.000492,0.0012,0.017518,0.000426,0.00012,0.000386,0.004133,0.000529,0.000555,0.029124,0.000346,0.000486,0.032608,0.000743,0.000492,0.040037
IL,0.001194,0.003811,0.011109,0.005333,0.001903,0.005969,0.002737,0.003623,0.001981,0.002161,0.004218,0.000436,0.065399,0.006633,0.988263,0.068073,0.010772,0.018436,0.003051,0.002408,0.003279,0.002645,0.00952,0.008878,0.065144,0.005443,0.008449,0.002724,0.009854,0.014094,0.002694,0.002785,0.012887,0.005508,0.002394,0.009018,0.007855,0.002771,0.006541,0.002068,0.003021,0.010784,0.008601,0.003071,0.007655,0.004073,0.002602,0.002162,0.065764,0.007419,0.033948
