STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994089,1.7e-05,3.2e-05,0.000138,6.8e-05,0.000106,2.8e-05,4.4e-05,3.2e-05,4e-05,3.5e-05,0.000209,1.2e-05,0.000576,2.8e-05,1.6e-05,3.9e-05,5.5e-05,2.6e-05,1.4e-05,1.9e-05,4.8e-05,1.6e-05,7e-05,3e-05,5.6e-05,0.000373,1.9e-05,0.000117,4e-05,0.0,1.7e-05,7.3e-05,0.000111,2e-05,1.9e-05,2.8e-05,0.00071,2.4e-05,0.0,3.2e-05,0.000178,2.1e-05,3.1e-05,0.000148,3.3e-05,0.0,0.001176,5.7e-05,1.7e-05,0.000233
AL,0.000873,0.980551,0.017651,0.002304,0.001059,0.002452,0.001461,0.001482,0.001976,0.031153,0.084179,0.000167,0.002999,0.001918,0.005107,0.007174,0.00322,0.014884,0.052597,0.00113,0.002494,0.001146,0.002372,0.001497,0.007257,0.149731,0.002819,0.006974,0.00204,0.0023,0.001008,0.001587,0.005717,0.002096,0.001252,0.004105,0.006196,0.001101,0.002599,0.001303,0.011045,0.002548,0.062406,0.005289,0.002307,0.00473,0.001492,0.000774,0.002238,0.004913,0.00727
AR,0.000635,0.007944,0.980949,0.003495,0.0015,0.003499,0.001263,0.001003,0.001434,0.002405,0.003697,6.3e-05,0.005346,0.002654,0.006706,0.005756,0.014749,0.00727,0.027265,0.000974,0.001902,0.001162,0.002221,0.001984,0.046568,0.035059,0.00267,0.002379,0.003012,0.005021,0.00095,0.001324,0.010067,0.00279,0.001007,0.002936,0.063433,0.001401,0.00274,0.000955,0.002824,0.004544,0.026968,0.013912,0.002603,0.002827,0.001322,0.001033,0.002955,0.004027,0.009189
AZ,0.003055,0.001452,0.003675,0.991756,0.021019,0.010773,0.00097,0.001046,0.000877,0.001049,0.001375,0.000607,0.003371,0.009441,0.002953,0.002662,0.003526,0.001797,0.002099,0.000773,0.001136,0.000939,0.001261,0.00222,0.003845,0.002397,0.007319,0.00112,0.004955,0.004665,0.0008,0.000902,0.045832,0.058052,0.000671,0.001413,0.005823,0.006228,0.001454,0.00076,0.001113,0.004936,0.00228,0.003654,0.028058,0.001307,0.001288,0.005025,0.002161,0.001393,0.016255
CA,0.004285,0.001608,0.003407,0.044911,0.997211,0.008778,0.001359,0.002136,0.001498,0.001346,0.001839,0.007072,0.003265,0.018078,0.002986,0.002572,0.003101,0.002067,0.002153,0.001282,0.001612,0.001417,0.001239,0.001963,0.003482,0.002353,0.009335,0.001547,0.003168,0.005139,0.001055,0.001512,0.018177,0.129805,0.001182,0.001731,0.004564,0.034714,0.00184,0.001433,0.001397,0.004223,0.00264,0.003148,0.023289,0.001776,0.001593,0.011768,0.001872,0.001646,0.023088
CO,0.002063,0.001255,0.003326,0.008158,0.003041,0.989064,0.000739,0.001046,0.000797,0.001253,0.001182,0.000377,0.006186,0.011916,0.003042,0.002406,0.015967,0.001923,0.001997,0.000655,0.001133,0.000844,0.001185,0.003152,0.005557,0.001663,0.015422,0.001021,0.009619,0.027938,0.000904,0.000802,0.053869,0.009294,0.000633,0.001473,0.007224,0.004878,0.001269,0.000543,0.00106,0.016162,0.001808,0.004081,0.024046,0.00116,0.00156,0.003617,0.00255,0.001376,0.163943
CT,0.000159,0.000473,0.000678,0.000442,0.000287,0.000539,0.98071,0.002616,0.005546,0.000985,0.000986,0.0,0.000778,0.000616,0.000976,0.001276,0.000574,0.001048,0.000435,0.072723,0.003637,0.015349,0.000641,0.000407,0.000736,0.000621,0.000616,0.001386,0.000544,0.000639,0.022915,0.011739,0.000974,0.00065,0.031389,0.001358,0.000557,0.000365,0.005305,0.14197,0.00152,0.001247,0.001002,0.000328,0.000745,0.00279,0.041565,0.000314,0.000787,0.002009,0.002559
DC,7.9e-05,0.000146,8e-05,9.8e-05,8.1e-05,0.000164,0.000739,0.902987,0.006072,0.00029,0.000373,4.2e-05,0.000102,8e-05,0.000212,0.000228,8.8e-05,0.000225,0.00015,0.000553,0.092741,0.000398,0.00017,0.000107,0.000105,0.000228,0.000112,0.001012,9.7e-05,7.2e-05,0.000371,0.001334,8.3e-05,0.000125,0.000852,0.000275,0.000111,5e-05,0.001557,0.00063,0.000727,0.000107,0.000241,8.2e-05,0.000135,0.031122,0.000576,5.8e-05,0.000125,0.002904,0.000204
DE,7.9e-05,0.000319,0.000389,0.000218,0.000108,0.000194,0.003734,0.013996,0.950037,0.000655,0.000711,2.1e-05,0.000375,0.000199,0.000441,0.000541,0.000197,0.000543,0.000269,0.001794,0.068771,0.001608,0.000257,0.000158,0.000311,0.000373,0.000336,0.002064,0.000291,0.00027,0.002156,0.019728,0.000497,0.000162,0.003131,0.000922,0.000299,0.000115,0.031145,0.002171,0.001378,0.000303,0.000743,0.000168,0.000178,0.006722,0.001492,0.000116,0.000252,0.002676,0.000843
FL,0.001984,0.110804,0.010629,0.00256,0.001376,0.004791,0.007434,0.007717,0.007602,0.991783,0.082906,0.00046,0.004192,0.002574,0.009283,0.011079,0.004183,0.016195,0.028999,0.006564,0.007737,0.007292,0.007285,0.003431,0.007865,0.04406,0.003137,0.014454,0.002798,0.00313,0.007244,0.005961,0.004951,0.00313,0.006126,0.008669,0.00498,0.001681,0.007232,0.008554,0.021464,0.002958,0.028236,0.004562,0.002935,0.009766,0.008781,0.001496,0.005025,0.009396,0.009247
